pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,pt,phi,eta,charge,chi2,ndof
0.000722715,0.000535617,-0.0261281,-0.419524,-0.000581894,0.907744,1.64074,-3.14021,1.51455,-1,16.4612,16
0.000715412,0.000881944,0.0133207,-0.67117,-0.026871,-0.740816,1.21965,-3.10158,-0.952286,-1,5.77674,9
0.000736445,0.000574651,0.0378359,-0.77823,-0.165852,0.605682,0.818648,-2.93162,0.702073,1,19.6469,5
0.000719249,0.000612188,-0.0796802,-0.723441,-0.167527,-0.669752,1.11263,-2.91403,-0.810293,1,2.55711,9
0.000728251,0.000613487,0.0400449,-0.617707,-0.186979,-0.763857,1.63795,-2.84766,-1.00541,1,24.7634,18
0.000718832,0.000625352,-0.0261771,-0.500247,-0.197363,0.84309,1.12415,-2.76581,1.23176,1,13.3529,5
0.000728978,0.000605301,-0.0260961,-0.478934,-0.291171,0.828156,1.60948,-2.59534,1.18224,1,14.0107,13
0.000718494,0.000626969,0.0376473,-0.59089,-0.404259,0.698157,3.35954,-2.54158,0.863697,1,5.86296,11
0.0007495,0.000575247,-0.0260484,-0.485905,-0.322425,0.812366,0.971552,-2.55575,1.13395,-1,55.3057,18
0.000713322,0.000629784,-0.026062,-0.826382,-0.548123,-0.129047,0.920345,-2.55594,-0.12977,-1,7.98575,19
0.000719339,0.000620127,-0.026059,-0.752653,-0.566486,0.335569,3.01983,-2.4964,0.349091,-1,14.0792,15
0.000895227,0.000408609,0.00977591,-0.250054,-0.206136,-0.946034,2.44124,-2.45217,-1.7926,-1,31.8272,29
0.000569036,0.000803556,0.00777173,-0.279527,-0.231163,0.931895,1.67654,-2.45062,1.6726,-1,3.19743,9
0.000489672,0.000845394,-0.001571,-0.24711,-0.251836,0.93569,0.800594,-2.34672,1.70225,1,23.6507,31
0.000410747,0.000965276,-0.0269953,-0.673665,-0.600987,-0.430104,0.90191,-2.41315,-0.460025,-1,12.6424,15
0.00013341,0.00125047,-0.0922957,-0.162929,-0.150643,0.97507,0.956442,-2.39535,2.18614,-1,40.0619,39
0.000770551,0.000572978,0.0132522,-0.557167,-0.606026,-0.567712,0.868824,-2.31421,-0.64414,-1,10.7627,9
0.000877496,0.000532132,-0.0261616,-0.454745,-0.842033,-0.29015,1.20554,-2.06597,-0.29873,-1,17.092,16
0.000765963,0.000593242,0.00774104,-0.28564,-0.552702,-0.782899,1.81721,-2.0478,-1.05282,-1,4.90012,12
0.00075534,0.000604225,-0.016367,-0.144484,-0.416546,0.89756,1.0638,-1.90467,1.45952,-1,27.0431,33
0.000448198,0.000627027,-0.0261464,-0.0387085,-0.944653,0.325778,0.82412,-1.61175,0.338098,1,1.15056,2
0.000708034,0.000612563,0.0377147,-0.00030428,-0.484954,-0.87454,1.01532,-1.57142,-1.35207,1,27.3424,23
0.000660882,0.000611313,-0.026075,0.0366745,-0.507013,0.861158,1.51325,-1.49859,1.29781,-1,15.867,17
0.000681768,0.000609549,-0.0260677,0.145589,-0.956265,-0.253695,3.38897,-1.41971,-0.259358,-1,12.6069,14
0.000623499,0.00059482,0.0374455,0.0830364,-0.490929,-0.867233,0.890083,-1.40324,-1.32181,-1,19.4656,19
0.000567933,0.000564038,0.0217898,0.170577,-0.550096,-0.817495,0.964618,-1.27011,-1.14922,1,44.886,16
0.000697963,0.000607441,-0.0260932,0.303133,-0.897207,-0.321139,2.89915,-1.24497,-0.332917,-1,12.5123,15
0.000842552,0.000648453,0.025147,0.287581,-0.940474,-0.181124,0.946813,-1.27404,-0.183145,-1,13.1851,11
-0.000249921,0.000100879,0.0363447,0.317441,-0.606851,-0.728672,0.857326,-1.08884,-0.925891,1,4.16307,10
0.000752985,0.00062826,-0.0261767,0.346909,-0.844014,0.409017,1.10782,-1.18082,0.43443,-1,2.52919,6
0.000701138,0.000604253,-0.0261472,0.438061,-0.816172,0.376783,0.775335,-1.0782,0.396305,-1,5.78179,7
0.00071052,0.000608812,-0.0338964,0.406052,-0.628971,-0.662961,2.68884,-0.997534,-0.798078,1,0.859428,1
0.000561899,0.000487249,0.01343,0.368512,-0.478481,-0.797029,1.96793,-0.91451,-1.09041,-1,10.3313,16
0.000657046,0.000564622,-0.0258467,0.248053,-0.31821,-0.914993,1.11182,-0.908665,-1.55737,-1,46.2615,39
0.000670959,0.000559847,-0.026028,0.516043,-0.476725,-0.711641,0.888799,-0.745815,-0.890501,-1,8.88023,16
0.000701726,0.000589443,-0.0339597,0.433897,-0.327611,-0.839288,0.791978,-0.646721,-1.21876,1,14.1202,19
0.000685995,0.000555326,0.00761929,0.239314,-0.161539,-0.95741,1.0754,-0.593756,-1.91388,1,41.4802,41
0.000674989,0.000530356,0.0377841,0.70029,-0.454742,-0.550276,1.04667,-0.575928,-0.618778,1,12.8103,8
0.0007184,0.000601271,0.007951,0.252433,-0.14374,0.956878,1.68626,-0.517628,1.90754,1,36.4928,41
0.000712447,0.000576474,0.0967722,0.464734,-0.298003,0.833796,1.27885,-0.570188,1.20046,-1,4.22622,14
0.00073083,0.000615996,0.0402324,0.845944,-0.532097,0.0353733,1.20354,-0.561469,0.0353881,-1,8.96531,8
0.000770028,0.000705309,-0.079922,0.567927,-0.341839,-0.748735,1.05228,-0.541819,-0.970071,-1,2.09263,5
0.000755345,0.000698023,-0.0798523,0.46529,-0.219775,-0.857441,1.04664,-0.441275,-1.2836,1,15.9423,21
0.000714606,0.000600997,-0.0260838,0.686423,-0.372019,-0.62484,1.08688,-0.496656,-0.732906,-1,12.8978,16
0.000682891,0.000525175,-6.60965e-05,0.254775,-0.120047,0.95952,1.0242,-0.440334,1.93982,-1,32.7114,39
0.000777003,0.000779134,-0.0259096,0.392508,-0.130615,-0.910427,0.983169,-0.321245,-1.53001,1,0.019683,1
0.00065372,0.000445851,-0.0586084,0.385712,-0.148294,-0.910623,0.815076,-0.367046,-1.53116,-1,28.2755,37
0.0007871,0.000752119,0.0969824,0.632483,-0.236977,0.737433,0.833166,-0.358488,0.944829,-1,3.09781,1
0.000734303,0.000658882,-0.0259751,0.957657,-0.259415,-0.124888,1.00522,-0.264537,-0.125544,1,13.121,15
0.000725338,0.000625407,-0.0260481,0.2937,-0.0829021,-0.952296,2.24919,-0.275111,-1.85587,-1,3.08678,5
0.000734641,0.000651827,0.0216275,0.568031,-0.114214,0.815044,0.809201,-0.198425,1.14187,1,21.9456,22
0.000713944,0.000587472,-0.0259172,0.6837,-0.209907,0.698923,0.823168,-0.297882,0.865191,-1,3.29589,5
0.000775897,0.00100604,-0.0260878,0.715216,-0.097623,-0.692052,1.05439,-0.135656,-0.851883,1,8.78189,12
0.000736203,0.000728528,-0.0262489,0.909182,-0.109717,0.401684,0.851764,-0.120096,0.425656,1,26.8843,16
0.000743688,0.00107265,-0.0166782,0.306377,-0.013593,0.951813,1.03723,-0.0443378,1.85072,1,3.52253,5
0.000732678,0.000537309,-0.0587027,0.565227,0.0917651,-0.819816,1.98788,0.160947,-1.15626,1,13.3643,20
0.000735664,0.000581972,0.0375713,0.970221,0.2321,-0.0692935,0.929986,0.234811,-0.0694048,1,1.19255,2
0.000731965,0.000569033,0.00766906,0.634884,0.089003,-0.767464,0.771554,0.13928,-1.01413,-1,2.36817,3
0.00071661,0.000645831,-0.0163786,0.532182,0.119915,-0.838095,1.43224,0.221625,-1.21474,1,14.3485,16
0.000732302,0.000590428,0.0139976,0.270826,0.0706708,-0.960031,1.51545,0.255253,-1.9463,1,31.4537,37
0.000731677,0.000603357,0.0132701,0.791165,0.418622,0.445885,0.876549,0.486672,0.479552,1,28.6298,17
0.000710175,0.000636265,-0.0339299,0.858317,0.501087,0.110468,0.950523,0.528424,0.110921,1,4.47599,7
