pos_1_x,pos_1_y,pos_1_z,dir_1_x,dir_1_y,dir_1_z,pos_2_x,pos_2_y,pos_2_z,dir_2_x,dir_2_y,dir_2_z
0.000694047,0.000716377,0.0482019,-1.18268,-0.204081,-0.530699,-0.860201,-0.941401,-0.563859,-0.0867045,-1.16795,-0.52371
0.000727088,0.000596558,0.0484552,-0.959992,-0.431603,1.09097,-1.19899,0.434282,1.51031,-0.446834,0.923096,1.06637
0.000758642,0.00051401,0.0481966,-0.890137,-0.361324,-0.682855,-0.385956,-1.21541,-0.985832,0.504592,-0.781194,-0.663197
0.000713014,0.000636036,0.0892636,-2.16959,-1.04677,-7.79097,-0.770844,-0.633446,-3.16813,-1.42573,-1.85271,-7.56666
0.00074786,0.000583184,0.0228532,-0.747872,-0.550953,0.779686,-0.00349461,-1.27521,1.28385,0.713513,-0.515459,0.75252
0.000658675,0.000690045,0.0227193,-0.948941,-0.907661,1.51807,-0.274421,-1.24535,1.58844,0.46937,-1.19987,1.49475
0.000871811,0.000469122,0.0482822,-0.624938,-0.598823,0.97149,0.301514,-1.23906,1.81808,0.766922,-0.205262,0.927101
0.000554171,0.000719358,0.0124684,-0.428431,-0.835045,1.11751,-1.24874,-0.25851,1.74416,-0.686937,0.577804,1.06643
0.000733572,0.000627756,0.0481382,-0.373781,-0.742532,1.11058,0.742738,-1.03659,2.15708,0.786011,0.112584,1.08196
0.000569222,0.000690275,0.0228414,-0.585405,-1.65045,-1.37326,0.114776,-1.27005,-1.00849,0.860822,-1.50028,-1.3566
0.000760205,0.000622656,0.089092,-0.389707,-1.15669,0.809827,0.406921,-1.20856,1.0027,0.984382,-0.662908,0.793773
0.000719617,0.000638888,0.0341373,-0.278516,-1.34081,3.83246,-0.660536,-0.837053,3.16813,-1.12249,-0.526052,3.53579
0.00104941,0.000553152,0.0223641,-0.195002,-0.753206,-1.88221,0.725884,-0.85111,-3.16813,0.666697,0.0689628,-1.66515
0.00075176,0.0006503,-0.0429718,0.0910827,-1.08987,-0.964959,-0.780951,-1.00812,-1.28152,-1.04235,-0.171959,-0.935997
0.000741872,0.000659556,-0.0432961,0.330924,-1.07527,0.2116,1.08054,-0.677229,0.215811,1.08673,0.17367,0.205002
0.000718822,0.000653964,-0.0432504,0.397429,-1.05569,-1.80818,1.11755,-0.614234,-2.28402,1.0655,0.218561,-1.76866
0.000804695,0.000745788,-0.0608046,0.653663,-0.722859,-0.0646357,1.27477,0.033938,-0.164256,0.599553,0.73907,-0.0698767
0.000660365,0.000577214,-0.0430556,0.737405,-0.394146,-0.371724,-0.00276546,-1.27522,-0.740405,-0.720867,-0.370694,-0.362902
0.000848289,0.000896154,-0.0430115,1.7237,-1.04142,-2.22172,1.25608,-0.220124,-1.4832,1.95305,0.385213,-2.201
0.000663714,0.00055422,0.0243553,1.1997,-0.554136,-3.43392,0.672641,-0.962068,-3.16813,0.117171,-1.22498,-3.21543
0.00071922,0.00068083,0.0229572,1.76569,-0.687463,-0.288364,0.917794,-0.885352,-0.176374,0.733886,-1.71928,-0.284694
