isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000672016,0.00068282,0.0228804,2.99701e-05,2.59982e-05,4.2253e-05,26.3958,41.193
1,0,0.000663341,0.000618642,0.08905,2.67032e-05,4.27161e-05,3.88345e-05,30.1071,29.1339
1,0,0.000691256,0.000652807,-0.0430705,3.28142e-05,3.60366e-05,4.10294e-05,23.151,49.2059
1,0,0.000712695,0.000641746,0.0482529,3.34851e-05,2.88195e-05,3.32094e-05,53.267,62.5373
1,0,0.000680139,0.000632491,0.0346719,6.04074e-05,6.26354e-05,7.63525e-05,18.7638,26.0234
1,0,0.000751895,0.000596985,-0.0609721,4.04674e-05,9.40626e-05,5.99629e-05,13.9973,10.4743
1,0,0.000784699,0.000628371,0.000717652,9.73451e-05,8.9861e-05,0.000176445,6.98975,4.3547
1,0,0.0006467,0.000601602,0.0135498,8.7095e-05,8.64797e-05,0.000163568,16.5159,24.299
1,0,0.000834468,0.000662559,0.00417886,0.000111763,0.000127733,0.000182802,16.3504,12.0814
1,0,0.000799193,0.000550962,0.0312674,0.000132107,0.000166162,0.000156492,6.27921,13.0942
1,0,0.000836815,0.000649835,-0.0264866,0.000148796,0.000133278,0.000218328,2.34786,6.78148
1,0,0.00096454,0.00117184,-0.0116413,0.000243146,0.000248184,0.000519275,3.50683,4.77686
1,0,-0.000409382,0.000113183,-0.0400341,0.00108362,0.000543734,0.00264338,4.60832,1.2203
