energy,eta,phi,time,detid,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
0.0967601,-0.0117293,-1.47424,5.40418,838861598,0.135468,-1.28588,-0.0269319,0.135479,-1.28588,-0.00338404,0.113704,-1.28666,-0.00338404,0.113704,-1.28666,-0.0269319,0.147664,-1.51559,-0.028832,0.147675,-1.51559,-0.00338404,0.121889,-1.51651,-0.00338404,0.121889,-1.51651,-0.028832
0.0960167,-0.0117404,-1.17685,-1.42465,838861615,0.505789,-1.18844,-0.026932,0.505789,-1.18844,-0.00338407,0.48532,-1.1959,-0.00338402,0.48533,-1.1959,-0.0269319,0.584597,-1.40452,-0.0288321,0.584597,-1.40452,-0.00338407,0.560356,-1.41336,-0.00338401,0.560367,-1.41335,-0.028832
0.0302274,-0.030291,-1.42238,-2.6054,838862113,0.201766,-1.27585,-0.0508939,0.201786,-1.27604,-0.0273468,0.180119,-1.27834,-0.0273468,0.180109,-1.27814,-0.0508939,0.225974,-1.50455,-0.054686,0.225996,-1.50476,-0.0292388,0.200337,-1.50747,-0.0292388,0.200326,-1.50726,-0.054686
-0.0614826,-0.0302642,-1.40522,-2.09685,838862114,0.223839,-1.27351,-0.0508939,0.22387,-1.2737,-0.0273468,0.202202,-1.276,-0.0273468,0.202182,-1.27581,-0.0508939,0.252038,-1.50179,-0.054686,0.252072,-1.502,-0.0292388,0.226413,-1.50471,-0.0292388,0.226391,-1.5045,-0.054686
0.0476541,-0.0302909,-1.38787,-2.96051,838862115,0.245668,-1.26813,-0.0508939,0.245696,-1.26832,-0.0273468,0.224122,-1.27137,-0.0273468,0.224105,-1.27118,-0.0508939,0.27785,-1.49584,-0.054686,0.277879,-1.49605,-0.0292388,0.25233,-1.49966,-0.0292388,0.252312,-1.49945,-0.054686
-0.0510856,-0.0302643,-1.37071,-2.54102,838862116,0.267646,-1.26502,-0.0508939,0.267684,-1.26521,-0.0273468,0.24611,-1.26826,-0.0273468,0.246083,-1.26807,-0.0508939,0.303801,-1.49217,-0.054686,0.303842,-1.49238,-0.0292388,0.278293,-1.49599,-0.0292388,0.278264,-1.49578,-0.054686
-0.081206,-0.0302912,-1.35336,-2.67232,838862117,0.289275,-1.25888,-0.0508939,0.289308,-1.25907,-0.0273468,0.267854,-1.26287,-0.0273468,0.267831,-1.26268,-0.0508939,0.329389,-1.48533,-0.054686,0.329426,-1.48554,-0.0292388,0.304019,-1.49004,-0.0292388,0.303993,-1.48983,-0.054686
0.0385153,-0.0302925,-1.14234,-21.5897,838862129,0.546521,-1.17033,-0.0508939,0.546594,-1.17051,-0.0273468,0.526398,-1.17868,-0.0273468,0.526335,-1.1785,-0.0508939,0.632819,-1.3835,-0.054686,0.632897,-1.38369,-0.0292388,0.60898,-1.39338,-0.0292388,0.608912,-1.39318,-0.054686
-0.0403273,-0.0302653,-1.12518,-3.47039,838862130,0.567095,-1.162,-0.0508939,0.567178,-1.16218,-0.0273468,0.546982,-1.17035,-0.0273468,0.546909,-1.17017,-0.0508939,0.657113,-1.37366,-0.054686,0.657202,-1.37385,-0.0292388,0.633285,-1.38354,-0.0292388,0.633207,-1.38334,-0.054686
0.00616173,-0.0302915,-1.10783,-3.30921,838862131,0.586596,-1.15081,-0.0508939,0.586675,-1.15098,-0.0273468,0.566776,-1.15986,-0.0273468,0.566707,-1.15968,-0.0508939,0.680286,-1.36083,-0.054686,0.680371,-1.36103,-0.0292389,0.656807,-1.37154,-0.0292388,0.656732,-1.37134,-0.0546859
-0.101868,-0.0302645,-1.09066,-3.24562,838862132,0.606867,-1.14176,-0.0508939,0.606955,-1.14194,-0.0273468,0.587057,-1.15081,-0.0273468,0.586978,-1.15064,-0.0508939,0.704222,-1.35016,-0.054686,0.704318,-1.35034,-0.0292388,0.680753,-1.36086,-0.0292388,0.680668,-1.36066,-0.054686
-0.0075719,-0.030291,-1.07331,-2.52699,838862133,0.625964,-1.1299,-0.0508939,0.626049,-1.13007,-0.0273468,0.606473,-1.13964,-0.0273468,0.606397,-1.13946,-0.0508939,0.726932,-1.33653,-0.054686,0.727024,-1.33671,-0.0292388,0.703841,-1.34804,-0.0292388,0.70376,-1.34785,-0.054686
-0.0302481,-0.048832,-1.42238,-3.78029,838862625,0.201766,-1.27585,-0.0748583,0.201807,-1.27623,-0.0513136,0.180139,-1.27853,-0.0513136,0.180109,-1.27814,-0.0748583,0.22597,-1.50451,-0.0805421,0.226014,-1.50493,-0.0550975,0.200355,-1.50764,-0.0550975,0.200322,-1.50722,-0.0805421
0.0341722,-0.0487888,-1.40522,-3.2882,838862626,0.223839,-1.27351,-0.0748583,0.22389,-1.2739,-0.0513136,0.202223,-1.27619,-0.0513136,0.202182,-1.27581,-0.0748583,0.252034,-1.50175,-0.0805421,0.25209,-1.50217,-0.0550975,0.22643,-1.50488,-0.0550975,0.226386,-1.50447,-0.0805421
