eta,phi,pt,charge,isolationPFChargedHadrCandsPtSum,isolationPFGammaCandsEtSum,maximumHCALPFClusterEt,emFraction,hcalTotOverPLead,hcalMaxOverPLead,hcal3x3OverPLead,ecalStripSumEOverPLead,bremsRecoveryEOverPLead,electronPreIDOutput,electronPreIDDecision,hasMuonReference,caloComp,segComp,muonDecision
-0.217952,1.31377,1.69884,-1,0,0,3.00145,0,2.79272,1.72872,0,0,,-999,0,0,,,1
2.01955,3.08596,1.37348,1,0,0,2.88952,0,2.99704,1.85433,1.14271,0,,-999,0,0,,,1
0.373896,0.969278,1.46512,1,0,0,0.906536,0,2.18764,0.634176,0.436752,0,,-999,0,0,,,1
0.0254604,-0.90022,1.22667,-1,0,0,0.911678,0,1.18108,0.743242,0.437839,0,,-999,0,0,,,1
-1.1687,-1.20744,2.42536,-1,0,0,0,1,0,0,0,1.02347,,-999,0,0,,,1
0.786987,1.47322,2.30447,1,0,0.700897,0.525156,0.549465,0.28171,0.28171,0,0.343569,,-999,0,0,,,1
-1.00603,1.00288,1.38361,1,0.766191,0,0.79021,0,1.07361,0.658365,0,0,,-999,0,0,,,1
-1.25999,0.105817,1.04476,1,0.529049,1.21214,0.248134,0.641643,0.531995,0.531995,0,0,,-999,0,0,,,1
1.59068,-0.986792,3.66243,-1,2.21968,1.05632,0,1,0,0,0,0.113471,,-999,0,0,,,1
1.15553,2.00892,55.9688,1,4.5549,1.29533,4.79929,0.848637,1.02535,0.495176,0.818572,5.59124,,-999,0,0,,,1
0.724945,-2.65907,3.04537,-1,8.36418,1.65313,2.73474,0.411888,2.23074,0.819018,0,1.19438,,-999,0,0,,,1
-0.492921,-1.21214,52.607,1,11.9413,0,10.9507,0.774169,0.984288,0.77837,0.77837,3.37423,,-999,0,0,,,1
-2.19838,2.22925,4.39466,-1,0,0,2.61636,0.424556,0.975289,0.975289,0.975289,0.37657,,-999,0,0,,,1
-2.04819,-0.912801,3.50241,1,0,0,0.71113,0.719329,2.62675,1.3911,1.3911,0.606721,,-999,0,0,,,1
-2.08191,1.25367,2.57394,-1,0,0,0,1,0,0,0,1.20212,,-999,0,0,,,1
-2.68348,3.00312,4.05349,1,0,0,1.1904,0.565298,4.32701,2.10101,0.562424,5.62697,,-999,0,0,,,1
1.48136,1.23144,2.21943,1,0,0,1.86333,0.162005,3.75277,1.09917,0.593327,0.3902,,-999,0,0,,,1
0.438268,3.01664,2.48211,1,0,1.06571,2.04834,0.435963,2.11615,1.58487,1.58487,0,,-999,0,0,,,1
-0.544895,2.43414,5.64357,1,0,1.64021,1.93295,0.650842,1.06332,0.73617,0,1.58325,,-999,0,0,,,1
0.504239,-1.60514,3.19499,-1,0,1.91908,0.74323,0.717648,0.577801,0.577801,0,0,,-999,0,0,,,1
0.391252,-0.35939,6.65516,-1,2.23807,0,1.41543,0.567863,0.754397,0.435356,0.435356,0.99134,,-999,0,0,,,1
1.39186,-2.77133,5.24184,1,0,2.74008,1.75691,0.476831,0.905566,0.553214,0.553214,0.82536,,-999,0,0,,,1
1.72913,-0.316875,1.69038,1,0.871798,1.97501,0.721139,0.728158,2.24917,1.579,0.670171,0.667689,,-999,0,0,,,1
2.73456,1.67259,8.79022,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.00219,1.65965,3.11121,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.72329,2.47672,6.87026,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.32598,0.526057,7.20463,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.8346,1.65765,7.25958,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.89051,0.542219,7.64175,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.7353,2.25361,8.58699,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.08976,-0.376229,10.0903,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
