path,slot,moduleLabel,moduleType,VID,KEY,id,pt,eta,phi,mass
HLT_ExclDiJet80_HFAND_v2,8,hltL1sL1DoubleJetC56orL1DoubleJetC64,HLTLevel1GTSeed,-86,115,0,80,-0.5215,-1.0472,0
HLT_ExclDiJet80_HFAND_v2,8,hltL1sL1DoubleJetC56orL1DoubleJetC64,HLTLevel1GTSeed,-86,116,0,80,1.218,2.0944,0
HLT_HT200_AlphaT0p57_v5,8,hltL1sL1DoubleJetC64ORDoubleJetC56ORDoubleJetC52,HLTLevel1GTSeed,-86,115,0,80,-0.5215,-1.0472,0
HLT_HT200_AlphaT0p57_v5,8,hltL1sL1DoubleJetC64ORDoubleJetC56ORDoubleJetC52,HLTLevel1GTSeed,-86,116,0,80,1.218,2.0944,0
HLT_HT200_v3,8,hltL1sL1DoubleJetC64ORDoubleJetC56ORDoubleJetC52,HLTLevel1GTSeed,-86,115,0,80,-0.5215,-1.0472,0
HLT_HT200_v3,8,hltL1sL1DoubleJetC64ORDoubleJetC56ORDoubleJetC52,HLTLevel1GTSeed,-86,116,0,80,1.218,2.0944,0
HLT_HT250_AlphaT0p55_v4,8,hltL1sL1HTT150OrHTT175OrDoubleJetC56OrSingleJet128,HLTLevel1GTSeed,-86,115,0,80,-0.5215,-1.0472,0
HLT_HT250_AlphaT0p55_v4,8,hltL1sL1HTT150OrHTT175OrDoubleJetC56OrSingleJet128,HLTLevel1GTSeed,-86,116,0,80,1.218,2.0944,0
HLT_HT250_AlphaT0p57_v4,8,hltL1sL1HTT150OrHTT175OrDoubleJetC56OrSingleJet128,HLTLevel1GTSeed,-86,115,0,80,-0.5215,-1.0472,0
HLT_HT250_AlphaT0p57_v4,8,hltL1sL1HTT150OrHTT175OrDoubleJetC56OrSingleJet128,HLTLevel1GTSeed,-86,116,0,80,1.218,2.0944,0
HLT_HT250_v3,8,hltL1sL1HTT150OrHTT175OrDoubleJetC56OrSingleJet128,HLTLevel1GTSeed,-86,115,0,80,-0.5215,-1.0472,0
HLT_HT250_v3,8,hltL1sL1HTT150OrHTT175OrDoubleJetC56OrSingleJet128,HLTLevel1GTSeed,-86,116,0,80,1.218,2.0944,0
HLT_HT300_AlphaT0p53_v4,8,hltL1sL1HTT150OrHTT175OrDoubleJetC56OrSingleJet128,HLTLevel1GTSeed,-86,115,0,80,-0.5215,-1.0472,0
HLT_HT300_AlphaT0p53_v4,8,hltL1sL1HTT150OrHTT175OrDoubleJetC56OrSingleJet128,HLTLevel1GTSeed,-86,116,0,80,1.218,2.0944,0
HLT_HT300_AlphaT0p54_v10,8,hltL1sL1HTT150OrHTT175OrDoubleJetC56OrSingleJet128,HLTLevel1GTSeed,-86,115,0,80,-0.5215,-1.0472,0
HLT_HT300_AlphaT0p54_v10,8,hltL1sL1HTT150OrHTT175OrDoubleJetC56OrSingleJet128,HLTLevel1GTSeed,-86,116,0,80,1.218,2.0944,0
HLT_HT300_v3,8,hltL1sL1HTT150OrHTT175OrDoubleJetC56OrSingleJet128,HLTLevel1GTSeed,-86,115,0,80,-0.5215,-1.0472,0
HLT_HT300_v3,8,hltL1sL1HTT150OrHTT175OrDoubleJetC56OrSingleJet128,HLTLevel1GTSeed,-86,116,0,80,1.218,2.0944,0
HLT_HT350_v3,8,hltL1sL1HTT150OrHTT175OrDoubleJetC56OrSingleJet128,HLTLevel1GTSeed,-86,115,0,80,-0.5215,-1.0472,0
HLT_HT350_v3,8,hltL1sL1HTT150OrHTT175OrDoubleJetC56OrSingleJet128,HLTLevel1GTSeed,-86,116,0,80,1.218,2.0944,0
HLT_HT350_AlphaT0p52_v4,8,hltL1sL1HTT150OrHTT175OrDoubleJetC56OrSingleJet128,HLTLevel1GTSeed,-86,115,0,80,-0.5215,-1.0472,0
HLT_HT350_AlphaT0p52_v4,8,hltL1sL1HTT150OrHTT175OrDoubleJetC56OrSingleJet128,HLTLevel1GTSeed,-86,116,0,80,1.218,2.0944,0
HLT_HT350_AlphaT0p53_v15,8,hltL1sL1HTT150OrHTT175OrDoubleJetC56OrSingleJet128,HLTLevel1GTSeed,-86,115,0,80,-0.5215,-1.0472,0
HLT_HT350_AlphaT0p53_v15,8,hltL1sL1HTT150OrHTT175OrDoubleJetC56OrSingleJet128,HLTLevel1GTSeed,-86,116,0,80,1.218,2.0944,0
HLT_HT400_v3,8,hltL1sL1HTT150OrHTT175OrDoubleJetC56OrSingleJet128,HLTLevel1GTSeed,-86,115,0,80,-0.5215,-1.0472,0
HLT_HT400_v3,8,hltL1sL1HTT150OrHTT175OrDoubleJetC56OrSingleJet128,HLTLevel1GTSeed,-86,116,0,80,1.218,2.0944,0
HLT_HT400_AlphaT0p51_v15,8,hltL1sL1HTT150OrHTT175OrDoubleJetC56OrSingleJet128,HLTLevel1GTSeed,-86,115,0,80,-0.5215,-1.0472,0
HLT_HT400_AlphaT0p51_v15,8,hltL1sL1HTT150OrHTT175OrDoubleJetC56OrSingleJet128,HLTLevel1GTSeed,-86,116,0,80,1.218,2.0944,0
HLT_HT400_AlphaT0p52_v10,8,hltL1sL1HTT150OrHTT175OrDoubleJetC56OrSingleJet128,HLTLevel1GTSeed,-86,115,0,80,-0.5215,-1.0472,0
HLT_HT400_AlphaT0p52_v10,8,hltL1sL1HTT150OrHTT175OrDoubleJetC56OrSingleJet128,HLTLevel1GTSeed,-86,116,0,80,1.218,2.0944,0
HLT_HT450_AlphaT0p51_v10,8,hltL1sL1HTT150OrHTT175OrDoubleJetC56OrSingleJet128,HLTLevel1GTSeed,-86,115,0,80,-0.5215,-1.0472,0
HLT_HT450_AlphaT0p51_v10,8,hltL1sL1HTT150OrHTT175OrDoubleJetC56OrSingleJet128,HLTLevel1GTSeed,-86,116,0,80,1.218,2.0944,0
HLT_HT450_v3,8,hltL1sL1HTT150OrHTT175OrDoubleJetC56OrSingleJet128,HLTLevel1GTSeed,-86,115,0,80,-0.5215,-1.0472,0
HLT_HT450_v3,8,hltL1sL1HTT150OrHTT175OrDoubleJetC56OrSingleJet128,HLTLevel1GTSeed,-86,116,0,80,1.218,2.0944,0
HLT_DiPFJet80_DiPFJet30_BTagCSVd07d05d03_v1,8,hltL1sL1DoubleJetC56orL1DoubleJetC64,HLTLevel1GTSeed,-86,115,0,80,-0.5215,-1.0472,0
HLT_DiPFJet80_DiPFJet30_BTagCSVd07d05d03_v1,8,hltL1sL1DoubleJetC56orL1DoubleJetC64,HLTLevel1GTSeed,-86,116,0,80,1.218,2.0944,0
HLT_DiPFJet80_DiPFJet30_BTagCSVd07d05d03_v1,22,hltQuadJet25HbbZbb,HLT1CaloJet,85,19,0,81.7279,1.16392,1.97247,10.2269
HLT_DiPFJet80_DiPFJet30_BTagCSVd07d05d03_v1,22,hltQuadJet25HbbZbb,HLT1CaloJet,85,20,0,74.8017,-0.482083,-1.23607,7.72744
HLT_DiPFJet80_DiPFJet30_BTagCSVd07d05d05_v1,8,hltL1sL1DoubleJetC56orL1DoubleJetC64,HLTLevel1GTSeed,-86,115,0,80,-0.5215,-1.0472,0
HLT_DiPFJet80_DiPFJet30_BTagCSVd07d05d05_v1,8,hltL1sL1DoubleJetC56orL1DoubleJetC64,HLTLevel1GTSeed,-86,116,0,80,1.218,2.0944,0
HLT_DiPFJet80_DiPFJet30_BTagCSVd07d05d05_v1,22,hltQuadJet25HbbZbb,HLT1CaloJet,85,19,0,81.7279,1.16392,1.97247,10.2269
HLT_DiPFJet80_DiPFJet30_BTagCSVd07d05d05_v1,22,hltQuadJet25HbbZbb,HLT1CaloJet,85,20,0,74.8017,-0.482083,-1.23607,7.72744
HLT_DiPFJet80_DiPFJet30_BTagCSVd07d05d03_PFDiJetPt120_v1,8,hltL1sL1DoubleJetC56orL1DoubleJetC64,HLTLevel1GTSeed,-86,115,0,80,-0.5215,-1.0472,0
HLT_DiPFJet80_DiPFJet30_BTagCSVd07d05d03_PFDiJetPt120_v1,8,hltL1sL1DoubleJetC56orL1DoubleJetC64,HLTLevel1GTSeed,-86,116,0,80,1.218,2.0944,0
HLT_DiPFJet80_DiPFJet30_BTagCSVd07d05d03_PFDiJetPt120_v1,22,hltQuadJet25HbbZbb,HLT1CaloJet,85,19,0,81.7279,1.16392,1.97247,10.2269
HLT_DiPFJet80_DiPFJet30_BTagCSVd07d05d03_PFDiJetPt120_v1,22,hltQuadJet25HbbZbb,HLT1CaloJet,85,20,0,74.8017,-0.482083,-1.23607,7.72744
HLT_DiPFJet80_DiPFJet30_BTagCSVd07d05_v1,8,hltL1sL1DoubleJetC56orL1DoubleJetC64,HLTLevel1GTSeed,-86,115,0,80,-0.5215,-1.0472,0
