pos_1_x,pos_1_y,pos_1_z,dir_1_x,dir_1_y,dir_1_z,pos_2_x,pos_2_y,pos_2_z,dir_2_x,dir_2_y,dir_2_z
0.000730567,0.000598249,0.029667,-1.23886,-0.247085,2.12329,-1.16787,0.512127,2.32103,-0.621341,1.0297,2.04285
0.000719561,0.00064677,-0.017056,-0.990997,-0.121862,-0.407195,-0.736665,-1.04091,-0.61147,0.21697,-0.940223,-0.401407
0.000713239,0.00067661,0.0296498,-0.784677,-0.177406,-0.788783,-0.734623,1.04236,-1.57075,0.416829,0.628964,-0.745617
0.000723997,0.000624099,0.0297359,-0.74226,-0.242639,-1.40308,-0.760621,1.02354,-3.01448,0.402835,0.552719,-1.27579
0.000740633,0.000573136,0.0296898,-3.08162,-1.00605,5.61189,-1.27014,-0.11373,2.26829,-3.1442,0.423966,5.53412
0.000745142,0.000571643,0.049777,-1.77057,-0.689686,1.36585,-1.27489,0.0293188,0.987682,-1.69609,0.767381,1.3315
0.000725891,0.000620408,0.049721,-1.17162,-0.491776,1.04114,-1.24531,0.274558,1.17615,-0.83224,0.913573,1.02895
0.000701481,0.000658996,-0.0169269,-0.898536,-0.451646,-0.25963,-1.1921,0.452859,-0.387459,-0.350705,0.905741,-0.25123
0.000698883,0.0006494,-0.0978664,-1.2973,-0.746497,-1.2294,-1.27522,-0.00449516,-1.20148,-1.27338,0.713337,-1.21097
0.000748074,0.000576367,0.0497249,-2.69767,-1.4131,2.40625,-0.955154,-0.844915,1.06732,-1.70238,-2.47543,2.37263
0.000718263,0.000620765,-0.0483374,-1.12219,-0.68107,2.84448,-1.27388,0.0584864,2.8823,-1.02315,0.744085,2.7551
0.000725578,0.000618959,0.0497985,-1.45557,-0.802771,1.63703,-0.731619,-1.04447,1.35395,-0.247187,-1.60536,1.60524
0.000710261,0.000628676,-0.0977716,-0.721779,-0.458534,0.247,0.0590636,-1.27385,0.349403,0.740548,-0.367845,0.23905
0.000710971,0.000632216,-0.0359703,-0.735365,-0.49584,-0.932872,0.023185,-1.27501,-1.65354,0.71614,-0.425072,-0.895561
0.000741259,0.000596914,0.0496581,-2.77549,-2.18299,1.93581,-1.14422,-0.562997,0.756132,-3.39276,-0.862282,1.92487
0.000676218,0.000652493,-0.0977048,-1.02921,-1.24208,1.48516,-1.1705,-0.50607,1.12439,-1.57477,0.104497,1.45852
0.00070398,0.000633779,0.0297293,-0.566149,-0.643656,2.15544,0.119329,-1.10932,3.16813,0.616667,-0.465507,1.96246
0.000737753,0.000606752,0.0298935,-1.09604,-1.78646,-1.83899,-0.244418,-1.25158,-1.11006,0.334906,-2.04351,-1.80939
0.000666554,0.000640928,0.0297939,-0.366256,-0.799222,-2.36894,-0.996044,-0.40219,-3.16813,-0.736338,0.290086,-2.14986
0.000775282,0.000598334,-0.0801365,-0.369302,-1.05393,0.470545,-1.1117,-0.624751,0.512793,-1.06392,0.233031,0.464049
0.000973177,0.000523391,-0.0975422,-0.340747,-0.912858,1.75575,0.600925,-1.12476,2.51206,0.912806,-0.222497,1.72003
