isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000741078,0.000606388,0.0539887,1.04173e-05,1.75025e-05,1.96872e-05,88.4565,121.099
1,0,0.000682352,0.000581517,-0.045577,2.33136e-05,1.96168e-05,2.1596e-05,58.5055,84.053
1,0,0.000769372,0.000625615,-0.00584231,3.28545e-05,3.38797e-05,5.75493e-05,41.8962,44.3949
1,0,0.000692402,0.000609488,-0.0371966,3.80203e-05,3.84927e-05,5.59409e-05,22.2131,33.8437
1,0,0.000709908,0.000592474,-0.0423484,3.77147e-05,4.03676e-05,4.75149e-05,26.2175,47.8208
1,0,0.000676008,0.000566451,0.0878419,3.98542e-05,4.5122e-05,4.99518e-05,47.6584,45.7255
1,0,0.000673191,0.000592223,0.0272778,4.26e-05,4.50616e-05,6.25927e-05,19.9049,23.9625
1,0,0.000684826,0.000631679,0.00586525,5.39659e-05,5.22032e-05,6.64715e-05,35.7691,39.7984
1,0,0.000716651,0.000669123,-0.0352908,4.46874e-05,4.77271e-05,5.22086e-05,13.7336,32.1554
1,0,0.000668703,0.000558716,-0.0222468,6.12268e-05,6.34806e-05,6.93121e-05,16.3198,28.7223
1,0,0.000618417,0.000602799,0.0152874,4.76634e-05,5.03078e-05,4.86401e-05,23.2896,31.7196
1,0,0.000674814,0.000546964,-0.0636574,5.31447e-05,7.313e-05,7.05983e-05,14.855,19.1072
1,0,0.000789113,0.000594561,-0.0334675,7.08323e-05,6.45517e-05,8.34169e-05,4.29302,8.68387
1,0,0.000638901,0.000612111,-0.0416869,8.41353e-05,8.73832e-05,0.000104045,13.6586,9.86543
1,0,0.00096793,0.000635163,-0.030304,8.86334e-05,7.76065e-05,9.94447e-05,26.3501,16.3779
1,0,0.00069756,0.000560323,-0.0341306,0.000101541,7.90104e-05,9.19705e-05,2.63342,12.7182
1,0,0.000798837,0.000656381,0.0191338,0.000212187,8.41224e-05,9.27929e-05,3.25867,4.78782
1,0,0.000849013,0.000713529,-0.0515158,0.000151147,0.000245482,0.000281055,15.6995,7.14459
1,0,0.000712525,0.000855442,-0.0120436,0.000243973,0.000355429,0.00108798,5.49375,6.63303
