pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
18.0983,1,0.000753403,0.00059453,0.0539446,1.42813,1.23785,0
3.41081,-1,0.000652868,0.000612518,0.0542796,1.37436,1.09965,0
