pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
18.1243,1,0.000755471,0.000594233,0.0539596,1.42813,1.23776,0
0.969544,-1,0.00685224,0.000273989,0.0549171,1.51763,1.10051,0
