et,eta,theta,phi
100.223,0.882525,0.784585,-2.6253
89.8866,0.151082,1.42029,0.744998
26.5765,-1.41086,2.66307,-0.0722567
25.6851,-1.79803,2.81332,-2.58176
19.4943,0.105871,1.46512,1.95776
17.7984,1.33893,0.512716,1.29926
16.5754,-2.58452,2.99101,-0.884435
15.6834,1.99626,0.270033,-2.44033
13.2912,2.01714,0.264518,-0.448761
13.1371,3.25845,0.0768584,0.185859
13.2907,-1.4422,2.6773,-1.5447
11.8842,-3.40767,3.07538,-2.9656
12.0622,1.53235,0.425517,-1.51716
11.0839,-2.18089,2.91666,1.16141
10.8598,-4.19191,3.11136,-0.0148881
10.8388,3.88869,0.0409384,1.3078
10.0753,3.37921,0.0681225,-2.81607
10.2113,-1.42936,2.67152,1.80734
9.85653,2.54782,0.156186,1.59232
10.3884,-0.38909,1.95043,-1.96055
9.09412,2.8459,0.116033,-1.42897
9.01332,4.05568,0.034644,-0.732945
8.82419,1.3341,0.515094,2.33198
8.52278,-1.01889,2.44872,0.8
7.76108,-2.75959,3.01513,-2.06719
7.46887,4.55878,0.0209489,0.391314
7.1399,-4.64153,3.12231,2.12829
7.14866,-1.77081,2.80443,2.7864
6.85941,-4.36251,3.1161,-2.22982
6.65724,-2.9357,3.0355,0.113475
6.62984,-3.72668,3.09346,1.04115
6.0795,4.19698,0.0300797,2.34755
5.3813,-2.79659,3.01971,2.47722
5.60648,-0.312448,1.87828,-2.93969
4.85728,4.82003,0.0161328,-2.89002
4.90636,0.228153,1.3446,-0.0835355
4.62628,0.431168,1.1524,-1.48522
4.35901,4.28671,0.0274985,-1.62997
3.50135,4.85606,0.0155618,1.50975
3.47657,-4.90627,3.12679,-3.01086
3.27661,2.65187,0.140805,2.4851
