path,slot,moduleLabel,moduleType,VID,KEY,id,pt,eta,phi,mass
HLT_Photon22_R9Id90_HE10_Iso40_EBOnly_v5,7,hltL1sL1SingleEG22,HLTLevel1GTSeed,-83,39,0,52,-0.174,1.0472,0
HLT_Photon22_R9Id90_HE10_Iso40_EBOnly_v5,7,hltL1sL1SingleEG22,HLTLevel1GTSeed,-83,40,0,24,-0.8695,-1.74533,0
HLT_Photon26_Photon18_v12,7,hltL1sL1DoubleEG137,HLTLevel1GTSeed,-83,39,0,52,-0.174,1.0472,0
HLT_Photon26_Photon18_v12,7,hltL1sL1DoubleEG137,HLTLevel1GTSeed,-83,40,0,24,-0.8695,-1.74533,0
HLT_Photon26_R9Id85_Photon18_R9Id85_Mass60_v4,7,hltL1sL1DoubleEG137,HLTLevel1GTSeed,-83,39,0,52,-0.174,1.0472,0
HLT_Photon26_R9Id85_Photon18_R9Id85_Mass60_v4,7,hltL1sL1DoubleEG137,HLTLevel1GTSeed,-83,40,0,24,-0.8695,-1.74533,0
HLT_Photon26_R9Id85_Photon18_R9Id85_Mass60_v4,29,hltEG26R9Id85LastFilter,HLTEgammaGenericFilter,81,0,0,49.7706,-0.0600122,1.12781,-6.35006e-07
HLT_Photon26_R9Id85_Photon18_R9Id85_Mass60_v4,48,hltEG18R9Id85DoubleLastFilterUnseeded,HLTEgammaGenericFilter,81,2,0,49.7706,-0.0600122,1.12781,-6.35006e-07
HLT_Photon26_R9Id85_Photon18_CaloId10_Iso50_Mass60_v6,7,hltL1sL1DoubleEG137,HLTLevel1GTSeed,-83,39,0,52,-0.174,1.0472,0
HLT_Photon26_R9Id85_Photon18_CaloId10_Iso50_Mass60_v6,7,hltL1sL1DoubleEG137,HLTLevel1GTSeed,-83,40,0,24,-0.8695,-1.74533,0
HLT_Photon26_R9Id85_Photon18_CaloId10_Iso50_Mass60_v6,29,hltEG26R9Id85LastFilter,HLTEgammaGenericFilter,81,0,0,49.7706,-0.0600122,1.12781,-6.35006e-07
HLT_Photon26_R9Id85_Photon18_CaloId10_Iso50_Mass60_v6,48,hltEG18R9Id85LastFilterUnseeded,HLTEgammaGenericFilter,81,2,0,49.7706,-0.0600122,1.12781,-6.35006e-07
HLT_Photon26_R9Id85_Photon18_CaloId10_Iso50_Mass60_v6,66,hltEG18CaloId10Iso50TrackIsoLastFilterUnseeded,HLTEgammaGenericQuadraticFilter,81,2,0,49.7706,-0.0600122,1.12781,-6.35006e-07
HLT_Photon26_R9Id85_Photon18_CaloId10_Iso50_Mass60_v6,66,hltEG18CaloId10Iso50TrackIsoLastFilterUnseeded,HLTEgammaGenericQuadraticFilter,81,3,0,28.7215,-0.802957,-1.7174,-3.37175e-07
HLT_Photon26_CaloId10_Iso50_Photon18_R9Id85_Mass60_v6,7,hltL1sL1DoubleEG137,HLTLevel1GTSeed,-83,39,0,52,-0.174,1.0472,0
HLT_Photon26_CaloId10_Iso50_Photon18_R9Id85_Mass60_v6,7,hltL1sL1DoubleEG137,HLTLevel1GTSeed,-83,40,0,24,-0.8695,-1.74533,0
HLT_Photon26_CaloId10_Iso50_Photon18_R9Id85_Mass60_v6,52,hltEG18R9Id85LastFilterUnseeded,HLTEgammaGenericFilter,81,2,0,49.7706,-0.0600122,1.12781,-6.35006e-07
HLT_Photon26_CaloId10_Iso50_Photon18_R9Id85_Mass60_v6,70,hltEG18CaloId10Iso50TrackIsoLastFilterUnseeded,HLTEgammaGenericQuadraticFilter,81,2,0,49.7706,-0.0600122,1.12781,-6.35006e-07
HLT_Photon26_CaloId10_Iso50_Photon18_R9Id85_Mass60_v6,70,hltEG18CaloId10Iso50TrackIsoLastFilterUnseeded,HLTEgammaGenericQuadraticFilter,81,3,0,28.7215,-0.802957,-1.7174,-3.37175e-07
HLT_Photon26_CaloId10_Iso50_Photon18_R9Id85_Mass60_v6,76,hltEG26CaloId10Iso50TrackIsoLastFilter,HLTEgammaGenericQuadraticFilter,81,0,0,49.7706,-0.0600122,1.12781,-6.35006e-07
HLT_Photon26_CaloId10_Iso50_Photon18_R9Id85_Mass60_v6,76,hltEG26CaloId10Iso50TrackIsoLastFilter,HLTEgammaGenericQuadraticFilter,81,1,0,28.7215,-0.802957,-1.7174,-3.37175e-07
HLT_Photon26_CaloId10_Iso50_Photon18_CaloId10_Iso50_Mass60_v6,7,hltL1sL1DoubleEG137,HLTLevel1GTSeed,-83,39,0,52,-0.174,1.0472,0
HLT_Photon26_CaloId10_Iso50_Photon18_CaloId10_Iso50_Mass60_v6,7,hltL1sL1DoubleEG137,HLTLevel1GTSeed,-83,40,0,24,-0.8695,-1.74533,0
HLT_Photon26_CaloId10_Iso50_Photon18_CaloId10_Iso50_Mass60_v6,33,hltEG26CaloId10Iso50HcalIsoLastFilter,HLTEgammaGenericQuadraticFilter,81,0,0,49.7706,-0.0600122,1.12781,-6.35006e-07
HLT_Photon26_CaloId10_Iso50_Photon18_CaloId10_Iso50_Mass60_v6,33,hltEG26CaloId10Iso50HcalIsoLastFilter,HLTEgammaGenericQuadraticFilter,81,1,0,28.7215,-0.802957,-1.7174,-3.37175e-07
HLT_Photon26_CaloId10_Iso50_Photon18_CaloId10_Iso50_Mass60_v6,68,hltEG18CaloId10Iso50TrackIsoDoubleLastFilterUnseeded,HLTEgammaGenericQuadraticFilter,81,2,0,49.7706,-0.0600122,1.12781,-6.35006e-07
