pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,pt,phi,eta,charge,chi2,ndof
0.000736054,0.000561377,0.0892448,-0.881321,-0.00367668,-0.472504,6.33592,-3.13742,-0.513289,-1,31.9725,17
0.000734078,0.00052238,0.0170758,-0.991108,-0.071489,0.112228,0.919771,-3.06959,0.112702,1,18.9497,13
0.000697628,0.000909048,-0.0105617,-0.551133,-0.0500187,0.832917,0.868224,-3.05108,1.19759,1,8.66295,17
0.000735256,0.000622815,0.0891929,-0.886569,-0.0315469,-0.461519,23.2888,-3.10602,-0.49924,-1,17.5544,17
0.000738684,0.000459446,0.0892638,-0.96529,-0.0185676,0.260521,1.37229,-3.12236,0.266668,-1,8.59759,17
0.000729092,0.000579191,0.0169662,-0.966831,-0.0403364,-0.25221,1.82369,-3.0999,-0.257772,-1,20.552,16
0.00080102,0.000136718,0.0167802,-0.860231,-0.133487,-0.492123,1.00038,-2.98764,-0.538857,-1,11.4045,16
0.000726717,0.000653262,0.0891066,-0.553356,-0.106424,-0.826118,1.43751,-2.95159,-1.17579,-1,0.242179,3
0.000749079,0.000516633,-0.0190255,-0.520523,-0.141597,0.842025,1.34903,-2.87599,1.22809,1,2.91179,3
0.000729082,0.000631276,0.0891665,-0.941815,-0.250326,0.224323,2.72024,-2.88181,0.228204,1,9.54713,15
0.000720137,0.000631636,0.017096,-0.944514,-0.310838,0.10618,1.2278,-2.82366,0.106582,-1,8.80233,11
0.000757054,0.000574291,0.0891849,-0.562903,-0.378877,-0.73457,1.16196,-2.54917,-0.938582,1,1.87468,9
0.000719196,0.000619595,0.0170709,-0.680815,-0.51253,-0.523263,1.22122,-2.49629,-0.580822,1,0.967629,11
0.000696212,0.000661575,0.0891912,-0.73022,-0.518916,0.444415,1.13142,-2.52377,0.477719,-1,6.2419,10
0.0007409,0.000583279,-0.108146,-0.509069,-0.476071,0.717081,1.86355,-2.38968,0.901611,-1,6.903,14
0.000740369,0.000588936,-0.108174,-0.6299,-0.719161,-0.293316,0.811151,-2.29013,-0.302191,-1,7.85709,18
0.000789613,0.000556241,-0.0196101,-0.547074,-0.679528,0.488827,0.846684,-2.24863,0.534517,-1,12.7,16
0.000656851,0.00065359,0.0887333,-0.184722,-0.304934,-0.934287,1.53113,-2.11545,-1.6911,1,42.6166,45
