eta,phi,pt,charge,isolationPFChargedHadrCandsPtSum,isolationPFGammaCandsEtSum,maximumHCALPFClusterEt,emFraction,hcalTotOverPLead,hcalMaxOverPLead,hcal3x3OverPLead,ecalStripSumEOverPLead,bremsRecoveryEOverPLead,electronPreIDOutput,electronPreIDDecision,hasMuonReference,caloComp,segComp,muonDecision
0.56158,1.89385,1.7683,1,0,0,1.63844,0,1.75926,0.945065,0.945065,0,,-999,0,0,,,1
-1.78642,-2.23892,2.0259,-1,0,0,1.03122,0.570362,0.753274,0.387362,0,1,,-999,0,0,,,1
2.32211,-0.722478,2.27964,1,0,0.79103,0,1,0,0,0,1.22921,,-999,0,0,,,1
-0.328129,0.298277,4.38008,-1,0,1.10831,2.92923,0.282795,1.74104,0.884628,1.13176,0.322879,,-999,0,0,,,1
-1.36799,-1.2597,1.72778,1,1.5266,1.19143,0.456829,0.891035,0.222305,0.222305,0,0,,-999,0,0,,,1
-2.27969,0.572934,2.10067,1,0,3.0134,0.799243,0.77412,0.589409,0.377421,0.377421,0,,-999,0,0,,,1
1.17814,2.65317,1.59288,-1,4.45607,0,2.60211,0.500784,1.43044,1.43044,0,1.43493,,-999,0,0,,,1
2.2056,1.42973,0.627522,-1,2.43494,2.651,1.83276,0.574683,5.07361,2.58465,0.470285,2.62652,,-999,0,0,,,1
-1.21773,2.62846,73.1484,-1,9.36657,4.03845,7.2224,0.862527,1.53514,0.924624,1.14882,9.44383,,-999,0,0,,,1
1.43101,-0.606577,39.0713,1,13.7058,20.5822,11.9469,0.573309,1.4651,0.690535,1.41107,1.64955,,-0.46508,0,0,,,1
-0.120305,-0.92646,6.69464,-1,0,0,1.23664,0.801037,0.721334,0.721334,0.721334,0.640695,,-999,0,0,,,1
0.369633,-3.02431,2.25362,-1,0,0,0,1,0,0,0,1.37147,,-999,0,0,,,1
-1.12029,1.55097,2.71747,1,0.704054,0,0.747474,0.598679,1.439,0.561612,0.561612,0.375861,,-999,0,0,,,1
-1.77163,2.22946,3.97298,1,0,1.05335,1.35854,0.665441,1.29381,0.75135,0.542464,0.738166,,-999,0,0,,,1
0.698411,-0.611403,3.55527,-1,0.952841,1.43566,0.628066,0.75781,0.303855,0.303855,0,0.950759,,-999,0,0,,,1
4.16546,2.4272,8.43785,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.0237,-2.68425,14.1743,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.82713,-3.1038,8.22258,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-0.94835,-0.0698891,16.5348,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.09068,0.454598,13.718,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-1.39226,-2.98498,13.5085,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.98455,-2.29352,13.4746,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.83187,2.49693,18.6597,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
0.538414,0.656766,12.2483,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
