isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000706776,0.000653212,0.00323733,1.26508e-05,7.49039e-06,1.22901e-05,33.6132,51.0799
1,0,0.000731635,0.000630929,-0.0465019,3.31092e-05,2.88347e-05,3.43953e-05,42.1577,58.9574
1,0,0.000719269,0.000662742,-0.0297227,3.29216e-05,3.22099e-05,3.87621e-05,33.6367,43.0915
1,0,0.000642589,0.000604815,-0.00718656,4.85154e-05,4.42442e-05,4.90346e-05,38.7529,44.5812
1,0,0.000713839,0.000676105,0.0152882,3.07965e-05,3.46853e-05,4.49356e-05,35.5958,63.5475
1,0,0.000731364,0.000691341,-0.0563514,3.29187e-05,4.21201e-05,4.27336e-05,26.1963,35.4836
1,0,0.000691696,0.00058619,-0.00580498,4.4222e-05,4.68863e-05,5.13571e-05,27.5913,43.2894
1,0,0.000776221,0.000639348,-0.110921,5.87652e-05,5.18808e-05,8.37083e-05,15.6676,16.8258
1,0,0.000708283,0.000714139,-0.0276702,0.000153003,4.99365e-05,0.000128362,16.7185,10.6391
1,0,0.000649132,0.00054203,-0.00385344,7.74048e-05,0.000108187,0.00011317,9.38614,14.6199
1,0,0.000664471,0.000570321,-0.035618,0.000136586,0.000110927,0.000137123,9.67147,10.4987
1,0,0.00101305,0.000844145,0.0167859,0.000181152,0.000172602,0.00019803,2.7724,4.7861
