pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
58.0493,1,0.000704571,0.000657892,0.00320456,2.83885,1.21411,0
35.6229,-1,0.000705307,0.000642692,0.00325037,0.498672,0.599806,0
16.0584,-1,0.000703992,0.000647295,0.00323332,0.880355,0.343864,0
11.4182,1,0.000702154,0.000656699,0.00322927,3.09828,-0.101167,0
