pt,charge,pos_x,pos_y,pos_z,phi,eta
57.6781,1,0.000705286,0.000660181,0.00320795,2.83887,1.21413
35.6102,-1,0.000704474,0.000644223,0.00326711,0.498659,0.599711
15.9057,-1,0.000696641,0.000653369,0.00324057,0.880223,0.343792
11.3829,1,0.000701941,0.000651794,0.0032279,3.09836,-0.101123
