detid,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
604021896,-3.5162,0.792658,8.30543,-3.20452,1.64802,8.3041,-6.27473,3.0948,8.30878,-6.79745,1.66027,8.311,-3.51586,0.792811,8.48589,-3.20417,1.64817,8.48457,-6.27439,3.09495,8.48924,-6.79711,1.66042,8.49146
604025992,-3.20113,1.64667,9.30823,-3.51346,0.791553,9.30619,-6.79406,1.66167,9.3104,-6.27023,3.09579,9.31383,-3.20123,1.64714,9.12776,-3.51357,0.792023,9.12572,-6.79416,1.66214,9.12993,-6.27034,3.09626,9.13336
604021896,-3.5162,0.792658,8.30543,-3.20452,1.64802,8.3041,-6.27473,3.0948,8.30878,-6.79745,1.66027,8.311,-3.51586,0.792811,8.48589,-3.20417,1.64817,8.48457,-6.27439,3.09495,8.48924,-6.79711,1.66042,8.49146
604025992,-3.20113,1.64667,9.30823,-3.51346,0.791553,9.30619,-6.79406,1.66167,9.3104,-6.27023,3.09579,9.31383,-3.20123,1.64714,9.12776,-3.51357,0.792023,9.12572,-6.79416,1.66214,9.12993,-6.27034,3.09626,9.13336
604021896,-3.5162,0.792658,8.30543,-3.20452,1.64802,8.3041,-6.27473,3.0948,8.30878,-6.79745,1.66027,8.311,-3.51586,0.792811,8.48589,-3.20417,1.64817,8.48457,-6.27439,3.09495,8.48924,-6.79711,1.66042,8.49146
604025992,-3.20113,1.64667,9.30823,-3.51346,0.791553,9.30619,-6.79406,1.66167,9.3104,-6.27023,3.09579,9.31383,-3.20123,1.64714,9.12776,-3.51357,0.792023,9.12572,-6.79416,1.66214,9.12993,-6.27034,3.09626,9.13336
575275008,3.9336,1.45775,3.93664,3.93499,1.46073,1.42564,2.83883,3.3451,1.42727,2.83744,3.34212,3.93826,4.24651,1.63978,3.93703,4.2479,1.64275,1.42603,3.15174,3.52712,1.42766,3.15035,3.52414,3.93865
579469312,5.06394,1.13099,3.93897,5.06468,1.12971,1.42797,3.72475,3.43683,1.42639,3.72401,3.43811,3.93739,5.37698,1.3128,3.93897,5.37772,1.31152,1.42797,4.03778,3.61863,1.42639,4.03705,3.61992,3.93739
583663616,5.8954,1.83199,3.93735,5.89648,1.83046,1.42635,4.31179,4.56346,1.424,4.31071,4.56499,3.935,6.17829,1.99602,3.93737,6.17937,1.99449,1.42637,4.59467,4.72749,1.42402,4.59359,4.72902,3.93502
587890688,7.61682,0.897013,6.59527,7.61739,0.897537,4.08427,5.53228,4.50117,4.08455,5.5317,4.50065,6.59555,7.89899,1.06028,6.59537,7.89956,1.0608,4.08437,5.81445,4.66444,4.08464,5.81387,4.66392,6.59564
575275008,3.9336,1.45775,3.93664,3.93499,1.46073,1.42564,2.83883,3.3451,1.42727,2.83744,3.34212,3.93826,4.24651,1.63978,3.93703,4.2479,1.64275,1.42603,3.15174,3.52712,1.42766,3.15035,3.52414,3.93865
579469312,5.06394,1.13099,3.93897,5.06468,1.12971,1.42797,3.72475,3.43683,1.42639,3.72401,3.43811,3.93739,5.37698,1.3128,3.93897,5.37772,1.31152,1.42797,4.03778,3.61863,1.42639,4.03705,3.61992,3.93739
583663616,5.8954,1.83199,3.93735,5.89648,1.83046,1.42635,4.31179,4.56346,1.424,4.31071,4.56499,3.935,6.17829,1.99602,3.93737,6.17937,1.99449,1.42637,4.59467,4.72749,1.42402,4.59359,4.72902,3.93502
587890688,7.61682,0.897013,6.59527,7.61739,0.897537,4.08427,5.53228,4.50117,4.08455,5.5317,4.50065,6.59555,7.89899,1.06028,6.59537,7.89956,1.0608,4.08437,5.81445,4.66444,4.08464,5.81387,4.66392,6.59564
575275008,3.9336,1.45775,3.93664,3.93499,1.46073,1.42564,2.83883,3.3451,1.42727,2.83744,3.34212,3.93826,4.24651,1.63978,3.93703,4.2479,1.64275,1.42603,3.15174,3.52712,1.42766,3.15035,3.52414,3.93865
579469312,5.06394,1.13099,3.93897,5.06468,1.12971,1.42797,3.72475,3.43683,1.42639,3.72401,3.43811,3.93739,5.37698,1.3128,3.93897,5.37772,1.31152,1.42797,4.03778,3.61863,1.42639,4.03705,3.61992,3.93739
