isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.00074049,0.00061078,0.0116498,1.85731e-05,1.94354e-05,2.60117e-05,54.4624,63.0144
1,0,0.000689864,0.000639998,-0.0942514,2.96476e-05,2.99688e-05,2.75327e-05,32.647,57.1377
1,0,0.000702127,0.000598272,0.0240718,2.13755e-05,1.86573e-05,1.83721e-05,75.8431,90.5783
1,0,0.000707194,0.000706926,0.0527463,3.5989e-05,5.23826e-05,5.07953e-05,20.847,29.6936
1,0,0.000728374,0.000627025,-0.0355445,3.93989e-05,2.8983e-05,4.83365e-05,18.2456,33.7233
1,0,0.000768307,0.000588048,-0.0128401,4.50233e-05,4.18668e-05,6.38055e-05,23.9638,45.7052
1,0,0.000595569,0.000620604,-0.0456228,7.44966e-05,4.79287e-05,6.06038e-05,10.3259,16.4541
1,0,0.000710739,0.000466995,-0.0116514,6.35969e-05,6.90028e-05,0.000105208,11.6002,18.2805
1,0,0.00072356,0.000716498,0.0156176,6.68343e-05,6.19734e-05,6.84032e-05,15.767,26.1271
1,0,0.000871173,0.000630505,0.00380282,9.83249e-05,7.57037e-05,0.000140382,6.81208,13.344
1,0,0.00068302,0.000745205,-0.0396452,0.000107906,7.97079e-05,0.000219016,5.08358,8.66348
1,0,0.000720258,0.000535511,-0.0274543,8.14928e-05,9.1079e-05,0.000110422,10.846,8.31685
1,0,-0.000630802,-0.0003303,-0.0626156,0.000829394,0.000544654,0.00213764,0.365063,0.93245
