pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
2.22165,-1,0.000860424,0.000774165,0.0521593,-0.717964,-2.17367,0
2.89165,1,0.000789219,0.00047392,0.0520335,0.419278,-1.53686,0
