et,eta,theta,phi
27.7228,-0.986181,2.42756,-1.2665
20.6246,2.99186,0.100303,2.84266
21.4947,0.286136,1.28849,0.866184
19.5296,-2.33702,2.94896,3.00047
16.3398,-3.69751,3.09203,0.650258
15.0966,2.14174,0.233828,-0.908667
14.9062,0.870827,0.792884,-1.1614
14.1549,-3.45123,3.0782,1.91138
14.6998,-0.409314,1.96914,-2.3268
13.6624,-2.41487,2.96331,-1.689
13.199,2.02156,0.263363,1.83475
12.8985,-3.98613,3.10445,3.0405
12.6656,2.22879,0.21449,-2.35306
12.1103,-2.57628,2.98977,-0.405274
12.031,4.29822,0.0271838,-3.07203
11.9737,3.84047,0.0429606,-0.266525
11.3038,3.28983,0.0744861,1.13523
10.6293,-3.8709,3.09992,-1.57439
10.5898,1.11535,0.633526,0.033233
9.97887,3.73788,0.0476,-1.61622
9.96215,2.17816,0.225539,0.766756
9.83305,-0.0859216,1.65661,3.04619
8.86362,-1.7423,2.79487,1.48485
7.93333,-2.75521,3.01457,1.12223
7.75309,-4.72016,3.12377,2.34594
7.92687,1.16082,0.607095,2.70125
6.50502,-4.82609,3.12556,0.88194
6.64552,-1.262,2.58985,3.02939
6.35768,4.68423,0.0184792,1.82362
6.23031,-2.95091,3.0371,-2.37496
6.53876,0.285608,1.28899,1.74491
6.01228,1.35289,0.50591,-2.21936
5.67008,3.12109,0.0881607,-2.43607
5.6362,4.45104,0.0233318,0.691357
5.90439,-0.814454,2.30776,1.13624
5.22696,-4.70313,3.12346,-2.58046
5.29056,0.201056,1.37108,-1.77903
4.67,-4.89368,3.12661,-0.573612
4.39956,-1.66643,2.76815,-0.85386
4.4249,-0.0786884,1.6494,-0.0357652
3.95195,-1.4035,2.65967,-2.1096
3.84811,-3.17519,3.05807,0.0993332
3.7512,4.89318,0.0149948,-0.517117
3.45527,-2.19825,2.9205,2.23531
3.08769,4.95835,0.0140488,-2.65543
3.04771,-3.1913,3.0594,-1.23811
