isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000712485,0.000620509,-0.0160612,3.00846e-05,3.13591e-05,3.60675e-05,59.5982,60.4537
1,0,0.000735191,0.000668629,0.00763301,2.82355e-05,2.70645e-05,3.132e-05,36.6855,46.9299
1,0,0.000682722,0.000601594,-0.0681517,3.34771e-05,3.80105e-05,4.9551e-05,26.8681,35.4433
1,0,0.000787988,0.000568894,-0.0691518,3.90406e-05,4.82059e-05,7.54007e-05,16.8723,30.0795
1,0,0.000707595,0.000658583,0.0143255,9.15557e-05,4.36169e-05,7.60705e-05,3.43163,8.75311
1,0,0.000709498,0.000657447,0.0348869,6.85079e-05,7.77207e-05,0.000122468,10.0845,12.5456
1,0,0.000644109,0.00053274,-0.0963152,9.07113e-05,9.50095e-05,8.86618e-05,13.2832,16.37
1,0,0.000655384,0.000487917,0.0567175,0.000177377,0.000114931,0.000340478,1.52524,4.85467
1,0,0.000693535,0.000595764,-0.00555939,0.000124316,0.000122886,0.000116538,0.920839,2.88555
1,0,0.000689288,0.000561658,0.0954758,0.000113234,0.000116465,0.000166349,9.53098,8.43313
1,0,0.000787235,0.000641338,-0.0112853,0.000105094,0.000159529,0.000156364,1.92803,8.79492
1,0,0.000560204,0.000847215,-0.02689,0.000207222,0.000178558,0.000366136,8.83702,3.74889
