pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,pt,phi,eta,charge,chi2,ndof,event_id
0.000194668,0.000515751,-0.00918585,-0.0724862,0.413403,0.907658,1.57794,1.74437,1.51407,-1,51.3251,31,Event_272720518
0.000738316,0.000610598,0.0306731,-0.273234,0.816156,0.509149,1.7683,1.89385,0.56158,1,4.96746,13,Event_272720518
0.000859314,0.000652837,0.0141003,-0.173643,0.511483,-0.841566,0.795004,1.89808,-1.22652,-1,20.6354,10,Event_272720518
0.00076218,0.000631575,-0.0673613,-0.383872,0.801295,-0.458878,0.809526,2.01756,-0.495889,1,9.19133,9,Event_272720518
0.000698679,0.000598,-0.0317213,-0.263974,0.543924,0.796533,0.983319,2.02263,1.08905,1,13.3094,15,Event_272720518
0.000934765,0.000716332,-0.0564824,-0.0977667,0.198503,0.975212,1.00755,2.02844,2.18903,1,0.446434,1,Event_272720518
0.000783907,0.000634085,-0.0324608,-0.0995991,0.250241,0.963047,0.938971,1.94959,1.9863,-1,4.40445,9,Event_272720518
0.000742397,0.000621232,-0.0393258,-0.316235,0.573873,0.755424,1.8504,2.07445,0.985469,-1,19.5423,15,Event_272720518
0.000712148,0.000605819,-0.0570911,-0.12879,0.214396,0.968219,1.38374,2.11174,2.063,-1,25.1698,33,Event_272720518
0.000707414,0.000602539,-0.0669382,-0.188313,0.259528,0.947198,0.978534,2.1985,1.8038,1,11.1904,19,Event_272720518
0.000706384,0.000599045,-0.0319842,-0.248839,0.380236,-0.890786,1.29554,2.15028,-1.42572,-1,13.4515,23,Event_272720518
0.000337229,0.000307397,0.00247816,-0.403837,0.521894,0.751361,2.1117,2.22935,0.976073,-1,11.0554,13,Event_272720518
0.000753973,0.000630239,0.0304411,-0.671247,0.729895,0.129151,0.951951,2.31436,0.129877,1,3.93956,11,Event_272720518
0.000798538,0.000674935,0.00231944,-0.237832,0.258805,0.936192,1.29373,2.31399,1.7063,1,11.2451,15,Event_272720518
0.000751076,0.00062805,0.0310276,-0.652111,0.68992,-0.314263,0.851929,2.32803,-0.325269,-1,7.68852,18,Event_272720518
0.000749609,0.000641374,0.0023092,-0.518594,0.368267,0.771648,1.13104,2.5241,1.02439,1,13.5522,16,Event_272720518
0.000626335,0.000494212,-0.0250063,-0.288945,0.243143,-0.925955,0.777241,2.44206,-1.62925,-1,35.2189,35,Event_272720518
0.000718634,0.000603561,-0.0321171,-0.39682,0.252688,-0.88243,3.47813,2.57457,-1.38664,-1,0.502503,2,Event_272720518
0.000677604,0.000530278,0.00206478,-0.413634,0.257194,0.87336,2.47251,2.5853,1.34707,-1,29.1068,23,Event_272720518
0.000722712,0.000609962,-0.0319168,-0.46998,0.268918,-0.840715,7.89307,2.62187,-1.22361,1,7.78781,18,Event_272720518
0.000734226,0.000635134,-0.0671954,-0.357438,0.228456,-0.905564,0.965149,2.57288,-1.50231,-1,4.85481,11,Event_272720518
0.000836408,0.000780613,0.00245802,-0.817777,0.523224,-0.239742,0.760689,2.57241,-0.244501,-1,8.62114,15,Event_272720518
0.000720319,0.000605537,-0.031881,-0.495303,0.266604,-0.826799,7.90788,2.6478,-1.17794,-1,18.077,17,Event_272720518
0.000707171,0.000572596,0.00213671,-0.496645,0.263896,0.826863,1.59288,2.65317,1.17814,-1,0.89024,1,Event_272720518
0.000678081,0.000510033,-0.031894,-0.499228,0.222725,-0.837356,1.44341,2.72196,-1.21226,1,14.4938,16,Event_272720518
0.000774353,0.000726554,0.0355869,-0.928424,0.346191,0.134836,1.06449,2.78468,0.135662,-1,16.9174,14,Event_272720518
0.000748461,0.000695172,-0.0319347,-0.9296,0.282062,-0.237242,1.70891,2.847,-0.24185,1,15.1031,17,Event_272720518
0.000733241,0.000654147,0.0024471,-0.404415,0.0616331,-0.912496,3.03815,2.99036,-1.54224,1,0.0138538,1,Event_272720518
0.000738588,0.000799133,0.00229268,-0.405995,0.0262611,-0.913498,0.992341,3.077,-1.54826,-1,27.4893,23,Event_272720518
0.000722542,0.000610502,-0.031874,-0.933501,0.0459524,0.355617,1.1753,3.09241,0.37186,-1,5.44373,15,Event_272720518
0.000725833,0.000514194,-0.00933021,-0.301539,-0.00273202,0.95345,3.30985,-3.13253,1.86841,1,27.2761,35,Event_272720518
0.000673326,0.000650426,0.0355494,-0.14503,-0.191262,0.970765,1.77865,-2.21958,2.10541,1,31.0506,31,Event_272720518
0.000866248,0.000519694,0.00104454,-0.132053,-0.208455,0.969076,1.78715,-2.13547,2.07689,-1,0.862266,1,Event_272720518
0.000420275,0.000681005,-0.0329092,-0.0377482,-0.160221,0.986359,1.00954,-1.80218,2.4905,1,11.3555,15,Event_272720518
0.00067609,0.000551502,0.0029614,0.145732,-0.128457,0.980949,2.27964,-0.722478,2.32211,1,30.3761,33,Event_272720518
0.000758343,0.000662543,-0.0153966,0.219019,-0.139314,0.965724,1.47822,-0.566528,2.02458,1,10.9917,11,Event_272720518
0.000749735,0.000672846,0.038175,0.265354,-0.0790549,0.960904,0.935378,-0.289549,1.95758,1,22.4252,37,Event_272720518
0.00101507,0.000390714,-0.0388648,0.0899067,0.120207,0.988669,1.68552,0.92862,2.58385,-1,0.0173806,1,Event_272720518
0.000705031,0.000534231,0.037823,0.141925,-0.048818,-0.988673,1.52765,-0.331293,-2.58401,-1,6.55193,5,Event_272720518
0.000754094,0.000729764,-0.0673144,0.291705,-0.0869991,-0.952544,0.848954,-0.289844,-1.85854,-1,34.0288,33,Event_272720518
0.000727436,0.000643533,-0.0393783,0.174072,-0.029777,-0.984283,1.79322,-0.169422,-2.41913,1,7.00203,9,Event_272720518
0.000711423,0.000635538,0.0309338,0.170173,0.109781,-0.97928,2.10067,0.572934,-2.27969,1,51.3688,35,Event_272720518
0.000630176,0.000655269,-0.0403448,0.0839436,0.169107,-0.982016,0.989523,1.11004,-2.3512,-1,22.4203,29,Event_272720518
0.000214488,0.000565933,0.0280868,-0.0161884,0.198188,-0.98003,1.03481,1.6523,-2.29833,-1,0.240804,1,Event_272720518
0.000694674,0.000549103,-0.0678034,-0.211962,0.0820727,-0.973825,1.39396,2.77217,-2.16147,1,21.8364,23,Event_272720518
0.000851373,0.000552735,-0.0317143,-0.305843,-0.693218,-0.652617,1.99809,-1.9863,-0.779844,1,3.13041,9,Event_272720518
0.000870724,0.000788698,-0.0317934,0.543889,-0.450092,-0.708239,1.13322,-0.691312,-0.883642,1,0.666334,3,Event_272720518
0.000793716,0.000722255,-0.0320527,-0.397546,0.25132,-0.882494,3.86872,2.57785,-1.38693,-1,5.98069,4,Event_272720518
0.000725465,0.000599922,0.00224772,-0.548792,0.0510444,-0.834399,2.15259,3.04885,-1.20245,-1,5.86511,12,Event_272720518
0.000714213,0.000614523,0.00219402,0.445298,0.891145,-0.0870106,3.71175,1.1074,-0.0872311,-1,1.21138,3,Event_272720518
0.000718939,0.000586248,0.00228488,-0.730536,0.240551,0.639103,0.852529,2.82349,0.756655,-1,16.244,15,Event_272720518
0.000649358,0.000527018,0.00239336,0.330416,-0.311861,0.890824,1.54352,-0.756516,1.4259,1,8.63973,9,Event_272720518
0.000772476,0.000716511,0.00228005,0.513993,-0.21989,0.829132,1.62708,-0.404246,1.18535,-1,5.79913,8,Event_272720518
0.000725818,0.000595668,0.00202788,0.239235,-0.00786105,0.97093,2.04029,-0.0328473,2.10828,-1,38.5662,29,Event_272720518
0.000772511,0.000710339,0.0305548,0.879795,-0.369352,0.299233,0.995976,-0.397471,0.308677,1,5.50249,15,Event_272720518
0.000842067,0.000751457,0.0307322,-0.342998,0.26858,-0.900121,1.74941,2.47728,-1.47285,1,0.0597531,3,Event_272720518
0.000953039,0.000660812,0.0304469,0.0826924,-0.34811,-0.933799,0.913131,-1.33757,-1.68728,1,1.66325,3,Event_272720518
0.000744931,0.000543202,-0.00865594,0.909721,0.275434,-0.310714,3.31839,0.293994,-0.321336,-1,13.1092,13,Event_272720518
0.000663112,0.000667529,-0.00857339,-0.684904,-0.723115,0.0895103,1.09004,-2.32906,0.0897505,-1,13.6832,15,Event_272720518
0.000765186,0.000595105,-0.00843223,-0.102228,-0.298136,-0.949033,1.18777,-1.90113,-1.82196,1,25.0579,37,Event_272720518
0.00057768,0.000832848,-0.0089837,0.153949,0.101371,-0.982865,1.30261,0.582304,-2.37559,-1,6.30958,7,Event_272720518
0.000719606,0.000664349,-0.0673452,0.675261,-0.012898,-0.737466,0.853512,-0.0190985,-0.944901,-1,27.1316,15,Event_272720518
0.00071834,0.000616786,-0.0673437,0.693355,0.0273433,-0.720078,2.64468,0.0394158,-0.907806,1,1.14916,2,Event_272720518
0.0006827,0.000514294,-0.0391618,-0.663078,0.27069,-0.697893,1.14349,2.75401,-0.86318,1,3.48928,4,Event_272720518
0.000849761,0.000468173,0.0992245,-0.288772,-0.237367,0.927506,0.952426,-2.45359,1.64024,1,40.1689,37,Event_272720518
0.000267985,0.000520724,0.0380808,-0.116515,0.621929,0.774357,1.04545,1.75599,1.03112,1,2.74675,2,Event_272720518
0.000579754,0.000507818,0.0169694,-0.116654,0.172287,-0.978115,3.6791,2.16598,-2.25205,1,2.35424,3,Event_272720518
-0.000624693,0.000420024,-0.0335478,0.139306,-0.989633,0.03494,1.17375,-1.43095,0.0349542,-1,7.57613,5,Event_272720518
0.000702261,0.00057615,-0.0677333,0.340805,-0.160535,-0.926326,0.966353,-0.440219,-1.63186,1,6.97362,5,Event_272720518
0.000509394,0.000477227,0.00218492,-0.173609,0.286929,0.942089,0.873837,2.11493,1.75631,1,19.8915,19,Event_272720518
0.000878465,0.000928154,0.00550399,-0.451137,0.214252,0.866355,0.943335,2.69821,1.31828,-1,9.26751,5,Event_272720518
0.000837543,0.0005157,-0.0656346,-0.12087,-0.151054,-0.981108,1.48348,-2.24565,-2.32634,1,22.2505,19,Event_272720518
0.000916972,0.000930124,-0.0390739,0.141247,-0.0861404,-0.98622,1.0975,-0.547636,-2.48537,-1,8.63974,9,Event_272720518
-0.000133568,0.000305639,-0.0563462,0.256617,-0.718504,0.646452,1.96092,-1.22776,0.769179,-1,0.623686,2,Event_272720518
0.0108309,-0.0142133,-0.0242349,-0.668689,-0.456039,0.587268,0.859535,-2.54306,0.673486,1,11.4242,8,Event_272720518
0.000456608,0.000189051,-0.0112021,0.716155,-0.457413,-0.527158,0.844906,-0.568395,-0.586201,-1,13.6414,14,Event_272720518
-0.00113595,0.0698612,0.0804038,0.383655,0.0103322,0.923419,0.712222,0.0269244,1.61175,-1,58.9075,31,Event_272720518
0.00989102,-0.00602138,-0.158269,0.199426,0.275824,0.940293,1.04103,0.944789,1.74057,-1,24.3435,33,Event_272720518
-0.0224082,-0.0428803,0.214977,-0.334996,0.178439,0.925169,0.755879,2.65216,1.62377,-1,15.0945,25,Event_272720518
0.00606513,-0.00295196,0.0453535,-0.143262,-0.214899,0.966072,1.87171,-2.15878,2.02977,-1,17.5712,25,Event_272720518
-0.00388907,-0.00798341,-0.478329,0.164718,-0.0872848,0.982471,1.02862,-0.487283,2.36412,1,23.9338,21,Event_272720518
-0.000780998,0.00184502,0.261504,0.204645,0.252371,0.945743,0.888295,0.889449,1.78983,1,42.5751,41,Event_272720518
0.0187269,0.0115821,-0.115963,-0.106706,0.175369,0.978703,1.1929,2.11742,2.26581,1,31.1678,29,Event_272720518
0.013259,0.0499141,-0.0479116,0.188682,-0.0479863,0.980865,1.36026,-0.249044,2.31989,-1,26.1593,23,Event_272720518
-0.0115887,-0.00146586,0.0580359,0.033734,-0.201152,-0.978979,1.62338,-1.40464,-2.27241,1,17.3048,15,Event_272720518
0.000602045,0.00054313,-0.127193,-0.141248,0.223465,-0.964423,1.33811,2.13447,-2.00563,1,31.8161,29,Event_272720518
-0.000184294,0.0330125,-0.252823,-0.268297,-0.00727466,-0.963309,1.33276,-3.11449,-1.98992,1,21.4491,27,Event_272720518
0.000692561,0.00107687,-0.00838893,0.165838,0.011564,-0.986085,1.16356,0.069618,-2.48048,1,20.6795,13,Event_272720518
0.151723,-0.0251075,-0.00698456,-0.167848,-0.98553,-0.0236029,0.979467,-1.73949,-0.0236073,-1,3.1131,3,Event_272720518
-0.0209877,-0.0315341,-0.0431551,0.595109,-0.401946,-0.695906,1.17729,-0.594035,-0.859318,1,2.88706,3,Event_272720518
-0.0107099,-0.0133523,0.117557,0.56455,-0.463053,0.683275,1.452,-0.686947,0.835232,-1,5.84805,6,Event_272720518
0.0991794,0.0720842,-0.104214,0.51735,-0.712677,0.473752,1.04644,-0.942882,0.514897,-1,1.56563,5,Event_272720518
0.000644648,0.00307728,-0.0473959,0.681355,0.0210548,-0.731651,2.6824,0.0308916,-0.93227,1,4.30565,4,Event_272720518
-0.00410129,0.00311437,0.00883008,0.458089,0.882593,-0.105753,3.69475,1.09204,-0.10615,-1,4.35221,4,Event_272720518
0.111456,0.00854904,0.242042,-0.0334794,0.46764,0.883285,0.71463,1.64227,1.39052,1,9.06943,11,Event_272720518
0.0213388,-0.150834,0.176579,0.363476,0.0493843,0.930294,0.800293,0.13504,1.66057,1,14.2688,19,Event_272720518
-0.00377325,-0.136229,-0.189771,0.296911,-0.00974317,0.954855,1.57262,-0.0328034,1.8841,1,27.1257,25,Event_272720518
0.0169692,-0.00301756,0.0456976,-0.0856457,-0.384164,0.919284,0.898386,-1.79015,1.58438,1,50.5973,31,Event_272720518
-0.000604004,0.0300434,-0.0914126,-0.465951,-0.0208642,-0.884564,1.11872,-3.09684,-1.39637,1,13.4361,19,Event_272720518
0.000432647,0.000530549,0.00139027,0.107395,-0.404573,-0.908178,1.02248,-1.31133,-1.51703,1,35.4255,33,Event_272720518
0.0170076,0.000746855,-0.393921,-0.00394217,0.498725,-0.866751,0.844663,1.5787,-1.31987,1,9.49072,15,Event_272720518
0.00066572,0.000956216,0.0139169,-0.30405,-0.0540588,0.951121,0.948245,-2.96564,1.84341,1,2.74352,3,Event_272735518
0.000712045,0.000717345,0.0158954,-0.287873,-0.0413816,-0.956774,1.16678,-2.99882,-1.90631,-1,38.6128,39,Event_272735518
0.000619662,0.000759669,0.0154812,-0.592303,-0.422167,-0.68626,1.10729,-2.52236,-0.840852,1,0.614406,1,Event_272735518
0.000716731,0.000618565,0.00595375,-0.267446,-0.261098,-0.927524,1.18341,-2.3682,-1.64037,1,36.9387,39,Event_272735518
0.000596714,0.000728355,0.0397337,-0.667938,-0.737769,-0.0977521,1.65295,-2.30656,-0.0980652,-1,1.13022,1,Event_272735518
0.00066707,0.000649565,0.0155558,-0.536386,-0.784392,-0.311479,0.916576,-2.17058,-0.322183,1,15.3368,17,Event_272735518
0.00075183,0.000596632,0.0155947,-0.38171,-0.802816,-0.458021,3.91601,-2.01462,-0.494804,-1,14.0842,18,Event_272735518
0.000635369,0.000646293,0.015552,-0.37247,-0.900386,-0.22488,0.754874,-1.96304,-0.22879,-1,2.26667,1,Event_272735518
0.000790607,0.000627556,0.0139304,0.254865,-0.827796,-0.499797,1.09879,-1.27212,-0.549036,-1,15.1542,13,Event_272735518
0.000799797,0.000647132,0.0137726,0.256466,-0.475452,-0.841529,0.833804,-1.07612,-1.22639,-1,21.8691,19,Event_272735518
0.000676504,0.000539726,0.014084,0.5983,-0.446588,0.665279,0.875155,-0.641211,0.802225,1,3.13223,2,Event_272735518
0.000715086,0.000609012,-0.090226,0.5176,-0.208496,0.829831,2.6033,-0.38293,1.18759,1,3.09651,10,Event_272735518
0.000717819,0.000618793,-0.0896716,0.335211,-0.0771766,0.938977,0.786712,-0.22629,1.72933,-1,1.74547,3,Event_272735518
0.000665163,0.000868247,0.0149715,0.279887,0.0673048,-0.957671,0.911218,0.23599,-1.91702,1,48.407,49,Event_272735518
0.000722436,0.00061564,0.0155613,0.538735,0.377636,-0.753097,23.9588,0.611375,-0.980073,1,6.37897,11,Event_272735518
0.000732375,0.00060182,0.0155855,0.553391,0.409967,-0.725042,21.4582,0.637605,-0.918194,-1,13.0417,17,Event_272735518
0.000740259,0.000592077,0.0156834,0.5246,0.410297,-0.745957,6.6068,0.663739,-0.963777,1,8.24077,8,Event_272735518
0.000735611,0.000597767,0.0155141,0.557277,0.425931,-0.712758,7.45135,0.652595,-0.892768,-1,13.263,15,Event_272735518
0.000823513,0.000509473,0.013832,0.359266,0.349332,0.865387,1.41276,0.77138,1.31441,1,2.22626,5,Event_272735518
0.000735793,0.00059911,0.0137321,0.376491,0.344508,-0.859982,0.83654,0.741069,-1.29328,-1,1.54509,7,Event_272735518
0.000542945,0.000716167,0.039689,0.486013,0.836992,0.251468,0.920291,1.04471,0.256979,1,10.916,13,Event_272735518
0.000902836,0.000503151,0.0141676,0.319574,0.533353,0.783203,1.08561,1.03098,1.0536,-1,11.466,13,Event_272735518
0.000790893,0.000581685,0.0155015,0.118087,0.28281,-0.951879,0.975817,1.17525,-1.85142,1,41.3765,25,Event_272735518
0.000731999,0.000608411,0.0156864,-0.0361919,0.465229,-0.88445,2.78383,1.64843,-1.39585,-1,19.3408,21,Event_272735518
0.000247175,0.000482181,0.0157937,-0.11011,0.41996,-0.900838,1.02136,1.82722,-1.47665,1,13.3659,17,Event_272735518
0.000540802,0.000537992,0.0154445,-0.182337,0.485969,-0.854744,1.04856,1.92974,-1.2735,1,1.6186,7,Event_272735518
0.000727236,0.000617941,-0.0903188,-0.44808,0.767749,-0.458023,3.34473,2.09909,-0.494806,1,8.67463,11,Event_272735518
0.000688589,0.000578093,-0.019124,-0.238209,0.270727,0.932718,1.0293,2.29239,1.6789,1,43.6484,35,Event_272735518
0.000770026,0.000677765,-0.0904335,-0.744463,0.605802,-0.280677,1.39562,2.45853,-0.288417,1,16.1269,14,Event_272735518
0.00072631,0.000606304,0.0155222,-0.716903,0.569645,-0.401938,0.809238,2.47016,-0.425958,-1,2.73155,7,Event_272735518
0.000744127,0.000655576,0.039702,-0.388023,0.110407,0.915013,0.855244,2.86438,1.55749,1,3.23006,1,Event_272735518
0.000740463,0.000650151,0.0137399,-0.352643,0.108551,0.92944,0.985026,2.84298,1.65426,-1,30.6276,21,Event_272735518
0.000729784,0.000648583,0.0156185,-0.991772,0.050056,0.117828,0.772233,3.09116,0.118378,1,4.38503,11,Event_272735518
0.000733889,0.000676935,0.0140577,-0.483874,0.0444816,-0.874007,1.02371,3.04992,-1.3498,-1,1.11908,5,Event_272735518
0.000704204,0.00103462,-0.0847776,-0.182121,-0.00539024,0.983261,1.56599,-3.112,2.38739,-1,18.4917,31,Event_272735518
0.00103037,0.000452473,0.0136181,-0.0892448,-0.173862,0.980718,1.17603,-2.04503,2.31601,-1,2.43617,5,Event_272735518
0.000205212,0.000965322,-0.0891633,0.0793819,0.114406,0.990257,1.27656,0.964202,2.65976,-1,0.989733,1,Event_272735518
0.00075179,0.000614719,-0.0901253,-0.0199056,0.215617,0.976275,1.60244,1.66285,2.21122,-1,26.98,33,Event_272735518
0.00080364,0.000632548,-0.0896309,-0.0369262,0.15315,0.987513,1.1421,1.80739,2.53497,1,16.9788,13,Event_272735518
0.000756055,0.000578183,0.0164795,-0.1817,-0.171515,-0.968281,1.07913,-2.38502,-2.064,1,32.395,37,Event_272735518
0.000711647,0.000602169,-0.129454,0.307583,-0.00218153,-0.951519,1.80076,-0.00709237,-1.84759,1,22.2315,29,Event_272735518
0.000785209,0.000567929,0.0141988,-0.523245,-0.750148,0.404341,1.27728,-2.17986,0.428828,-1,11.2832,12,Event_272735518
0.000769197,0.000601247,0.0156057,-0.125369,-0.759575,-0.638223,1.20322,-1.73437,-0.755169,1,15.3582,15,Event_272735518
0.000720365,0.00061169,0.0155262,-0.426196,-0.871352,-0.243112,3.80041,-2.0257,-0.248079,1,4.60841,9,Event_272735518
0.000702197,0.000678743,0.0155149,-0.873156,-0.315485,-0.371575,2.20611,-2.79487,-0.390249,1,2.73621,7,Event_272735518
0.00068765,0.000639578,0.0140161,-0.277425,-0.352319,0.893816,0.855481,-2.23782,1.44059,-1,43.6787,35,Event_272735518
0.000939354,0.000677832,0.015911,0.15362,-0.4657,0.871507,0.97526,-1.25217,1.33931,-1,30.0609,18,Event_272735518
0.000722089,0.000607039,0.0161964,-0.100657,0.558375,-0.823459,0.782394,1.74915,-1.16747,1,16.0466,19,Event_272735518
0.000747197,0.000690518,0.0154303,-0.876355,0.207092,-0.434873,1.49911,2.90954,-0.46589,-1,3.6825,13,Event_272735518
0.000715488,0.000556172,-0.0903239,0.505039,-0.00504967,-0.863082,1.12315,-0.00999823,-1.3053,-1,17.3405,17,Event_272735518
0.000696711,0.000624169,-0.0904159,0.355831,0.539218,-0.763301,1.33971,0.987491,-1.00408,-1,11.4403,9,Event_272735518
0.000718523,0.000628394,-0.0903386,-0.988692,0.144511,0.0400582,1.47842,2.99646,0.0400796,-1,32.4494,17,Event_272735518
0.000760008,0.000749913,0.00773008,-0.961397,0.225035,-0.158349,0.752234,2.91166,-0.159693,1,4.342,5,Event_272735518
0.000691576,0.000749938,-0.129916,0.402303,0.0589315,-0.913608,0.779488,0.145451,-1.54893,-1,8.81107,13,Event_272735518
-0.000228823,0.00512585,0.0152308,0.913995,0.193496,0.356612,1.11262,0.208623,0.372999,-1,9.51589,12,Event_272735518
0.0017825,0.00110806,-0.0936258,-0.0613837,0.132086,0.989336,3.03665,2.00583,2.61433,1,0.9359,1,Event_272735518
0.000728169,0.000397096,-0.128017,-0.209464,-0.0157929,-0.977689,1.43588,-3.06634,-2.2423,1,27.6587,31,Event_272735518
0.000764464,0.000620628,0.0154342,-0.162013,0.474602,-0.865162,5.19035,1.89976,-1.31351,1,21.3784,15,Event_272735518
0.000820891,0.00128184,0.0133202,-0.213046,0.0295244,0.976596,1.27161,3.00389,2.21811,-1,18.0824,27,Event_272735518
0.0128464,-0.00615414,0.2334,-0.112041,-0.200817,0.973201,1.29825,-2.0797,2.14952,-1,23.5219,21,Event_272735518
-0.000798441,0.000111127,-0.0413912,0.0981191,-0.299298,-0.949101,1.76745,-1.25401,-1.82264,1,31.3088,37,Event_272735518
0.00070037,0.000565519,-0.131033,-0.219324,0.0519574,-0.974268,1.4753,2.90898,-2.1701,-1,15.7027,25,Event_272735518
0.0400647,-0.0910439,0.0348828,0.918138,0.394042,0.0418764,0.976417,0.405402,0.0419009,1,0.268059,3,Event_272735518
0.00072809,0.000556479,0.0121937,-0.99501,-0.0141138,0.0987707,1.00157,-3.12741,0.0990937,1,4.19843,9,Event_272735518
-0.100035,0.034171,-0.0144801,-0.119185,-0.35815,0.926026,0.908118,-1.89205,1.62975,1,12.3727,15,Event_272735518
-0.00503833,0.00888418,0.0262836,-0.354412,-0.246867,-0.901914,1.01606,-2.53318,-1.48239,1,19.1568,17,Event_272735518
0.0846194,-0.0279892,-0.199076,-0.115022,-0.337107,-0.934414,0.732404,-1.89961,-1.6921,-1,38.8599,39,Event_272735518
0.000733679,0.000577871,0.0417007,-0.667242,-0.0694899,0.741592,3.59232,-3.03782,0.954008,-1,26.9824,17,Event_272744622
0.000734357,0.000538986,0.0130377,-0.620739,-0.0619717,0.781564,1.32705,-3.04209,1.04938,-1,9.88889,12,Event_272744622
0.000741769,0.000577752,0.0326755,-0.569243,-0.231991,-0.78876,0.896086,-2.7546,-1.06814,1,14.7648,17,Event_272744622
0.000749098,0.000563065,0.0416888,-0.466851,-0.195125,-0.862541,9.04539,-2.7457,-1.30319,1,17.1894,19,Event_272744622
0.000744782,0.000576945,0.0333753,-0.419513,-0.206819,-0.883875,1.41092,-2.68356,-1.39321,1,26.1863,23,Event_272744622
0.000744159,0.000579251,0.0417112,-0.496004,-0.23965,-0.834594,68.8553,-2.69151,-1.20309,1,16.3904,15,Event_272744622
0.000738987,0.000590236,0.0417083,-0.485128,-0.238303,-0.841346,12.6948,-2.685,-1.22576,-1,9.47058,8,Event_272744622
0.000743903,0.000582366,0.0417611,-0.463927,-0.247332,-0.850646,10.4029,-2.6518,-1.25849,-1,1.91137,5,Event_272744622
0.000928818,0.000361634,0.0330511,-0.449471,-0.363924,-0.815804,0.920331,-2.46098,-1.14414,1,9.62299,11,Event_272744622
0.000550623,0.000801797,-0.0549759,-0.514426,-0.454944,0.726906,0.831015,-2.41748,0.922134,-1,13.9687,17,Event_272744622
0.00110486,0.000576119,-0.0573331,-0.0305995,-0.342857,-0.938889,0.883654,-1.65981,-1.72859,-1,0.00713961,1,Event_272744622
0.000476591,0.000621909,-0.0549842,-0.0201247,-0.424072,0.905405,0.803688,-1.61822,1.50142,-1,0.139615,1,Event_272744622
0.00073038,0.00060772,0.032862,0.228417,-0.956133,0.183398,1.8479,-1.3363,0.185496,-1,27.0832,17,Event_272744622
0.000731661,0.000609769,0.00954238,0.292168,-0.898711,0.327042,0.821851,-1.25648,0.339512,-1,10.6363,16,Event_272744622
0.000722902,0.000607544,-0.00320495,0.376512,-0.916945,-0.132098,1.74925,-1.18117,-0.132874,-1,2.19975,4,Event_272744622
0.000786939,0.000649718,0.00954452,0.568461,-0.82124,0.0491621,0.793372,-0.965325,0.0492018,1,2.75561,8,Event_272744622
0.000690842,0.000582325,0.0129132,0.400087,-0.566665,-0.720292,1.37642,-0.956029,-0.908252,1,7.188,8,Event_272744622
0.000708375,0.000581735,0.0416446,0.386772,-0.336942,-0.858416,5.27168,-0.716654,-1.28729,1,16.0701,16,Event_272744622
0.000719678,0.000595182,0.0418883,0.335435,-0.304539,-0.891482,2.26984,-0.73716,-1.4291,-1,14.164,21,Event_272744622
0.000988525,0.000976538,0.0328066,0.289948,-0.203388,0.935181,1.08051,-0.611707,1.69818,1,41.4587,45,Event_272744622
0.000340917,-0.000111738,0.0324432,0.48085,-0.25981,0.837426,0.934981,-0.495377,1.21249,-1,29.9333,21,Event_272744622
0.000717565,0.000603797,-0.0552833,0.749642,-0.270092,0.604224,0.940981,-0.345816,0.699774,1,4.72834,7,Event_272744622
0.000642122,0.00114248,0.00944738,0.453025,0.0720731,-0.88858,0.853494,0.157771,-1.41514,-1,21.3988,7,Event_272744622
0.000699692,0.000638639,-0.0552464,0.654196,0.466906,0.595001,3.00837,0.619868,0.685372,-1,12.7942,13,Event_272744622
0.000828924,0.000486229,-0.0568435,0.625362,0.55001,0.553544,0.766662,0.721377,0.623477,1,3.33724,9,Event_272744622
0.000751954,0.000581493,0.0416924,0.55804,0.461919,0.689363,8.23254,0.691435,0.846741,1,7.0068,14,Event_272744622
0.000729086,0.000608837,0.0417128,0.531399,0.517514,0.670667,42.5966,0.772161,0.811955,-1,10.2235,15,Event_272744622
0.00079567,0.000597886,-0.0568872,0.127483,0.776524,-0.617056,0.772487,1.40808,-0.720238,1,12.274,13,Event_272744622
0.000790577,0.000599064,0.0417015,0.119114,0.871328,-0.476025,1.60206,1.43493,-0.517832,-1,10.7394,17,Event_272744622
0.000724301,0.000608018,0.0417109,0.049187,0.414412,-0.908759,2.06717,1.45266,-1.52035,-1,3.17476,3,Event_272744622
0.000550326,0.000575103,0.0417297,-0.148264,0.830873,-0.536346,0.8084,1.74738,-0.599012,1,12.7711,17,Event_272744622
0.000625988,0.000581447,0.00919749,-0.180408,0.679435,0.711211,0.819993,1.83033,0.88963,-1,6.01777,11,Event_272744622
0.00069275,0.000592194,0.0416545,-0.25386,0.637928,0.72705,0.846204,1.94953,0.922442,-1,8.62408,11,Event_272744622
0.000717052,0.00059218,0.0418951,-0.442847,0.399089,0.802879,1.23506,2.40812,1.10666,1,6.11509,11,Event_272744622
0.000756465,0.00064988,-0.0551883,-0.708849,0.654542,-0.262883,1.05851,2.39601,-0.269203,-1,6.44709,12,Event_272744622
0.00068326,0.000540444,0.0128274,-0.802483,0.523345,-0.286586,1.31783,2.5637,-0.294843,-1,11.8628,14,Event_272744622
0.000742763,0.000642319,-0.0031494,-0.773364,0.393012,0.497443,1.83503,2.67142,0.545903,1,16.4723,16,Event_272744622
