isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000714429,0.000652075,-0.0345608,1.87203e-05,2.10252e-05,2.55553e-05,71.81,92.0686
1,0,0.000732571,0.000640618,-0.0461482,2.29551e-05,2.51477e-05,2.707e-05,56.3519,77.6291
1,0,0.000707258,0.000677022,-0.0404861,3.61204e-05,3.45968e-05,3.97256e-05,32.4501,34.6672
1,0,0.000710123,0.000576365,-0.0842298,5.41636e-05,5.18532e-05,0.000109213,19.1259,20.7536
1,0,0.000766966,0.000606383,-0.0137824,5.77928e-05,5.75474e-05,8.38098e-05,16.0184,18.6113
1,0,0.000782584,0.000663303,0.0230887,5.63918e-05,8.52905e-05,5.79451e-05,17.7583,19.6175
1,0,0.000691538,0.000519581,-0.0833763,5.4711e-05,6.66753e-05,9.17574e-05,28.1729,25.3204
1,0,0.000705257,0.000685538,0.0393669,7.25412e-05,6.41553e-05,9.19635e-05,12.2451,20.304
1,0,0.00065873,0.000677348,-0.026521,8.59953e-05,8.05856e-05,0.000143804,10.2043,15.5931
1,0,0.000716625,0.000763175,0.0126675,8.27803e-05,0.00013172,0.000259697,15.6785,11.9107
1,0,0.000688953,0.000569203,0.060142,0.000135881,0.000134177,0.000292578,15.8781,13.6458
1,0,0.000613897,0.00052321,-0.00332383,0.000163211,0.000202921,0.000356174,11.2152,8.16771
1,0,0.00112397,0.000353164,-0.0185295,0.000233965,0.000200541,0.000406969,6.17803,2.54347
1,0,0.000825984,0.000605798,0.0501111,0.000209246,0.000247631,0.000296168,8.37013,3.99772
1,0,0.00080337,0.000347709,0.0215848,0.000228618,0.000267457,0.00024746,0.00293927,0.942901
