detid,fraction,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
838869697,1,-1.28998,-0.0662767,-0.397732,-1.29511,-0.0662808,-0.375905,-1.29513,-0.0443974,-0.375905,-1.29,-0.0444989,-0.397732,-1.51302,-0.0664536,-0.454045,-1.51902,-0.0664584,-0.428462,-1.51904,-0.0407161,-0.428462,-1.51304,-0.0408351,-0.454045
838869185,1,-1.28998,-0.0662767,-0.374308,-1.29474,-0.0662805,-0.352398,-1.29476,-0.0443971,-0.352398,-1.29,-0.0444989,-0.374308,-1.51393,-0.0664544,-0.42688,-1.5195,-0.0664588,-0.4012,-1.51953,-0.0407164,-0.4012,-1.51395,-0.0408358,-0.42688
838870209,1,-1.28998,-0.0662768,-0.421251,-1.29547,-0.0662811,-0.399514,-1.29549,-0.0443977,-0.399514,-1.29,-0.044499,-0.421251,-1.51204,-0.0664529,-0.48129,-1.51848,-0.066458,-0.455811,-1.5185,-0.0407156,-0.455811,-1.51206,-0.0408343,-0.48129
838870721,1,-1.28998,-0.0662768,-0.444874,-1.29584,-0.0662814,-0.423231,-1.29585,-0.044398,-0.423231,-1.29,-0.044499,-0.444874,-1.51101,-0.0664521,-0.508621,-1.51787,-0.0664575,-0.483254,-1.51789,-0.0407151,-0.483254,-1.51103,-0.0408335,-0.508621
838869698,1,-1.28997,-0.0884753,-0.397732,-1.29509,-0.088585,-0.375905,-1.29511,-0.0667016,-0.375905,-1.28998,-0.0666975,-0.397732,-1.513,-0.092493,-0.454045,-1.519,-0.0926216,-0.428462,-1.51902,-0.0668792,-0.428462,-1.51302,-0.0668744,-0.454045
838869186,1,-1.28997,-0.0884753,-0.374308,-1.29472,-0.0885847,-0.352398,-1.29474,-0.0667013,-0.352398,-1.28998,-0.0666975,-0.374308,-1.51391,-0.0924937,-0.42688,-1.51948,-0.092622,-0.4012,-1.5195,-0.0668796,-0.4012,-1.51393,-0.0668752,-0.42688
838870210,1,-1.28997,-0.0884753,-0.421251,-1.29545,-0.0885853,-0.399514,-1.29547,-0.0667019,-0.399514,-1.28998,-0.0666975,-0.421251,-1.51202,-0.0924923,-0.48129,-1.51846,-0.0926212,-0.455811,-1.51848,-0.0668788,-0.455811,-1.51204,-0.0668737,-0.48129
838870722,1,-1.28997,-0.0884753,-0.444874,-1.29582,-0.0885856,-0.423231,-1.29584,-0.0667022,-0.423231,-1.28998,-0.0666975,-0.444874,-1.51099,-0.0924914,-0.508621,-1.51784,-0.0926207,-0.483254,-1.51786,-0.0668783,-0.483254,-1.51101,-0.0668728,-0.508621
838869699,1,-1.28689,-0.110746,-0.397732,-1.29201,-0.110929,-0.375905,-1.29279,-0.0890593,-0.375905,-1.28767,-0.0889818,-0.397732,-1.50978,-0.118712,-0.454045,-1.51578,-0.118927,-0.428462,-1.5167,-0.0932007,-0.428462,-1.5107,-0.0931098,-0.454045
838869187,1,-1.28689,-0.110746,-0.374308,-1.29165,-0.110916,-0.352398,-1.29243,-0.0890462,-0.352398,-1.28767,-0.0889818,-0.374308,-1.51069,-0.118745,-0.42688,-1.51627,-0.118944,-0.4012,-1.51719,-0.0932179,-0.4012,-1.51161,-0.0931424,-0.42688
838870211,1,-1.28689,-0.110746,-0.421251,-1.29238,-0.110942,-0.399514,-1.29316,-0.0890723,-0.399514,-1.28767,-0.0889818,-0.421251,-1.50881,-0.118677,-0.48129,-1.51524,-0.118907,-0.455811,-1.51616,-0.0931811,-0.455811,-1.50972,-0.0930751,-0.48129
838870723,1,-1.28689,-0.110746,-0.444874,-1.29274,-0.110955,-0.423231,-1.29352,-0.0890853,-0.423231,-1.28767,-0.0889818,-0.444874,-1.50777,-0.11864,-0.508621,-1.51463,-0.118885,-0.483254,-1.51555,-0.0931593,-0.483254,-1.50869,-0.0930381,-0.508621
838869196,1,-1.25434,-0.313593,-0.374308,-1.25901,-0.314526,-0.352398,-1.26282,-0.292977,-0.352398,-1.25814,-0.292148,-0.374308,-1.47419,-0.356408,-0.42688,-1.47966,-0.357502,-0.4012,-1.48415,-0.332154,-0.4012,-1.47866,-0.331182,-0.42688
