eta,phi,pt,charge,isolationPFChargedHadrCandsPtSum,isolationPFGammaCandsEtSum,maximumHCALPFClusterEt,emFraction,hcalTotOverPLead,hcalMaxOverPLead,hcal3x3OverPLead,ecalStripSumEOverPLead,bremsRecoveryEOverPLead,electronPreIDOutput,electronPreIDDecision,hasMuonReference,caloComp,segComp,muonDecision
-2.18015,-1.99105,1.34127,1,0,0,1.33632,0,0.740913,0.740913,0,0,,-999,0,0,,,1
0.189133,1.25592,1.328,1,0,0.592529,2.45006,0.290346,3.49768,1.8287,1,0.991458,,-999,0,0,,,1
-1.16773,-0.216429,0.536941,-1,1.89304,0,0.643902,0.727282,1.39663,1.39663,0,0,,-999,0,0,,,1
-2.42295,0.1684,4.52867,1,0,2.22321,4.86183,0.358111,2.15956,1.69707,0.297906,0.961522,,-999,0,0,,,1
-0.858788,-1.8231,12.7287,1,0.550232,2.06183,8.53098,0.272914,1.99547,0.909841,1.85685,0.5823,,-999,0,0,,,1
-1.52634,-2.85661,1.33434,1,1.90843,1.15661,1.41809,0.402615,3.28118,1.35235,0,1.4576,,-999,0,0,,,1
-0.220473,1.63033,2.97948,-1,3.111,0,0.654305,0.759311,0.426733,0.244856,0,1.14522,,-999,0,0,,,1
-1.40839,1.32359,2.8242,1,3.26094,2.40114,0.903089,0.671712,2.6899,1.71393,0,0,,-999,0,0,,,1
-2.26967,2.79979,12.3298,-1,7.9068,2.78951,2.2981,0.694176,3.62122,0.999867,0.999867,7.31599,,-999,0,1,,,1
-0.308008,-2.23777,3.37691,-1,8.8715,2.8779,0.669469,0.909704,0.222023,0.222023,0,1.93662,,-999,0,0,,,1
-0.14862,-3.13228,4.5476,1,17.3279,3.71185,7.00467,0.576313,3.35197,1.98289,1.98289,2.01095,,-999,0,0,,,1
0.104473,2.696,175.546,-1,58.5358,5.39972,30.3162,0.784701,0.740246,0.387976,0.598602,2.62637,,-0.941872,0,0,,,1
-0.310897,-0.238671,249.068,-1,75.4809,4.57641,27.012,0.833669,0.949731,0.414085,0.89579,4.68991,,-0.153867,0,0,,,1
-0.759951,0.676489,5.14941,1,0,0,1.9986,0.356391,1.45446,0.674437,0,0,,-999,0,0,,,1
-0.985556,-2.712,5.09697,1,0,0.609041,1.41809,0.590155,2.09756,0.848726,0,1.17792,,-999,0,0,,,1
-1.07009,2.89074,5.62822,1,1.16202,0,0,1,0,0,0,0.17136,,-999,0,0,,,1
0.646417,-0.225185,1.69501,-1,0,1.30188,3.86908,0.347394,12.4021,9.66588,0.781044,0.433618,,-999,0,0,,,1
2.01997,0.491723,6.15453,1,1.32665,0,2.43569,0.358806,4.25134,1.45773,0.28474,0.427852,,-999,0,0,,,1
0.541089,0.644531,5.46761,1,1.6808,0,0.926506,0.813579,0.374191,0.24209,0,1.28912,,-999,0,0,,,1
0.31291,-1.28301,4.23512,1,1.73442,1.32591,0.945194,0.837879,0.644526,0.644526,0,3.10137,,-999,0,0,,,1
-2.24177,-2.94262,4.24,1,0.571637,3.03475,1.69797,0.668873,2.61844,1.66266,0.673184,2.85521,,-999,0,1,,,1
-2.67154,0.968106,11.1984,-1,0,5.77513,2.89028,0.647857,4.17691,1.53839,0.54118,3.74357,,-0.357793,0,0,,,1
2.78514,1.57621,11.4909,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.50539,1.96639,13.4614,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.00678,-0.53525,14.5386,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
0.977262,1.4191,15.1754,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.15281,2.85307,15.6869,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.87285,1.14939,11.814,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.54033,-0.619158,3.45461,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
1.10728,-1.87904,11.5207,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.29062,1.08989,8.35307,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.30531,1.7263,8.19811,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.17351,0.0114236,17.0097,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.90264,-1.9479,17.232,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.81056,-1.34209,13.1921,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.16038,-2.56606,18.1107,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.22057,-2.65717,19.0081,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
1.20672,2.59519,19.0111,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.51693,1.46863,8.09257,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
0.633764,-2.78617,7.46418,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.06372,2.79361,7.35719,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
0.783646,2.05859,6.86577,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.56835,-1.13116,5.08372,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.54274,-3.11228,6.3288,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.32921,1.36363,3.02407,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.69543,0.781237,13.0393,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.41481,-1.44581,10.8217,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.03951,-2.51917,10.4241,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.62074,2.20445,10.2258,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.99459,-1.70457,11.964,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.83973,0.684404,4.06213,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.96487,0.0268881,12.4346,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.70062,-0.426907,10.1049,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.09932,0.664981,11.875,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.16473,0.382377,9.84102,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.36768,3.07823,9.38295,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-5.05895,1.8087,3.96876,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.55494,0.814056,4.59167,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.13098,0.678885,5.65214,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.98521,2.49697,8.8651,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.11142,-1.05815,11.0696,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.50018,0.0905474,8.62381,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.5191,-2.18869,3.12834,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.49488,-1.83011,6.22444,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.92781,2.81348,3.81493,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.90684,-0.252553,5.19764,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.64889,2.05998,8.61346,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.56423,-1.31037,3.74375,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.30769,2.18067,19.654,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.07046,-2.70995,20.6941,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.16789,-0.844151,20.7657,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.16279,-1.91962,21.2941,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
1.04054,-2.70608,1.09904,1,0,0,0.766114,0,0.836026,0.836026,0,0,,-999,0,0,,,1
-2.41167,-0.823129,2.68105,-1,0,0,3.92028,0.163571,3.31732,2.32039,0.99693,0.648731,,-999,0,0,,,1
-0.430429,2.19308,0.609787,-1,0,0,0.0482087,0.770636,0.375517,0.375517,0.375517,1.26169,,-999,0,0,,,1
-1.36785,-0.687384,0.768461,1,0,0,0.643902,0,1.98061,0.822812,0.545688,0,,-999,0,0,,,1
2.48876,2.20365,0.708623,1,0,0,2.69215,0,7.11658,5.57764,1.53894,0,,-999,0,0,,,1
-0.610107,-1.24174,2.09972,-1,0,0.564261,0,1,0,0,0,0,,-999,0,0,,,1
2.41819,-3.0132,1.47395,-1,0,1.00286,1.81381,0.232353,2.9782,1.49872,0.957073,0,,-999,0,0,,,1
2.45494,-2.44493,2.95287,-1,0,1.00286,3.67626,0.234399,7.16299,4.20732,0.94124,2.19304,,-999,0,0,,,1
0.238695,-2.0886,1.13831,-1,1.07565,0,0,-1,0,0,0,0,,-999,0,0,,,1
2.44146,-0.228803,0.63849,1,0,1.10723,4.10325,0.17796,12.722,9.93881,0.960899,0.412249,,-999,0,0,,,1
1.45051,1.06735,2.05737,-1,0,1.2373,0.921407,0.315282,1.2833,0.522875,0,0.197136,,-999,0,0,,,1
1.89783,1.85484,0.531652,1,1.26216,0,0.914942,0.103035,3.66817,1.46034,0.758972,0.421364,,-999,0,0,,,1
-1.67491,-1.74385,2.42712,1,1.34383,0,1.33632,0.428974,0.949415,0.66397,0.285445,0.713232,,-0.30578,0,0,,,1
-1.56666,0.59916,2.03885,-1,0,1.34512,1.00907,0.388939,0.94778,0.474945,0,0.603261,,-999,0,0,,,1
1.55006,-1.13683,2.71534,-1,0,1.37001,1.02974,0.700882,0.74258,0.74258,0,0,,-999,0,0,,,1
-1.55996,2.42941,1.65414,1,1.43654,0,1.6327,0,1.48301,1.0209,1.0209,0,,-999,0,0,,,1
1.22299,-0.443532,0.76874,-1,1.44144,0,1.02974,0.366037,3.82385,1.74482,0.58906,0.314503,,-999,0,0,,,1
1.03257,-0.117416,1.79397,-1,0,1.83837,5.40098,0.131645,5.90211,3.66559,0,0.549995,,-999,0,0,,,1
-2.14935,1.72074,1.59009,1,0,2.53996,0,1,0,0,0,2.13465,,-999,0,0,,,1
0.237221,-0.0793343,0.660146,1,0,2.7633,2.08386,0.364336,7.98137,3.09754,3.31039,1.01493,,-999,0,0,,,1
