energy,eta,phi,time,detid,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
3.12884,-0.0435,-1.61443,1.76346,1107312822,-2.9533e-07,-1.81273,0,-0.15799,-1.80583,0,-0.15799,-1.80583,-0.157906,-2.9533e-07,-1.81273,-0.157906,-4.70963e-07,-2.89075,0,-0.251946,-2.87975,0,-0.251946,-2.87975,-0.251813,-4.70963e-07,-2.89075,-0.251813
1.41145,-0.1305,-1.7017,1.17912,1107312949,-0.15799,-1.80583,-0.157906,-0.314777,-1.78519,-0.157906,-0.314777,-1.78519,-0.317008,-0.15799,-1.80583,-0.317008,-0.251946,-2.87975,-0.251813,-0.501974,-2.84683,-0.251813,-0.501974,-2.84683,-0.505533,-0.251946,-2.87975,-0.505533
1.34033,-0.2175,-0.479966,-9.49661,1107313091,1.64289,-0.766091,-0.317008,1.56987,-0.906363,-0.317008,1.56987,-0.906363,-0.478511,1.64289,-0.766091,-0.478511,2.61991,-1.22168,-0.505533,2.50346,-1.44538,-0.505533,2.50346,-1.44538,-0.763081,2.61991,-1.22168,-0.763081
0.130866,-0.6525,0.829031,-19.5582,1107313674,1.1652,1.38863,-1.17347,1.28179,1.28179,-1.17347,1.28179,1.28179,-1.36601,1.1652,1.38863,-1.36601,1.85814,2.21444,-1.87132,2.04407,2.04407,-1.87132,2.04407,2.04407,-2.17838,1.85814,2.21444,-2.17838
0.520891,-0.8265,0.654498,1.08719,1107313928,1.38863,1.1652,-1.56891,1.4849,1.03974,-1.56891,1.4849,1.03974,-1.78368,1.38863,1.1652,-1.78368,2.21444,1.85814,-2.50194,2.36796,1.65807,-2.50194,2.36796,1.65807,-2.84444,2.21444,1.85814,-2.84444
0.438258,-0.8265,-3.09796,-2.60175,1107313957,-1.80583,-0.15799,-1.56891,-1.81273,-2.73714e-07,-1.56891,-1.81273,-2.73714e-07,-1.78368,-1.80583,-0.15799,-1.78368,-2.87975,-0.251946,-2.50194,-2.89075,-4.36491e-07,-2.50194,-2.89075,-4.36491e-07,-2.84444,-2.87975,-0.251946,-2.84444
0.30872,-0.8265,-2.83616,9.94144,1107313960,-1.7034,-0.619989,-1.56891,-1.75096,-0.469168,-1.56891,-1.75096,-0.469168,-1.78368,-1.7034,-0.619989,-1.78368,-2.71642,-0.988695,-2.50194,-2.79225,-0.748182,-2.50194,-2.79225,-0.748182,-2.84444,-2.71642,-0.988695,-2.84444
0.498215,-0.8265,-2.57436,7.38641,1107313963,-1.4849,-1.03974,-1.56891,-1.56987,-0.906363,-1.56891,-1.56987,-0.906363,-1.78368,-1.4849,-1.03974,-1.78368,-2.36796,-1.65807,-2.50194,-2.50346,-1.44538,-2.50194,-2.50346,-1.44538,-2.84444,-2.36796,-1.65807,-2.84444
1.90838,-0.8265,-0.654498,1.61429,1107313985,1.4849,-1.03974,-1.56891,1.38863,-1.1652,-1.56891,1.38863,-1.1652,-1.78368,1.4849,-1.03974,-1.78368,2.36796,-1.65807,-2.50194,2.21444,-1.85814,-2.50194,2.21444,-1.85814,-2.84444,2.36796,-1.65807,-2.84444
0.818255,-0.8265,-0.567232,-11.613,1107313986,1.56987,-0.906363,-1.56891,1.4849,-1.03974,-1.56891,1.4849,-1.03974,-1.78368,1.56987,-0.906363,-1.78368,2.50346,-1.44538,-2.50194,2.36796,-1.65807,-2.50194,2.36796,-1.65807,-2.84444,2.50346,-1.44538,-2.84444
