eta,phi,pt,charge,isolationPFChargedHadrCandsPtSum,isolationPFGammaCandsEtSum,maximumHCALPFClusterEt,emFraction,hcalTotOverPLead,hcalMaxOverPLead,hcal3x3OverPLead,ecalStripSumEOverPLead,bremsRecoveryEOverPLead,electronPreIDOutput,electronPreIDDecision,hasMuonReference,caloComp,segComp,muonDecision
2.34183,-2.58993,3.2938,1,0,0,1.52645,0.176625,0.879243,0.50668,0.879243,0.18861,,-999,0,1,,,1
-0.312072,1.36097,0.851231,1,0.750685,0,1.34308,0,1.59934,1.59934,1.59934,0,,-999,0,0,,,1
-1.8376,-1.94773,1.01664,1,0.882226,0,0.880942,0,1.6593,0.917578,0.917578,0,,-999,0,0,,,1
-2.31052,0.923087,0.769348,-1,0,0.929808,0.829543,0.413792,2.58056,1.08541,0,1.82156,,-999,0,0,,,1
0.191175,-2.19114,2.73874,-1,0,1.01678,2.27299,0.374575,1.18625,0.835923,0.835923,0.710462,,-999,0,0,,,1
-0.73714,-1.42707,1.12892,1,1.21104,0.591686,0.727134,0.632627,0.673787,0.673787,0.673787,0.737413,,-999,0,0,,,1
-1.53806,0.63421,0.506162,1,1.74876,0.731188,1.19282,0.532755,4.04704,2.45647,1.59057,0,,-999,0,0,,,1
0.115594,-3.09741,2.01895,-1,1.10915,1.85618,0,1,0,0,0,0,,-999,0,0,,,1
0.513843,1.32853,3.50652,1,0.750685,2.22069,2.24022,0.461044,3.19368,1.4684,0,1.94909,,-999,0,0,,,1
1.63284,-1.67332,8.78619,1,2.35788,2.81648,1.77401,0.684892,0.555872,0.260477,0.447073,1.17794,,-999,0,0,,,1
1.34631,0.329345,0.829712,-1,3.69719,4.35346,0.488083,0.910005,0.850302,0.48478,0,0.225628,,-999,0,0,,,1
2.46106,2.41391,4.07033,1,7.74106,2.89993,3.9512,0.296262,3.76958,1.35397,1.30654,1.15031,,-999,0,0,,,1
1.53797,2.62513,28.2048,1,11.2796,1.03243,19.153,0.288697,3.0945,1.30456,2.94609,1.07841,,-999,0,0,,,1
-0.855753,-0.528646,31.8058,1,13.8843,2.79062,9.1184,0.593752,1.52003,0.614665,1.14004,2.15996,,-999,0,0,,,1
0.738534,2.01643,12.2428,-1,8.5712,12.0086,4.58822,0.65797,1.69179,0.857372,1.25014,3.25453,,-999,0,0,,,1
-1.46609,2.40248,4.44873,-1,0,0,0.523541,0.914295,0.15875,0.15875,0,1.69354,,-999,0,0,,,1
-1.75227,-0.585789,3.30746,-1,0,0,1.25333,0.503151,1.98351,0.73706,0.650489,2.00867,,-999,0,0,,,1
0.0454055,-1.58297,5.02086,1,0,0.569909,6.8793,0.26286,4.13517,2.9418,0,1.21669,,-999,0,0,,,1
2.42494,-0.596378,7.02508,-1,1.2561,0,1.36384,0.761061,1.70288,1.16893,0.388979,3.45031,,-999,0,0,,,1
2.48608,-1.82902,3.99329,-1,2.15769,0,2.31678,0.355444,5.84896,2.85299,2.25329,3.22545,,-999,0,1,,,1
0.233623,0.257597,1.94153,-1,1.71547,1.00437,1.8387,0.477957,4.48705,3.47846,1.00859,0,,-999,0,0,,,1
4.3201,1.39397,10.2999,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.44669,-0.426351,11.8271,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.23632,-2.80251,24.5482,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.37695,-2.42389,7.55866,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.02877,-0.922764,7.65595,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
1.85062,-0.842237,7.88075,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.9336,-3.07432,9.81728,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.7307,2.6928,8.30122,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
0.0566617,2.23201,11.1366,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.39171,0.708298,9.0536,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.00104,1.24814,18.5841,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.03441,-0.159221,10.9811,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.88789,2.36358,10.6318,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.7512,0.163551,15.1247,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
1.6362,-2.28255,4.47002,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
1.35957,-2.97815,8.31062,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.87679,1.43721,8.9659,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.86507,0.533228,7.47016,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.69455,2.7705,3.20979,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.7977,-0.753862,3.24624,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.50598,-2.24141,3.34773,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.98891,-2.96168,3.44885,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.61735,0.790472,3.4625,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.38269,1.93767,13.2,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.88981,0.025893,3.86237,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.61532,-1.01698,3.92412,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.14227,-1.72447,3.95375,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.95984,1.68771,4.27397,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.37518,-2.0604,4.45203,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.64325,-2.42799,5.62713,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.00939,-1.17683,12.7128,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.70208,1.72985,5.80171,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.58597,1.66666,5.83247,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.09073,2.91086,7.40433,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.18961,-0.0454491,6.99557,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-0.16855,-0.782997,6.9152,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.05928,0.145453,6.59923,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.42082,-2.92649,6.58386,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.26449,-0.941361,12.1502,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.96272,-1.56591,6.55432,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
0.87583,0.836021,6.27713,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-1.94116,3.09255,6.09883,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-0.703142,0.975814,5.91431,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.55714,2.9212,5.88246,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-1.39158,-1.33194,0.672825,-1,0,0,0.721639,0,1.64699,1.0117,0.635292,0,,-999,0,0,,,1
-0.632328,-3.0352,2.59891,1,0,0,0.960274,0.568507,1.83149,0.95562,0,0.579716,,-999,0,0,,,1
