pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,pt,phi,eta,charge,chi2,ndof
0.000712923,0.00059293,0.0568408,-0.808801,-0.0836342,0.582105,1.00057,-3.03855,0.665641,1,14.3645,18
0.000699717,0.000580443,-0.0657826,-0.989047,-0.0779761,0.125324,1.03992,-3.06292,0.125987,-1,7.56602,15
0.000691449,0.00065812,-0.0632528,-0.29124,-0.0848246,0.952882,1.24766,-2.85818,1.8622,-1,40.1242,37
0.000713751,0.000621505,0.0376543,-0.733947,-0.286885,-0.615646,1.00616,-2.76897,-0.717962,1,5.35438,14
0.000734872,0.000562808,-0.0716294,-0.400386,-0.194672,-0.895429,0.914845,-2.68904,-1.44867,1,16.9608,25
0.00073483,0.000596946,0.0567411,-0.24795,-0.152096,-0.956759,1.93425,-2.59137,-1.90613,-1,0.0714623,3
0.000583401,0.000819939,-0.0718502,-0.469994,-0.300268,-0.830027,1.2191,-2.57308,-1.18822,-1,17.8061,19
0.000765144,0.000568365,0.0375702,-0.610871,-0.494155,0.618585,0.755981,-2.46143,0.72271,1,31.8857,18
0.00070815,0.000639549,0.0455038,-0.733434,-0.606135,-0.307694,0.896324,-2.45094,-0.317996,1,26.8465,15
0.000718911,0.000626855,0.0608686,-0.488331,-0.37565,0.787667,0.817199,-2.48588,1.06526,-1,1.4493,6
0.000748286,0.000598118,0.060635,-0.605194,-0.56963,0.556113,3.39511,-2.38646,0.627189,1,12.272,15
0.000675998,0.000674209,0.0606193,-0.596411,-0.573352,0.561749,8.42614,-2.3759,0.635385,-1,8.22275,14
0.000936941,0.000441674,0.0371236,-0.218757,-0.252962,0.94242,1.2268,-2.28381,1.75926,-1,16.5611,21
0.000670606,0.000665132,0.0606078,-0.410262,-0.629483,0.659876,1.96207,-2.1484,0.792594,1,12.9623,15
0.00068289,0.000654018,-0.0718359,-0.528813,-0.84401,0.0894622,1.22987,-2.13051,0.089702,1,15.2372,14
0.000655527,0.000649827,0.0452691,-0.155543,-0.9299,-0.333306,2.36303,-1.73653,-0.346543,1,13.1429,15
0.000679648,0.000637934,0.0453583,0.0870238,-0.708634,-0.700189,0.86845,-1.4486,-0.867672,1,11.1796,15
0.000578481,0.000592611,0.0373081,0.357966,-0.929288,0.0910149,1.01735,-1.20311,0.0912675,-1,4.26805,5
0.000633358,0.000602321,0.045188,0.117517,-0.221432,-0.968069,0.919552,-1.08288,-2.06061,-1,25.932,35
0.000525099,0.000531532,-0.0479813,0.482919,-0.723089,-0.493894,0.897239,-0.981971,-0.541198,1,0.00368848,1
0.000706564,0.000642164,0.0375342,0.414771,-0.577423,0.703241,1.20253,-0.947884,0.873684,1,13.7514,16
0.000729104,0.000656153,0.0454462,0.245275,-0.368545,-0.896668,3.123,-0.983586,-1.45496,-1,12.5788,23
0.000629482,0.000570072,0.0453734,0.389508,-0.422666,-0.818314,1.71731,-0.826202,-1.15169,1,1.46575,10
0.000632883,0.000584541,-0.0480955,0.606559,-0.627346,0.488388,0.894669,-0.802243,0.533941,1,26.5161,16
0.000602186,0.000527691,0.0374743,0.325181,-0.295829,-0.898189,1.1402,-0.738168,-1.46277,1,20.1484,23
0.00062237,0.000548148,0.0569944,0.260803,-0.241417,-0.934719,1.15451,-0.746817,-1.69451,-1,1.84497,1
0.000700298,0.000660813,-0.047995,0.664421,-0.172731,-0.727124,0.886339,-0.254342,-0.922597,1,18.5942,16
0.000733776,0.000740371,0.0452719,0.293873,-0.0802317,-0.952471,1.22004,-0.26652,-1.85776,1,19.2179,33
0.00072793,0.000917281,-0.0698237,0.699572,-0.0877283,-0.709156,0.978701,-0.124752,-0.885485,1,10.0393,14
0.000704997,0.000596392,0.0375042,0.620608,-0.0117603,-0.784033,0.783983,-0.0189474,-1.05575,1,8.09405,11
0.000709375,0.000544612,0.0569206,0.874543,0.0125252,0.484787,1.07613,0.014321,0.529223,1,14.1869,15
0.000687302,0.000723182,0.037478,0.512883,0.116789,-0.850477,0.79781,0.223894,-1.25787,1,21.0089,19
0.000697599,0.000675175,0.0606255,0.554203,0.172603,0.814289,8.65947,0.301923,1.13963,1,8.80509,15
0.000738647,0.000571101,0.0605491,0.638848,0.278406,0.717191,0.907684,0.410978,0.901837,1,8.40091,15
0.000745514,0.000556016,0.0608188,0.575238,0.252494,0.778042,2.94222,0.413617,1.04039,-1,8.27959,12
0.000731901,0.000594367,0.0605286,0.431954,0.220013,0.874648,0.994912,0.471095,1.35253,1,33.9743,19
0.000711944,0.000633114,0.0605817,0.575685,0.276313,0.76957,2.28727,0.447498,1.01927,-1,4.61437,10
0.000679922,0.000689186,0.0605688,0.489057,0.285934,0.824054,1.7234,0.529066,1.16932,1,2.35278,8
0.000744598,0.000580257,0.0372668,0.473912,0.29904,0.82824,0.823402,0.562905,1.18251,1,9.66283,18
0.000704863,0.000646446,0.060694,0.480565,0.286264,0.828921,10.4901,0.537238,1.18468,-1,5.96732,15
0.000695357,0.000661316,0.0606449,0.482419,0.302229,0.82215,5.2245,0.559667,1.16341,1,13.8484,17
0.000710237,0.000622047,-0.0719523,0.833432,0.545005,-0.0914424,1.47798,0.579132,-0.0916986,1,19.5851,13
0.000860957,0.000509472,0.038188,0.173601,0.203817,-0.963494,0.90597,0.865288,-1.99251,1,38.6225,39
0.000698741,0.00064976,0.0605799,0.417999,0.435672,0.797162,1.1603,0.806098,1.09078,-1,5.04004,6
0.000665574,0.000669215,0.0375302,0.564244,0.824934,-0.033343,1.05299,0.970898,-0.0333554,1,3.58462,2
0.000740311,0.000617066,0.037164,0.154517,0.216735,-0.963924,2.57527,0.951444,-1.99854,-1,44.7419,41
0.000782261,0.000614976,0.0451072,0.122977,0.353659,-0.927255,1.25567,1.23615,-1.63845,-1,28.1144,23
0.000886837,0.000607633,0.0374791,0.0678128,0.361251,-0.929999,0.815041,1.38524,-1.65839,1,28.4228,35
0.00072798,0.00064243,-0.071856,0.113061,0.813303,0.57075,1.32644,1.43267,0.648634,1,5.73899,15
0.000759906,0.000647664,-0.0673635,-0.00975509,0.897533,0.44084,0.947625,1.58166,0.473273,-1,18.9472,14
0.000731635,0.000647391,0.0453298,-0.236641,0.962528,-0.13244,8.0426,1.81187,-0.133223,1,21.845,15
0.000731094,0.00064795,0.0453253,-0.264352,0.964011,0.0282901,20.7529,1.83844,0.0282976,-1,23.642,16
0.000934142,0.000714544,-0.0481674,-0.1048,0.363048,-0.925858,0.887182,1.85182,-1.62857,-1,1.4427,5
0.000700103,0.000638981,0.0453806,-0.325203,0.944625,-0.0439008,8.38472,1.90235,-0.043929,-1,10.8545,15
0.000584371,0.00060567,-0.0480635,-0.21113,0.587195,0.781426,0.88368,1.91596,1.04902,-1,19.1991,16
0.000725819,0.000648297,0.0515095,-0.120512,0.302072,-0.945637,0.840768,1.9504,-1.78883,-1,42.7984,47
0.000633197,0.000605849,0.0453503,-0.433631,0.900259,0.0387089,1.86778,2.01968,0.0387282,1,7.38827,7
0.000659086,0.000620109,0.045346,-0.403157,0.907745,-0.116035,2.70879,1.98876,-0.11656,-1,10.6988,14
0.000738255,0.000655655,0.0605861,-0.264638,0.521333,0.811282,1.88449,2.04052,1.13077,1,12.5464,17
0.00072575,0.000664974,-0.072017,-0.240182,0.431596,0.869504,1.07983,2.07861,1.33104,-1,1.89692,10
0.000740897,0.000661853,0.0452834,-0.378843,0.629024,-0.678828,1.00889,2.11288,-0.826937,-1,12.7466,18
0.000814569,0.000709141,0.0571928,-0.489201,0.761133,-0.425861,0.979677,2.14204,-0.45483,-1,1.13939,5
0.000653465,0.000614755,-0.0670728,-0.166811,0.21196,0.962937,0.95911,2.23756,1.98478,-1,49.7145,45
0.000521098,0.000478504,0.0375339,-0.625204,0.70798,-0.328458,1.22671,2.29419,-0.341098,-1,2.08893,3
0.000850475,0.000791247,0.0373041,-0.671766,0.649576,-0.356063,0.841591,2.37299,-0.37237,-1,7.02729,11
0.00070258,0.000638266,0.037368,-0.679322,0.651641,-0.33747,0.819805,2.37699,-0.351234,-1,14.7327,14
