et,eta,theta,phi
105.174,0.00539417,1.5654,1.90162
63.8357,1.05513,0.670045,0.404948
61.9172,-0.364826,1.92779,-1.94615
46.7866,-2.34027,2.94958,-0.335153
41.9688,0.64033,0.970212,-2.48599
20.1502,-3.71845,3.09306,-0.133806
19.2937,3.98911,0.037028,0.204872
19.4583,-1.75436,2.79895,-2.8283
17.4115,2.80165,0.121271,-2.91919
16.9957,-1.24221,2.57939,-0.791474
15.3171,-3.6577,3.09002,2.5939
15.4294,1.09301,0.646869,2.25142
14.8286,-3.33567,3.07044,-1.21965
14.2233,-1.1048,2.50179,2.09619
12.8711,-2.55941,2.9872,2.79876
13.0071,1.07152,0.659931,-0.764755
11.9526,-3.76722,3.09537,1.30776
11.5828,4.08764,0.0335545,-1.61548
11.5816,2.20343,0.219955,-0.474952
10.5275,-1.90495,2.8461,1.00274
10.1187,1.49558,0.44095,-2.01839
9.34576,4.04392,0.0350537,1.617
9.69598,0.364701,1.21392,3.018
8.49758,-2.86031,3.02722,0.520424
8.41905,1.8311,0.317773,-3.10252
7.58069,4.1316,0.0321116,2.78442
7.3305,2.51263,0.161755,2.04051
7.24649,-0.939563,2.39649,-0.00887072
7.4372,0.0144585,1.55634,-0.907308
6.81727,1.52406,0.428953,1.26992
6.20545,3.41211,0.0659191,-0.716368
6.16263,-4.56641,3.1208,-2.07587
5.84451,-3.54421,3.08383,-2.22041
5.71893,3.78682,0.0453272,-2.46999
5.77585,0.0891497,1.48176,0.0982053
4.68657,-2.11208,2.90079,1.89034
4.71713,-0.847979,2.3323,-2.66421
4.40855,-4.65927,3.12265,-0.697991
4.39054,2.51685,0.161077,1.03249
4.43908,-0.986875,2.42802,1.06481
3.66314,-2.12974,2.90497,-1.25182
3.54449,-2.60421,2.99394,-2.19103
3.35768,-4.39673,3.11696,0.584465
3.30893,2.92924,0.106774,-1.70737
3.29812,4.85825,0.0155278,-1.19299
3.29099,4.81116,0.0162764,0.614374
3.23705,-4.50864,3.11957,3.12496
3.16293,-4.79857,3.12511,1.82373
3.11017,5.03567,0.0130035,2.6347
