energy,eta,phi,time,detid,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
0.706567,-1.56978,-2.78304,7.33579,872416162,-1.28754,-0.502031,-3.19791,-1.31499,-0.50198,-3.19,-1.31573,-0.473556,-3.19277,-1.28828,-0.473607,-3.20068,-1.34816,-0.52548,-3.4081,-1.37694,-0.525427,-3.3998,-1.37772,-0.495628,-3.4027,-1.34894,-0.495682,-3.411
0.525988,-1.65203,2.92052,33.3879,872416444,-1.25701,0.265104,-3.19857,-1.25659,0.293626,-3.19702,-1.22904,0.293632,-3.20458,-1.22946,0.26511,-3.20614,-1.31651,0.277538,-3.41001,-1.31607,0.30744,-3.40838,-1.28719,0.307446,-3.41631,-1.28763,0.277544,-3.41794
-0.141046,-1.51836,-2.5031,-2.66024,872416661,-1.1608,-0.886364,-3.18113,-1.18845,-0.886252,-3.17393,-1.18964,-0.858157,-3.17897,-1.162,-0.858269,-3.18617,-1.21539,-0.927575,-3.39023,-1.24438,-0.927457,-3.38269,-1.24563,-0.898003,-3.38797,-1.21665,-0.89812,-3.39551
0.0331374,-1.53447,-2.49136,-43.553,872416789,-1.13243,-0.886359,-3.18773,-1.16012,-0.886275,-3.18071,-1.16131,-0.858179,-3.18575,-1.13362,-0.858264,-3.19277,-1.18568,-0.927574,-3.39718,-1.21471,-0.927486,-3.38981,-1.21596,-0.898031,-3.39509,-1.18693,-0.89812,-3.40246
-0.236607,-1.54618,-2.50788,-3.04068,872416790,-1.1335,-0.857613,-3.19231,-1.16119,-0.857529,-3.18528,-1.16234,-0.829402,-3.19015,-1.13465,-0.829486,-3.19717,-1.18681,-0.89747,-3.402,-1.21584,-0.897381,-3.39464,-1.21705,-0.867893,-3.39974,-1.18802,-0.867982,-3.4071
-0.021048,-1.55778,-2.52478,-82.7099,872416791,-1.13457,-0.828873,-3.19689,-1.16226,-0.828789,-3.18987,-1.16337,-0.800631,-3.19456,-1.13568,-0.800715,-3.20159,-1.18794,-0.867369,-3.40682,-1.21697,-0.867281,-3.39946,-1.21813,-0.837761,-3.40438,-1.1891,-0.837849,-3.41174
0.0838707,-1.56925,-2.54205,-1.0505,872416792,-1.13564,-0.800137,-3.20148,-1.16334,-0.800052,-3.19446,-1.1644,-0.771865,-3.19898,-1.13671,-0.771949,-3.20601,-1.18907,-0.837271,-3.41165,-1.2181,-0.837183,-3.40428,-1.21921,-0.807632,-3.40902,-1.19018,-0.80772,-3.41639
0.0703648,-1.58057,-2.55971,-4.66947,872416793,-1.13672,-0.771404,-3.20608,-1.16441,-0.771319,-3.19906,-1.16543,-0.743103,-3.20341,-1.13774,-0.743187,-3.21043,-1.1902,-0.807175,-3.41647,-1.21923,-0.807086,-3.4091,-1.2203,-0.777505,-3.41367,-1.19126,-0.777593,-3.42103
0.047954,-1.55072,-2.47926,-1.95955,872416917,-1.10406,-0.886355,-3.19434,-1.1318,-0.886299,-3.18749,-1.13298,-0.858204,-3.19253,-1.10525,-0.85826,-3.19938,-1.15598,-0.927573,-3.40412,-1.18505,-0.927514,-3.39694,-1.1863,-0.89806,-3.40222,-1.15722,-0.898119,-3.4094
0.14996,-1.56281,-2.4959,6.58801,872416918,-1.10513,-0.857609,-3.19892,-1.13287,-0.857553,-3.19207,-1.13401,-0.829426,-3.19693,-1.10628,-0.829482,-3.20378,-1.1571,-0.897469,-3.40895,-1.18618,-0.89741,-3.40176,-1.18738,-0.867922,-3.40686,-1.15831,-0.867981,-3.41405
0.350792,-1.5748,-2.51293,11.2584,872416919,-1.1062,-0.828869,-3.2035,-1.13394,-0.828813,-3.19665,-1.13504,-0.800655,-3.20134,-1.10731,-0.800711,-3.2082,-1.15823,-0.867368,-3.41377,-1.18731,-0.86731,-3.40659,-1.18847,-0.837789,-3.41151,-1.15939,-0.837848,-3.41869
-0.159507,-1.58666,-2.53037,-1.52004,872416920,-1.10728,-0.800133,-3.20809,-1.13501,-0.800076,-3.20124,-1.13607,-0.771889,-3.20576,-1.10834,-0.771945,-3.21262,-1.15936,-0.837271,-3.41859,-1.18844,-0.837212,-3.41141,-1.18955,-0.80766,-3.41615,-1.16047,-0.807719,-3.42333
0.119603,-1.59838,-2.5482,45.9527,872416921,-1.10835,-0.7714,-3.21269,-1.13609,-0.771343,-3.20584,-1.13711,-0.743127,-3.21019,-1.10937,-0.743183,-3.21704,-1.16049,-0.807174,-3.42341,-1.18957,-0.807115,-3.41623,-1.19063,-0.777534,-3.42079,-1.16156,-0.777593,-3.42798
0.294473,-1.518,-2.40311,2.94795,872417041,-1.07695,-1.00761,-3.20638,-1.10473,-1.00758,-3.1997,-1.10607,-0.97962,-3.20543,-1.0783,-0.979654,-3.21211,-1.12729,-1.05425,-3.41541,-1.15641,-1.05421,-3.40841,-1.15782,-1.0249,-3.41441,-1.1287,-1.02494,-3.42141
0.2981,-1.56709,-2.46677,11.8507,872417045,-1.0757,-0.886352,-3.20096,-1.10348,-0.886324,-3.19428,-1.10466,-0.858229,-3.19932,-1.07689,-0.858257,-3.206,-1.12627,-0.927573,-3.41107,-1.15539,-0.927543,-3.40406,-1.15663,-0.898089,-3.40935,-1.12751,-0.898119,-3.41635
