eta,phi,pt,charge,isolationPFChargedHadrCandsPtSum,isolationPFGammaCandsEtSum,maximumHCALPFClusterEt,emFraction,hcalTotOverPLead,hcalMaxOverPLead,hcal3x3OverPLead,ecalStripSumEOverPLead,bremsRecoveryEOverPLead,electronPreIDOutput,electronPreIDDecision,hasMuonReference,caloComp,segComp,muonDecision
-1.6104,-0.0764221,1.58955,-1,0,0,2.62346,0,2.90304,1.54231,0.799732,0,,-999,0,0,,,1
0.125588,1.85815,5.12803,-1,0,1.70792,0,1,0,0,0,0.856217,,-999,0,0,,,1
-2.40532,-0.783069,1.66377,-1,1.99404,0,1.33208,0.371556,1.34443,0.939121,0,0.794869,,-999,0,0,,,1
0.577942,2.19301,1.76087,-1,0,2.24027,0,1,0,0,0,1.95605,,-999,0,0,,,1
1.15877,1.32416,1.53322,1,6.3613,0,0.884669,0.382686,2.18222,0.898292,0,0.982855,,-999,0,0,,,1
0.203799,0.0830522,2.5847,1,0,10.1786,2.09163,0.84685,1.61025,1.61025,1.61025,1.01241,,-999,0,0,,,1
0.158294,0.788376,35.482,1,21.3547,13.3714,11.6239,0.778778,2.79053,1.94217,2.62526,7.55009,,-999,0,0,,,1
0.804076,-2.62462,27.4543,1,23.9112,21.4362,8.68104,0.699392,1.6533,0.574751,1.49459,3.29026,,-999,0,0,,,1
-2.1553,-2.79516,2.05322,-1,0,0,5.50893,0.190157,7.7972,6.13268,1,0,,-999,0,0,,,1
0.378962,-1.45582,3.11007,1,0,0,0,1,0,0,0,0,,-999,0,0,,,1
-0.174911,1.26172,3.88586,1,0,1.6019,0.99411,0.736305,0.362645,0.362645,0,0.763439,,-999,0,0,,,1
-0.971399,0.882758,4.62316,-1,0,1.81216,0,1,0,0,0,1.08815,,-999,0,0,,,1
1.08558,-1.89856,3.11128,1,1.17896,0.944909,0.731558,0.586107,0.822115,0.437605,0,0.888965,,-999,0,0,,,1
1.46649,-2.84115,2.77358,1,3.91615,0.726024,0,1,0,0,0,1.0653,,-999,0,0,,,1
1.76379,-1.48726,5.75093,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.82764,0.504348,6.1243,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.17908,1.87584,5.59229,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.03089,0.339817,5.8214,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
1.84318,-0.445123,8.22855,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.14024,-0.18273,5.77598,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.10787,0.47807,6.44719,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.84947,-0.77491,5.78846,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.31885,-0.160811,6.6412,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.715,-1.62038,5.57278,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.60436,2.51335,3.06918,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.90841,-0.602274,3.07729,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-1.48261,-1.45708,9.39716,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
1.75791,0.914066,3.10056,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.98244,1.87108,3.13332,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-0.805614,2.45912,3.23026,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.37645,-2.7842,7.97068,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.37504,1.24174,3.38487,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.23588,-1.53676,3.51763,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.71611,1.28735,3.58359,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.81192,-2.62625,3.66533,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.09281,-1.98796,3.76086,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.82015,0.0765225,3.79043,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.06523,-0.492758,3.92271,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-1.41676,1.83218,7.05298,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-0.266637,-2.75527,3.99652,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.73285,-2.26085,4.04426,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.07571,1.48297,4.48238,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.36761,-0.830719,4.70064,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.15973,-2.92812,4.70798,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.35692,-1.65202,5.04781,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.24643,-2.96828,9.30472,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.74379,1.12934,5.53049,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-0.926874,-0.434533,1.09512,1,0,0,2.04946,0,4.08212,1.67398,0.888494,0,,-999,0,0,,,1
1.28982,2.16446,1.39272,-1,0,0,0,1,0,0,0,1,,-999,0,0,,,1
-1.16201,-2.91258,0.719349,1,0,0,0.642409,0,1.91205,0.996337,0.996337,0,,-999,0,0,,,1
-1.59321,-2.46816,2.22244,1,0,0,5.50893,0.153146,20.1912,15.9013,1.20308,0,,-999,0,0,,,1
-0.324455,-1.69599,1.54613,-1,0,0,0,-1,0,0,0,0,,-999,0,0,,,1
2.19274,1.79404,2.20238,1,0,0,2.98082,0,1.63384,1.38505,1.38505,0,,-999,0,0,,,1
2.15907,-2.8938,1.50968,1,0,0,0,-1,0,0,0,0,,-999,0,0,,,1
-1.66665,2.56575,0.815864,-1,0,0,0,-1,0,0,0,0,,-999,0,0,,,1
1.7984,-2.27588,3.87557,1,0,0,0.725552,0.769858,0.443509,0.443509,0,1.4836,,-999,0,0,,,1
-1.16379,-1.87654,0.879401,-1,0,0.670851,0.509667,0.338634,1.19232,0.664705,0.664705,0,,-999,0,0,,,1
-2.07428,1.32705,3.36701,1,0,1.1149,1.36375,0.180638,1.6411,0.718766,0,0,,-999,0,0,,,1
-0.90758,0.370606,3.19681,1,3.99348,0.838733,0.96337,0.873287,0.71242,0.71242,0.71242,1.22898,,-999,0,0,,,1
0.513668,-3.03202,1.38773,1,1.13927,10.734,0,1,0,0,0,0,,-999,0,0,,,1
