eta,phi,pt,charge,isolationPFChargedHadrCandsPtSum,isolationPFGammaCandsEtSum,maximumHCALPFClusterEt,emFraction,hcalTotOverPLead,hcalMaxOverPLead,hcal3x3OverPLead,ecalStripSumEOverPLead,bremsRecoveryEOverPLead,electronPreIDOutput,electronPreIDDecision,hasMuonReference,caloComp,segComp,muonDecision
-1.49645,-1.19739,4.19192,1,0,0,2.03421,0.414578,0.719582,0.49182,0.606439,0.509586,,-999,0,0,,,1
-2.0745,-1.56105,1.56681,-1,0,0,1.21865,0,0.786535,0.786535,0.786535,0,,-999,0,0,,,1
-0.386411,-2.78385,1.05772,-1,0,0.704914,0.89478,0.278286,1.6292,0.837614,0,0,,-999,0,0,,,1
1.71264,0.516968,4.3726,1,0,1.22537,1.47398,0.523294,1.97348,0.682606,0,1.87042,,-999,0,0,,,1
0.151126,-2.34774,1.77954,1,0,1.50058,0.89478,0.627707,0.500339,0.500339,0,0,,-999,0,0,,,1
-0.03604,2.73067,1.179,1,2.28088,0,1.36428,0.251543,1.92216,1.1735,0,0,,-999,0,0,,,1
0.537139,0.00744023,0.854804,-1,2.00997,3.14163,2.3985,0.505927,3.82787,2.66568,0,0,,-999,0,0,,,1
0.342048,1.50644,2.38569,-1,0,0,2.87473,0.293069,2.27133,2.27133,2.27133,0.682446,,-999,0,0,,,1
-0.826908,2.89808,3.08557,1,0,0,0.706026,0.682206,0.438283,0.438283,0,0.940859,,-999,0,0,,,1
-1.52897,2.31615,3.05779,1,1.19537,0,1.27267,0.305394,1.32218,0.64857,0.453602,0,,-999,0,0,,,1
-0.36657,1.89375,6.23878,1,0.691815,1.01081,0.983968,0.735231,0.526933,0.311114,0,0.958155,,-999,0,0,,,1
-0.665441,-0.946188,11.3499,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.29204,1.06402,6.53169,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.6223,3.01132,11.6903,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-0.855931,1.00699,7.05913,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.50028,1.2422,7.61154,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.00403,-2.54958,7.62624,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
0.697811,-1.77104,7.97656,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.88902,0.17959,8.28237,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.57531,-1.81638,9.94655,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.89487,2.15328,8.47535,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.93643,0.557914,10.8644,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.79436,1.52025,10.8005,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.30389,-2.40311,8.65091,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.65316,-0.139446,9.20701,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.8488,-1.11357,10.0314,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.98089,3.01102,9.77684,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.8789,-2.32879,4.35503,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.62767,-1.2215,3.14733,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.30063,2.93803,3.27231,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.98147,-2.27385,3.37379,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.06729,0.865293,3.42084,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.84342,1.84526,3.46475,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-0.830052,-2.30987,3.48659,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.34081,-1.54295,3.67183,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.52274,-1.12881,3.82534,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.16933,-0.565363,3.93954,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.77569,1.66127,4.07517,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.08668,0.775017,4.1975,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.62558,-1.93533,4.26542,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.36175,-2.14515,6.85432,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.62846,2.12109,4.39119,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.10089,-0.886713,4.55675,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.3644,2.26846,4.76978,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-0.814317,0.199006,4.77082,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.57097,0.300569,5.01124,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
1.97439,1.11609,5.06082,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.86706,2.44978,5.56518,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.80998,2.9673,5.88368,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.51836,-0.134257,6.06102,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
0.904657,0.483844,6.5134,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.92541,-0.43396,27.6537,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.13321,-0.820788,14.4158,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.39908,2.78774,26.7125,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.92457,1.35227,26.6596,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.31886,-1.48838,22.0856,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.89093,1.30619,19.0297,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-0.906619,-0.38697,18.9035,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.01105,-1.36077,17.9605,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.08008,2.51048,14.9517,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
0.0909793,0.662976,14.5103,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
1.69136,2.5873,0.697087,1,0,0,0,-1,0,0,0,0,,-999,0,0,,,1
1.41565,-0.930699,2.41994,-1,0,0,0.949314,0.50352,1.03763,1.03763,1.03763,0,,-999,0,0,,,1
-2.24352,2.14763,2.05015,-1,0,0,2.09994,0,3.41054,1.48319,0.865461,0,,-999,0,0,,,1
-0.735383,-1.89765,3.18108,1,0,0,3.20053,0.050094,2.90122,1.9604,0.806758,0,,-999,0,0,,,1
-2.19346,0.12045,1.54446,1,0,0,1.20023,0.230532,0.779367,0.779367,0.779367,0.233498,,-999,0,0,,,1
-1.78094,-1.96304,0.777527,-1,0,0,2.74923,0,3.27531,3.27531,0,0,,-999,0,0,,,1
-2.56216,-0.467667,3.71646,-1,0,0,2.74051,0.25008,12.988,5.01809,0.79897,4.33118,,-999,0,0,,,1
1.09509,1.42999,2.35405,1,0,0,0,1,0,0,0,0,,-999,0,0,,,1
2.15746,-2.83824,2.10029,1,0,0,0.806303,0.535617,1.84555,0.780047,0.492165,1.00428,,-999,0,0,,,1
-1.68484,1.33565,0.781076,-1,0,0,1.42489,0,1.23927,1.23927,0,0,,-999,0,0,,,1
-2.64434,-2.49242,2.75374,1,0,0.657905,4.24642,0.21052,20.9688,10.1005,0,4.45722,,-999,0,0,,,1
1.37895,-1.54853,1.36356,1,0.749183,0,0.469285,0,0.454163,0.454163,0,0,,-999,0,0,,,1
-2.48095,3.09697,1.66032,1,0,0.803378,4.24642,0.178153,5.87195,2.64726,0.478533,1.27288,,-999,0,0,,,1
-1.50177,0.628879,1.04329,-1,1.03985,0,1.88775,0,3.63191,1.56913,0.45413,0,,-999,0,0,,,1
-1.53332,-2.90544,0.91863,1,0,1.12622,0.725149,0.541634,1.26022,0.899341,0.899341,0,,-999,0,0,,,1
-0.102728,-1.28332,1.03153,1,1.23317,0,1.09551,0,1.06328,1.06328,0,0,,-999,0,0,,,1
0.659514,3.00388,4.70158,-1,0.690878,0.617635,1.35657,0.63552,1.4991,0.800121,0,2.25313,,-999,0,0,,,1
1.61158,-2.60881,1.30272,1,1.34604,1.20042,1.42365,0.450508,2.32834,1.09739,0,1.43631,,-999,0,0,,,1
1.1167,2.80527,1.01113,1,0,2.73627,1.54952,0.563874,1.59281,1.59281,1.59281,0,,-999,0,0,,,1
0.842363,-0.874334,1.45785,-1,1.57351,1.38873,2.07151,0.490833,1.38401,1.38401,1.38401,0.535147,,-999,0,0,,,1
0.776051,1.9188,1.28313,1,0,3.06798,3.0905,0.494322,2.55956,2.55956,2.55956,1.99941,,-999,0,0,,,1
