isValid,isFake,pos,xError,yError,zError,chi2,ndof
1,0,0.000734243,0.000585966,0.0417067,7.82005e-06,7.22115e-06,1.25235e-05,63.3267,119.614
1,0,0.000731483,0.000560881,0.032744,3.55292e-05,3.79901e-05,4.79187e-05,57.2297,67.8208
1,0,0.000687343,0.000654878,-0.0552386,4.0932e-05,3.17627e-05,3.82398e-05,37.1962,38.7054
1,0,0.00079184,0.000589347,-0.00328615,4.89785e-05,4.77921e-05,5.15232e-05,27.5663,37.5
1,0,0.000761998,0.000493801,0.0129226,5.46347e-05,5.42029e-05,5.43145e-05,12.6009,18.2831
1,0,0.000691674,0.000697968,0.00944434,6.23607e-05,6.34263e-05,6.68182e-05,16.3995,17.3646
1,0,0.000668717,0.000561011,-0.0569257,6.36165e-05,6.69428e-05,6.24247e-05,10.415,18.3234
1,0,0.000513146,0.000827219,0.0298572,0.000167008,0.000159807,0.000253373,10.642,5.88805
1,0,0.000703338,0.000895017,-0.0836057,0.000107923,0.000174649,0.000132211,9.11353,8.41061
1,0,0.00104445,0.000897433,0.0646178,0.000352826,0.000250121,0.000995873,2.43767,0.823425
1,0,0.000508742,0.00063335,0.0565336,0.000286385,0.000178042,0.000233838,7.33041,6.63562
