energy,eta,phi,time,detid,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
0.516874,-1.65244,-2.64518,3.21291,872416926,-1.10755,-0.621839,-3.20919,-1.13528,-0.621794,-3.20234,-1.1361,-0.593452,-3.20583,-1.10836,-0.593497,-3.21268,-1.1599,-0.650779,-3.42091,-1.18898,-0.650732,-3.41372,-1.18983,-0.621018,-3.41738,-1.16075,-0.621065,-3.42456
0.3997,-1.56709,2.46677,-16.5017,872417104,-1.10466,0.858229,-3.19932,-1.10348,0.886324,-3.19428,-1.0757,0.886352,-3.20096,-1.07689,0.858257,-3.206,-1.15663,0.898089,-3.40935,-1.15539,0.927543,-3.40406,-1.12627,0.927573,-3.41107,-1.12751,0.898118,-3.41635
0.231741,-1.54408,2.28452,-4.23983,872417751,-0.956768,1.07397,-3.2169,-0.955509,1.10181,-3.21062,-0.927532,1.10185,-3.2164,-0.928791,1.07401,-3.22268,-1.00156,1.1233,-3.42657,-1.00024,1.15249,-3.41998,-0.970913,1.15253,-3.42604,-0.972233,1.12334,-3.43263
1.52447,-2.06136,-2.83386,-8.38336,872418346,-0.773194,-0.264524,-3.19474,-0.801347,-0.264518,-3.18989,-0.801585,-0.235986,-3.19131,-0.773432,-0.235992,-3.19616,-0.810519,-0.276958,-3.4112,-0.840034,-0.276952,-3.40611,-0.840284,-0.24704,-3.4076,-0.810769,-0.247046,-3.41269
2.70055,-2.1438,3.08271,-3.5235,872418484,-0.772584,0.0304272,-3.19441,-0.772554,0.0589946,-3.19424,-0.744372,0.0589946,-3.19891,-0.744401,0.0304272,-3.19909,-0.809962,0.0318102,-3.41122,-0.809931,0.0617596,-3.41103,-0.780385,0.0617597,-3.41593,-0.780416,0.0318103,-3.41612
0.865974,-2.08812,-2.62206,16.389,872418725,-0.681252,-0.412059,-3.18432,-0.709496,-0.412025,-3.18003,-0.709813,-0.383552,-3.18234,-0.681568,-0.383586,-3.18663,-0.714158,-0.431383,-3.40099,-0.743769,-0.431348,-3.3965,-0.744101,-0.401497,-3.39892,-0.71449,-0.401533,-3.40341
1.01605,-2.17109,-2.46958,6.49536,872419235,-0.562417,-0.473061,-3.18918,-0.590765,-0.472993,-3.18564,-0.591031,-0.444552,-3.18832,-0.562683,-0.44462,-3.19186,-0.589581,-0.495133,-3.40639,-0.6193,-0.495062,-3.40268,-0.619579,-0.465245,-3.40548,-0.58986,-0.465316,-3.40919
1.07976,-2.40446,-2.80387,9.06219,872419372,-0.532611,-0.206321,-3.18371,-0.560981,-0.206304,-3.18035,-0.561091,-0.177756,-3.18142,-0.532721,-0.177773,-3.18478,-0.558474,-0.215993,-3.40198,-0.588216,-0.215975,-3.39845,-0.588331,-0.186046,-3.39958,-0.558589,-0.186064,-3.4031
1.81882,-2.38701,2.75724,1.08475,872419386,-0.561005,0.206864,-3.18053,-0.560874,0.235405,-3.17928,-0.532505,0.235422,-3.18264,-0.532636,0.206881,-3.18389,-0.58824,0.216535,-3.39863,-0.588103,0.246456,-3.39732,-0.558361,0.246474,-3.40084,-0.558498,0.216553,-3.40215
2.32059,-2.63657,2.7777,5.9536,872419896,-0.442069,0.148647,-3.17933,-0.44201,0.177201,-3.17844,-0.413561,0.177224,-3.18104,-0.41362,0.14867,-3.18193,-0.463474,0.155554,-3.39818,-0.463412,0.18549,-3.39724,-0.433586,0.185513,-3.39997,-0.433648,0.155578,-3.40091
