detid,fraction,front_1,front_2,front_3,front_4,back_1,back_2,back_3,back_4
838896341,1,-1.18952,-0.503471,-1.97827,-1.20732,-0.509965,-1.9641,-1.2149,-0.489196,-1.9641,-1.19699,-0.483012,-1.97827,-1.31727,-0.55008,-2.16379,-1.33676,-0.557191,-2.14826,-1.34515,-0.53419,-2.14826,-1.32553,-0.527419,-2.16379
838895829,1,-1.18952,-0.503471,-1.93814,-1.20719,-0.509918,-1.92378,-1.21477,-0.489149,-1.92378,-1.19699,-0.483012,-1.93814,-1.31896,-0.550697,-2.12232,-1.3383,-0.557756,-2.1066,-1.3467,-0.534755,-2.1066,-1.32722,-0.528036,-2.12232
838896853,1,-1.18952,-0.503471,-2.01894,-1.20745,-0.510012,-2.00495,-1.21503,-0.489243,-2.00495,-1.19699,-0.483012,-2.01894,-1.31556,-0.549458,-2.20576,-1.33519,-0.556621,-2.19045,-1.34359,-0.53362,-2.19045,-1.32383,-0.526798,-2.20576
838897365,1,-1.18953,-0.50347,-2.06045,-1.20771,-0.510104,-2.04655,-1.21529,-0.489323,-2.04655,-1.19699,-0.483012,-2.06045,-1.31397,-0.548875,-2.24849,-1.33375,-0.556091,-2.23337,-1.34209,-0.53322,-2.23337,-1.32218,-0.526356,-2.24849
838895317,1,-1.18952,-0.503471,-1.89852,-1.20706,-0.509869,-1.88398,-1.21464,-0.4891,-1.88398,-1.19699,-0.483012,-1.89852,-1.32064,-0.551309,-2.08135,-1.33984,-0.558316,-2.06543,-1.34823,-0.535315,-2.06543,-1.3289,-0.528649,-2.08135
838896342,1,-1.18191,-0.524344,-1.97827,-1.19959,-0.531149,-1.9641,-1.20717,-0.51038,-1.9641,-1.18937,-0.503885,-1.97827,-1.30885,-0.573154,-2.16379,-1.32821,-0.580606,-2.14826,-1.3366,-0.557605,-2.14826,-1.31711,-0.550494,-2.16379
838895830,1,-1.18191,-0.524344,-1.93814,-1.19946,-0.531101,-1.92378,-1.20704,-0.510332,-1.92378,-1.18937,-0.503885,-1.93814,-1.31054,-0.573771,-2.12232,-1.32976,-0.581171,-2.1066,-1.33815,-0.55817,-2.1066,-1.31881,-0.551111,-2.12232
838896854,1,-1.18191,-0.524344,-2.01894,-1.19972,-0.531196,-2.00495,-1.2073,-0.510427,-2.00495,-1.18937,-0.503885,-2.01894,-1.30714,-0.572533,-2.20576,-1.32665,-0.580036,-2.19045,-1.33504,-0.557035,-2.19045,-1.31541,-0.549873,-2.20576
838897366,1,-1.18191,-0.524345,-2.06045,-1.19997,-0.531302,-2.04655,-1.20756,-0.510521,-2.04655,-1.18937,-0.503886,-2.06045,-1.3056,-0.571811,-2.24849,-1.32525,-0.579379,-2.23337,-1.33359,-0.556508,-2.23337,-1.31382,-0.549292,-2.24849
838895318,1,-1.18191,-0.524344,-1.89852,-1.19933,-0.531053,-1.88398,-1.20691,-0.510284,-1.88398,-1.18937,-0.503885,-1.89852,-1.31222,-0.574384,-2.08135,-1.33129,-0.581731,-2.06543,-1.33969,-0.55873,-2.06543,-1.32048,-0.551724,-2.08135
838896343,1,-1.17141,-0.544201,-1.97827,-1.18897,-0.551313,-1.9641,-1.19727,-0.530821,-1.9641,-1.17958,-0.524015,-1.97827,-1.29744,-0.595242,-2.16379,-1.31667,-0.60303,-2.14826,-1.32587,-0.580336,-2.14826,-1.3065,-0.572884,-2.16379
838895831,1,-1.17141,-0.544201,-1.93814,-1.18884,-0.551261,-1.92378,-1.19714,-0.530769,-1.92378,-1.17958,-0.524015,-1.93814,-1.29911,-0.595918,-2.12232,-1.3182,-0.603649,-2.1066,-1.32739,-0.580955,-2.1066,-1.30817,-0.57356,-2.12232
838896855,1,-1.17141,-0.544201,-2.01894,-1.1891,-0.551364,-2.00495,-1.1974,-0.530872,-2.00495,-1.17958,-0.524015,-2.01894,-1.29576,-0.594562,-2.20576,-1.31513,-0.602406,-2.19045,-1.32432,-0.579712,-2.19045,-1.30482,-0.572204,-2.20576
838897367,1,-1.17141,-0.5442,-2.06045,-1.18935,-0.551465,-2.04655,-1.19765,-0.530961,-2.04655,-1.17958,-0.524014,-2.06045,-1.29419,-0.593924,-2.24849,-1.3137,-0.601826,-2.23337,-1.32284,-0.57926,-2.23337,-1.30319,-0.571705,-2.24849
838895319,1,-1.17141,-0.544201,-1.89852,-1.18871,-0.551208,-1.88398,-1.19701,-0.530716,-1.88398,-1.17958,-0.524015,-1.89852,-1.30077,-0.596589,-2.08135,-1.31972,-0.604262,-2.06543,-1.32891,-0.581568,-2.06543,-1.30982,-0.574231,-2.08135
838896344,1,-1.16307,-0.564795,-1.97827,-1.18051,-0.572213,-1.9641,-1.18881,-0.551722,-1.9641,-1.17124,-0.54461,-1.97827,-1.28822,-0.618009,-2.16379,-1.30732,-0.626132,-2.14826,-1.31651,-0.603439,-2.14826,-1.29728,-0.595651,-2.16379
838895832,1,-1.16307,-0.564795,-1.93814,-1.18038,-0.572161,-1.92378,-1.18868,-0.551669,-1.92378,-1.17124,-0.54461,-1.93814,-1.28989,-0.618685,-2.12232,-1.30885,-0.626751,-2.1066,-1.31804,-0.604058,-2.1066,-1.29895,-0.596327,-2.12232
838896856,1,-1.16307,-0.564795,-2.01894,-1.18063,-0.572265,-2.00495,-1.18893,-0.551773,-2.00495,-1.17124,-0.54461,-2.01894,-1.28654,-0.617328,-2.20576,-1.30578,-0.625508,-2.19045,-1.31497,-0.602815,-2.19045,-1.2956,-0.594971,-2.20576
838897368,1,-1.16307,-0.564796,-2.06045,-1.18088,-0.57238,-2.04655,-1.18918,-0.551876,-2.04655,-1.17124,-0.54461,-2.06045,-1.28503,-0.616553,-2.24849,-1.3044,-0.624803,-2.23337,-1.31354,-0.602237,-2.23337,-1.29403,-0.594334,-2.24849
838895320,1,-1.16307,-0.564795,-1.89852,-1.18025,-0.572108,-1.88398,-1.18855,-0.551617,-1.88398,-1.17124,-0.54461,-1.89852,-1.29155,-0.619356,-2.08135,-1.31036,-0.627364,-2.06543,-1.31955,-0.604671,-2.06543,-1.3006,-0.596998,-2.08135
838896345,1,-1.15188,-0.584273,-1.97827,-1.16919,-0.591994,-1.9641,-1.1782,-0.571804,-1.9641,-1.16076,-0.564385,-1.97827,-1.27606,-0.639685,-2.16379,-1.29501,-0.64814,-2.14826,-1.30498,-0.625781,-2.14826,-1.28589,-0.617657,-2.16379
838895833,1,-1.15188,-0.584273,-1.93814,-1.16906,-0.591937,-1.92378,-1.17807,-0.571748,-1.92378,-1.16076,-0.564385,-1.93814,-1.2777,-0.640419,-2.12232,-1.29651,-0.648811,-2.1066,-1.30649,-0.626453,-2.1066,-1.28753,-0.618391,-2.12232
838896857,1,-1.15188,-0.584273,-2.01894,-1.16931,-0.59205,-2.00495,-1.17832,-0.57186,-2.00495,-1.16076,-0.564385,-2.01894,-1.2744,-0.638946,-2.20576,-1.29349,-0.647462,-2.19045,-1.30346,-0.625103,-2.19045,-1.28423,-0.616918,-2.20576
838897369,1,-1.15188,-0.584272,-2.06045,-1.16956,-0.592159,-2.04655,-1.17857,-0.571958,-2.04655,-1.16076,-0.564384,-2.06045,-1.27285,-0.638254,-2.24849,-1.29208,-0.646833,-2.23337,-1.302,-0.6246,-2.23337,-1.28262,-0.616363,-2.24849
838895321,1,-1.15188,-0.584273,-1.89852,-1.16893,-0.59188,-1.88398,-1.17794,-0.57169,-1.88398,-1.16076,-0.564385,-1.89852,-1.27933,-0.641147,-2.08135,-1.298,-0.649477,-2.06543,-1.30798,-0.627118,-2.06543,-1.28916,-0.619119,-2.08135
838896346,1,-1.14283,-0.604563,-1.97827,-1.16,-0.612586,-1.9641,-1.16901,-0.592397,-1.9641,-1.1517,-0.584676,-1.97827,-1.26605,-0.662116,-2.16379,-1.28485,-0.670901,-2.14826,-1.29483,-0.648543,-2.14826,-1.27588,-0.640088,-2.16379
838895834,1,-1.14283,-0.604563,-1.93814,-1.15987,-0.61253,-1.92378,-1.16888,-0.59234,-1.92378,-1.1517,-0.584676,-1.93814,-1.26769,-0.66285,-2.12232,-1.28635,-0.671573,-2.1066,-1.29633,-0.649214,-2.1066,-1.27752,-0.640822,-2.12232
838896858,1,-1.14283,-0.604563,-2.01894,-1.16012,-0.612642,-2.00495,-1.16913,-0.592453,-2.00495,-1.1517,-0.584676,-2.01894,-1.26439,-0.661377,-2.20576,-1.28333,-0.670224,-2.19045,-1.29331,-0.647865,-2.19045,-1.27422,-0.639349,-2.20576
838897370,1,-1.14283,-0.604564,-2.06045,-1.16036,-0.612766,-2.04655,-1.16938,-0.592564,-2.04655,-1.1517,-0.584677,-2.06045,-1.2629,-0.66055,-2.24849,-1.28198,-0.66947,-2.23337,-1.2919,-0.647238,-2.23337,-1.27267,-0.638658,-2.24849
838895322,1,-1.14283,-0.604563,-1.89852,-1.15974,-0.612472,-1.88398,-1.16875,-0.592283,-1.88398,-1.1517,-0.584676,-1.89852,-1.26933,-0.663578,-2.08135,-1.28784,-0.672238,-2.06543,-1.29782,-0.64988,-2.06543,-1.27916,-0.64155,-2.08135
838896349,1,-1.10616,-0.66665,-1.97827,-1.12288,-0.675555,-1.9641,-1.13328,-0.656041,-1.9641,-1.1164,-0.647428,-1.97827,-1.22618,-0.730564,-2.16379,-1.24449,-0.740316,-2.14826,-1.256,-0.718705,-2.14826,-1.23752,-0.709273,-2.16379
