pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
1.06959,1,0.000760789,0.000701099,0.0619581,2.73839,1.88906,0
1.60372,-1,0.000594793,0.000612033,0.0106336,1.63873,2.41531,0
1.57335,1,0.000703051,0.000602252,0.007708,2.36722,2.41989,0
