pt,charge,pos_x,pos_y,pos_z,phi,eta
1.06959,1,0.000760789,0.000701099,0.0619581,2.73839,1.88906
1.60372,-1,0.000594793,0.000612033,0.0106336,1.63873,2.41531
1.57335,1,0.000703051,0.000602252,0.007708,2.36722,2.41989
