et,eta,theta,phi
43.4601,-1.99257,2.87057,-0.188079
39.4429,-1.12843,2.51577,-1.92869
35.7831,1.48235,0.446633,-0.238677
28.7097,1.31851,0.522825,2.45804
28.1437,0.881214,0.785511,-1.83075
26.2574,3.19104,0.0822117,-2.26021
22.745,2.63853,0.14269,-0.528492
22.0362,-1.51376,2.70834,0.576407
20.2302,4.11154,0.0327622,1.06139
20.147,-1.58165,2.73598,2.23152
19.4546,2.49271,0.164997,1.75733
21.602,-0.0280978,1.59889,-0.0749464
19.4636,1.86556,0.307182,-2.59056
19.0883,4.00611,0.0364039,-1.607
17.7532,-3.3037,3.06813,2.60343
17.4648,-2.9715,3.03923,-1.47472
16.8322,3.14222,0.0863201,2.39661
18.0814,0.094599,1.47634,1.71041
15.0804,4.12708,0.0322569,2.8419
15.0185,2.12299,0.238214,-1.48023
14.3601,-3.46951,3.07935,-0.29775
14.3883,2.27081,0.205728,0.684185
14.2685,-3.78938,3.09638,1.31375
13.1388,-1.83269,2.82432,-2.81366
12.2695,-2.59691,2.99286,0.965049
11.4407,3.24444,0.0779416,0.414667
11.8209,0.841257,0.814167,0.739075
12.038,0.364121,1.21446,-2.90626
10.6563,-3.52626,3.08278,-2.38651
10.9745,-0.751096,2.25984,-0.957679
9.42951,-4.50903,3.11958,2.69669
9.0469,-0.723538,2.23839,2.90285
7.67312,3.84502,0.0427654,-0.604474
7.65987,-1.92035,2.85055,-1.35874
7.57045,4.3701,0.0252986,0.0741444
7.96819,-0.609832,2.146,1.05328
7.3581,-4.89367,3.12661,1.63836
7.01081,4.41955,0.0240781,-2.54669
6.65,0.912067,0.76393,-0.911871
6.35992,-4.53552,3.12015,0.155714
6.32017,-2.44101,2.96789,2.45785
5.89176,4.84566,0.0157245,1.80191
5.05517,3.60925,0.0541309,1.66714
4.7129,-2.39899,2.96047,-2.2971
4.45616,-4.39934,3.11702,-2.74476
3.93805,-4.28349,3.11401,-1.08295
3.28271,3.03555,0.0960228,-1.37736
3.21117,1.10418,0.640167,1.58876
3.08231,4.84926,0.015668,-1.03157
