detid,fraction,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
838901261,1,1.28998,0.0662646,-2.41441,1.31043,0.0662808,-2.40181,1.31045,0.0441467,-2.40181,1.29,0.0444868,-2.41441,1.40902,0.066359,-2.61122,1.43112,0.0663765,-2.5976,1.43114,0.0421627,-2.5976,1.40904,0.0425302,-2.61122
838900749,1,1.28998,0.0662646,-2.36792,1.31032,0.0662807,-2.35515,1.31034,0.0441466,-2.35515,1.29,0.0444868,-2.36792,1.41067,0.0663603,-2.56372,1.43265,0.0663777,-2.54992,1.43267,0.0421639,-2.54992,1.41069,0.0425315,-2.56372
838901773,1,1.28998,0.0662645,-2.46155,1.31054,0.0662809,-2.44911,1.31055,0.0441468,-2.44911,1.29,0.0444867,-2.46154,1.40737,0.0663576,-2.65934,1.42958,0.0663753,-2.64591,1.4296,0.0421615,-2.64591,1.40739,0.0425288,-2.65934
838902285,1,1.28998,0.0662636,-2.5098,1.31083,0.0662802,-2.49743,1.31085,0.0441344,-2.49743,1.29,0.0444858,-2.5098,1.40583,0.0663555,-2.7085,1.42822,0.0663733,-2.69522,1.42824,0.0422848,-2.69522,1.40585,0.0426622,-2.7085
838900237,1,1.28998,0.0662646,-2.32205,1.31022,0.0662806,-2.30911,1.31023,0.0441465,-2.30911,1.29,0.0444868,-2.32205,1.41231,0.0663616,-2.51684,1.43417,0.0663789,-2.50285,1.43419,0.0421651,-2.50285,1.41233,0.0425328,-2.51684
838901262,1,1.28997,0.0884875,-2.41441,1.31041,0.08886,-2.40181,1.31043,0.0667259,-2.40181,1.28998,0.0667097,-2.41441,1.40901,0.0906329,-2.61122,1.4311,0.0910355,-2.5976,1.43112,0.0668217,-2.5976,1.40902,0.0668041,-2.61122
838900750,1,1.28997,0.0884875,-2.36792,1.31031,0.0888599,-2.35515,1.31032,0.0667258,-2.35515,1.28998,0.0667097,-2.36792,1.41065,0.0906343,-2.56372,1.43263,0.0910367,-2.54992,1.43265,0.0668229,-2.54992,1.41067,0.0668055,-2.56372
838901774,1,1.28997,0.0884875,-2.46155,1.31052,0.0888602,-2.44911,1.31054,0.0667261,-2.44911,1.28998,0.0667097,-2.46154,1.40735,0.0906316,-2.65934,1.42956,0.0910343,-2.64591,1.42958,0.0668205,-2.64591,1.40737,0.0668028,-2.65934
838902286,1,1.28997,0.0884884,-2.5098,1.31081,0.088873,-2.49743,1.31083,0.0667272,-2.49743,1.28998,0.0667106,-2.5098,1.40581,0.0904958,-2.7085,1.4282,0.0909088,-2.69522,1.42822,0.0668203,-2.69522,1.40583,0.0668025,-2.7085
838900238,1,1.28997,0.0884875,-2.32205,1.3102,0.0888599,-2.30911,1.31022,0.0667258,-2.30911,1.28998,0.0667097,-2.32205,1.41229,0.0906355,-2.51684,1.43415,0.0910379,-2.50285,1.43417,0.0668241,-2.50285,1.41231,0.0668067,-2.51684
