eta,phi,pt,charge,isolationPFChargedHadrCandsPtSum,isolationPFGammaCandsEtSum,maximumHCALPFClusterEt,emFraction,hcalTotOverPLead,hcalMaxOverPLead,hcal3x3OverPLead,ecalStripSumEOverPLead,bremsRecoveryEOverPLead,electronPreIDOutput,electronPreIDDecision,hasMuonReference,caloComp,segComp,muonDecision
-2.06935,-2.19356,1.11137,-1,0.816554,0,1.0638,0.163445,2.82508,1.14551,0.994332,0.551959,,-999,0,0,,,1
-2.41045,1.27438,0.758307,1,0.656971,0.887101,1.78782,0.287369,4.19623,2.6796,1.25554,1.69214,,-999,0,0,,,1
1.94112,0.702679,1.57788,1,0,2.16718,1.05315,0.721134,0.676396,0.676396,0.676396,0.470702,,-999,0,0,,,1
-1.67885,-1.49594,1.23063,1,2.82235,0,0.50844,0.237034,1.10984,0.596203,0,0,,-999,0,0,,,1
0.980169,-0.729972,1.18917,-1,1.61131,1.67295,1.4392,0.290336,4.41522,1.26445,1.26445,0,,-999,0,0,,,1
-1.06759,-1.94981,3.79228,1,1.91719,1.52738,1.93149,0.346122,0.61382,0.406649,0,0.324917,,-999,0,0,,,1
0.80803,1.35256,1.13494,-1,1.93902,3.13907,1.28046,0.469693,3.37868,1.48278,0.755561,0,,-999,0,0,,,1
-0.151431,-2.03444,2.94011,-1,0,5.44849,0,1,0,0,0,2.97491,,-999,0,0,,,1
2.25583,2.36877,41.6869,-1,12.7514,4.21639,94.6577,0.181588,6.44707,4.60241,6.11971,1.3019,,-999,0,0,,,1
-1.06715,2.95634,18.4862,-1,36.1003,64.7094,6.70708,0.81876,2.31779,0.750014,1.30166,9.7327,,-999,0,0,,,1
-0.239282,-0.471233,91.4232,1,133.272,66.1606,21.7597,0.58853,2.99087,0.509586,1.917,3.73516,,-999,0,0,,,1
1.80711,-0.149486,3.67751,1,0,0,1.39399,0.21852,0.995623,0.676318,0.995623,0,,-999,0,0,,,1
-2.8419,0.983076,1.98627,-1,0,0,5.9881,0.134109,26.4308,15.7702,4.23377,4.09358,,-999,0,0,,,1
0.178787,0.993943,2.41706,1,1.54579,0,1.43537,0.420852,2.65812,1.68264,0,0,,-999,0,0,,,1
0.440968,-1.57395,5.10896,1,0.987232,1.22136,2.19123,0.606805,1.67529,1.21089,1.21089,1.79011,,-999,0,0,,,1
0.197303,1.9476,2.692,1,3.20218,0.545965,1.12757,0.569787,2.11209,1,1,2.60418,,-999,0,0,,,1
-1.27987,-2.79233,3.6972,-1,0,4.1289,0.997038,0.623095,4.18062,1.35732,0.776293,0,,-999,0,0,,,1
1.0811,-1.25562,2.72355,-1,2.68346,2.01129,2.19123,0.5385,5.46624,2.46284,0.998593,0.522206,,-999,0,0,,,1
-1.15264,2.09349,5.77148,-1,2.07254,4.39002,2.43937,0.69472,1.42511,0.555667,0.380783,1.8481,,-999,0,0,,,1
0.366395,-0.70448,3.4828,1,0.689528,6.63106,0.728408,0.892121,0.876217,0.656347,0,0.390292,,-999,0,0,,,1
0.853049,-2.57119,16.7951,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.97703,1.98159,12.0626,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.2698,-2.87227,13.5375,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
1.96485,1.56317,11.9645,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.72228,-1.99523,15.2288,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.63942,0.535139,11.4888,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.93409,-1.1709,20.4116,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.57845,-1.78123,18.8663,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.87232,-3.0498,19.6266,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
1.84098,-0.998193,19.4591,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
1.10482,0.52141,19.2018,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.75857,1.16655,15.1011,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
0.606137,2.65932,16.7166,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.58687,0.408918,15.0949,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-0.690277,0.551513,15.0347,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.78804,1.12498,16.357,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.1153,0.165473,14.1723,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.71028,-1.39936,14.8855,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.22199,2.69963,10.1567,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.80347,1.55022,10.1654,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.17818,-0.206028,10.2314,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.91547,2.71077,14.7131,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.11697,-0.748374,18.3147,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.39945,-0.381407,11.4759,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.42249,-2.69248,4.66536,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.26015,-0.591931,7.22888,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.29336,-2.81397,6.89934,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.10329,-0.0466031,6.72281,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.03345,2.51102,5.74675,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.63729,-2.96088,5.60873,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.01034,0.531555,5.60203,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.36349,-1.43864,5.58012,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.54041,1.97533,5.04033,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.71606,-2.09333,4.97527,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.21258,2.80243,4.68659,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.78515,-0.938109,10.0746,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.01263,-0.407962,4.60772,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.43584,-1.10439,4.56847,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.17978,-2.46325,4.4513,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.77229,-0.530057,3.82865,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.38598,0.955011,3.80575,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.96161,-1.36354,3.43347,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.57138,-0.893097,3.34917,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.5431,-2.25792,3.32742,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.86885,2.81925,3.30736,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.01223,-2.19896,9.8445,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
1.58093,2.75217,9.71383,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.7674,0.915683,8.14773,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.57771,2.33367,10.0465,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.75741,-2.67949,9.39387,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.46785,-1.76159,8.019,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.84841,1.87568,8.84566,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
1.63456,-2.49374,1.4584,1,0,0,1.24411,0,1.33035,0.753631,0,0,,-999,0,0,,,1
-2.15068,0.400509,1.32417,-1,0,0,0.859278,0,1.6209,0.675255,0.675255,0,,-999,0,0,,,1
-2.26344,2.32944,1.36023,1,0.890423,0,1.66217,0.0503312,2.72552,1.5524,0.347002,0,,-999,0,0,,,1
-1.57773,-0.296944,3.15665,1,0.519789,0.543422,0.752383,0.556495,1.70318,0.723117,0.674911,2.13709,,-999,0,0,,,1
1.44521,1.86306,9.61592,1,0,1.07537,1.61214,0.654161,1.08327,0.452859,0.314979,2.04902,,-999,0,0,,,1
-1.33025,0.973059,2.52959,1,1.09523,0,1.31366,0.354602,0.845403,0.53627,0.53627,0.46449,,-999,0,0,,,1
1.17081,-1.87152,2.63721,-1,0,1.22136,1.2218,0.614972,1.4916,1.11043,0,2.3824,,-999,0,0,,,1
-2.50415,1.91382,0.890423,1,1.36023,0,3.98044,0.0134112,12.8126,6.49253,0.996094,0.174169,,-999,0,0,,,1
1.33305,1.43908,1.62476,-1,0.507915,0.868668,1.35452,0.214332,2.07485,0.84879,0.84879,0.566024,,-999,0,0,,,1
-1.1059,-0.970545,0.596735,-1,0,1.49395,0.586996,0.548747,2.03003,1.21071,0,0,,-999,0,0,,,1
-0.354408,1.0644,1.56344,-1,0,1.65878,0.986736,0.439967,1.27087,0.766658,0,0.998404,,-999,0,0,,,1
1.97069,-1.84698,1.8557,1,0,3.15459,1.2592,0.757525,0.699117,0.699117,0.699117,0.877192,,-999,0,0,,,1
-0.741591,-2.58264,3.90256,-1,0.898873,2.35719,1.5527,0.651356,1.96985,1.32326,1.32326,0,,-999,0,0,,,1
-0.327814,1.96475,0.656567,1,4.14336,0.60462,1.12757,0.326309,4.39255,1.63292,1.50081,0,,-999,0,0,,,1
1.95674,3.07173,1.80342,-1,4.08127,0.858312,2.23648,0.306478,3.19985,1.80467,0.564851,0.784103,,-999,0,0,,,1
0.0553357,2.94821,3.49925,-1,7.70121,1.85872,9.36644,0.471822,4.80742,4.19254,0,4.23264,,-999,0,0,,,1
0.287261,-0.177044,1.77606,-1,0,10.3103,2.15885,0.756379,1.82383,1.23784,1.23784,0.466687,,-999,0,0,,,1
-0.0104613,-1.07873,0.845411,-1,3.84652,11.6462,4.32395,0.641609,8.99161,5.28247,2.12048,1.83889,,-999,0,0,,,1
