pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
1.70265,-1,0.000718562,0.000587122,-0.0170523,-0.057471,1.78791,0
0.836632,1,0.00106102,0.00078818,0.0484099,-1.10237,1.98561,0
2.93683,1,0.000737441,0.000604797,-0.0180573,0.786764,2.44375,0
1.46606,1,0.00058962,0.000616858,-0.0559936,-1.5181,-2.06081,0
1.21485,1,-0.0147728,-0.00606542,-0.0348477,-1.16316,1.62184,0
