pt,charge,pos_x,pos_y,pos_z,phi,eta
1.70265,-1,0.000718562,0.000587122,-0.0170523,-0.057471,1.78791
2.93683,1,0.000737441,0.000604797,-0.0180573,0.786764,2.44375
1.46606,1,0.00058962,0.000616858,-0.0559936,-1.5181,-2.06081
1.21485,1,-0.0147728,-0.00606542,-0.0348477,-1.16316,1.62184
