detid,fraction,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
838939240,1,-0.0696536,1.28971,0.589926,-0.0704813,1.29767,0.56883,-0.0922784,1.2954,0.56883,-0.0913145,1.28746,0.589926,-0.0917678,1.50229,0.67498,-0.0927329,1.51157,0.650384,-0.118265,1.50892,0.650384,-0.117141,1.49965,0.67498
838939752,1,-0.0696544,1.28971,0.621349,-0.0705174,1.29801,0.60039,-0.0923427,1.29574,0.60039,-0.0913153,1.28746,0.621349,-0.0916287,1.50095,0.709719,-0.0926289,1.51056,0.685425,-0.118067,1.50792,0.685425,-0.116876,1.49832,0.709719
838938728,1,-0.0696536,1.28971,0.565387,-0.0704458,1.29733,0.544164,-0.0922429,1.29506,0.544164,-0.0913145,1.28746,0.565387,-0.0919078,1.50364,0.646959,-0.0928314,1.51252,0.622215,-0.118364,1.50986,0.622215,-0.117281,1.501,0.646959
838938216,1,-0.0696536,1.28971,0.540994,-0.07041,1.29698,0.51965,-0.0922071,1.29472,0.51965,-0.0913145,1.28746,0.540994,-0.0920419,1.50493,0.619063,-0.0929239,1.51341,0.594177,-0.118456,1.51075,0.594177,-0.117415,1.50229,0.619063
838940264,1,-0.0696545,1.28971,0.646197,-0.070551,1.29833,0.62537,-0.0923763,1.29606,0.62537,-0.0913154,1.28746,0.646196,-0.0914837,1.49956,0.737862,-0.0925229,1.50955,0.713722,-0.117961,1.5069,0.713722,-0.116731,1.49693,0.737862
838939241,1,-0.0921338,1.28966,0.589926,-0.0931032,1.29761,0.568831,-0.114808,1.29458,0.56883,-0.113703,1.28666,0.589926,-0.117962,1.50186,0.67498,-0.119092,1.51112,0.650384,-0.144516,1.50757,0.650384,-0.143228,1.49834,0.67498
838939753,1,-0.0921329,1.28966,0.621348,-0.0931213,1.29795,0.60039,-0.114854,1.29492,0.60039,-0.113702,1.28666,0.621349,-0.1179,1.5005,0.709718,-0.119046,1.5101,0.685425,-0.144376,1.50657,0.685425,-0.14304,1.497,0.709719
838938729,1,-0.0921337,1.28966,0.565387,-0.0930558,1.29727,0.544164,-0.11476,1.29424,0.544164,-0.113703,1.28666,0.565387,-0.118149,1.5032,0.646959,-0.119224,1.51206,0.622215,-0.144648,1.50852,0.622215,-0.143415,1.49968,0.646959
838938217,1,-0.0921337,1.28966,0.540994,-0.093008,1.29692,0.51965,-0.114713,1.2939,0.51965,-0.113703,1.28666,0.540994,-0.118328,1.50448,0.619063,-0.119347,1.51295,0.594177,-0.144771,1.5094,0.594177,-0.143594,1.50096,0.619063
838940265,1,-0.0921329,1.28966,0.646197,-0.0931662,1.29827,0.62537,-0.114899,1.29524,0.62537,-0.113702,1.28666,0.646196,-0.117706,1.49911,0.737862,-0.118904,1.50909,0.713722,-0.144234,1.50556,0.713722,-0.142847,1.49561,0.737862
838939242,1,-0.114121,1.2866,0.589926,-0.115226,1.29452,0.568831,-0.136931,1.29149,0.56883,-0.13569,1.28359,0.589926,-0.143646,1.49828,0.67498,-0.144935,1.50751,0.650384,-0.170359,1.50397,0.650384,-0.168912,1.49475,0.67498
838939754,1,-0.114122,1.2866,0.621349,-0.115274,1.29486,0.60039,-0.137007,1.29183,0.60039,-0.135691,1.28359,0.621349,-0.14346,1.49694,0.709718,-0.144796,1.50651,0.685425,-0.170126,1.50298,0.685425,-0.168601,1.49343,0.709718
838938730,1,-0.114121,1.2866,0.565387,-0.115179,1.29418,0.544164,-0.136883,1.29115,0.544164,-0.13569,1.28359,0.565387,-0.143833,1.49962,0.646959,-0.145066,1.50846,0.622215,-0.17049,1.50491,0.622215,-0.169099,1.49609,0.646959
838938218,1,-0.114121,1.2866,0.540994,-0.115131,1.29384,0.51965,-0.136835,1.29081,0.51965,-0.13569,1.28359,0.540994,-0.144012,1.5009,0.619063,-0.14519,1.50934,0.594177,-0.170614,1.5058,0.594177,-0.169278,1.49738,0.619063
838940266,1,-0.114122,1.2866,0.646197,-0.115319,1.29518,0.62537,-0.137052,1.29215,0.62537,-0.135691,1.28359,0.646196,-0.143267,1.49555,0.737862,-0.144654,1.5055,0.713722,-0.169984,1.50196,0.713722,-0.168407,1.49204,0.737862
838939243,1,-0.136586,1.28576,0.589926,-0.137832,1.29367,0.568831,-0.159418,1.28988,0.56883,-0.158036,1.282,0.589926,-0.169809,1.49693,0.67498,-0.171262,1.50614,0.650384,-0.196547,1.50171,0.650384,-0.194937,1.49252,0.67498
838939755,1,-0.136585,1.28576,0.621349,-0.137862,1.29401,0.60039,-0.159475,1.29022,0.60039,-0.158036,1.282,0.621349,-0.1697,1.49557,0.709718,-0.17118,1.50513,0.685425,-0.196371,1.50071,0.685425,-0.194702,1.49119,0.709718
838938731,1,-0.136586,1.28576,0.565387,-0.137773,1.29333,0.544164,-0.159358,1.28954,0.544164,-0.158036,1.282,0.565387,-0.170043,1.49826,0.646959,-0.171427,1.50708,0.622215,-0.196711,1.50265,0.622215,-0.19517,1.49386,0.646959
838938219,1,-0.136586,1.28576,0.540994,-0.137713,1.29299,0.51965,-0.159299,1.2892,0.51965,-0.158036,1.282,0.540994,-0.170267,1.49954,0.619063,-0.171581,1.50796,0.594177,-0.196866,1.50353,0.594177,-0.195394,1.49513,0.619063
838940267,1,-0.136585,1.28576,0.646197,-0.137918,1.29433,0.62537,-0.159532,1.29054,0.62537,-0.158036,1.282,0.646196,-0.169458,1.49419,0.737862,-0.171003,1.50412,0.713722,-0.196194,1.4997,0.713722,-0.19446,1.48981,0.737862
