isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000715515,0.000614875,-0.0596736,6.00452e-06,6.51094e-06,6.7585e-06,122.518,138.358
1,0,0.000467507,0.000918437,-0.058949,6.25669e-05,8.19205e-05,3.34923e-05,8.50396,8.38085
1,0,0.00075215,0.000606203,0.048538,1.67616e-05,1.79707e-05,2.05828e-05,121.225,135.658
1,0,0.000696861,0.000588316,-0.0172544,2.56816e-05,2.67778e-05,3.60747e-05,44.7329,56.3433
1,0,0.000729675,0.000637418,-0.0179552,2.71914e-05,2.97153e-05,3.86746e-05,18.5715,44.0579
1,0,0.000709487,0.000553609,-0.00685882,2.84106e-05,3.29291e-05,4.53881e-05,42.1398,57.8015
1,0,0.000762511,0.000655183,0.0463172,4.52714e-05,4.68076e-05,7.81822e-05,35.0759,41.3231
1,0,0.000728953,0.000600387,-0.0212701,5.27434e-05,5.39677e-05,0.000104167,8.12779,16.4714
1,0,0.000723653,0.000627685,-0.0556423,4.57212e-05,5.07691e-05,7.50464e-05,34.3446,37.2069
1,0,0.000661344,0.000698058,-0.0424792,8.95931e-05,6.32792e-05,0.000125846,11.4885,14.4224
1,0,0.000678406,0.000700053,0.0113425,7.40903e-05,9.31859e-05,9.60225e-05,20.0918,15.67
1,0,0.000906383,0.000695687,0.0643609,0.00017745,0.000119399,0.000129186,7.65786,10.552
1,0,0.000914038,0.000862518,-0.012706,0.0002878,0.000263767,0.00051681,4.55509,2.70059
