et,eta,theta,phi
145.392,-1.55411,2.72497,0.434666
129.831,-0.193545,1.76314,-2.90581
92.112,0.885484,0.782496,-2.2263
86.4722,-0.333001,1.89781,-1.32587
72.3478,-3.27952,3.06634,0.900759
70.2625,1.16897,0.602465,-0.330406
67.0951,-1.36614,2.64207,1.76277
68.3782,0.152635,1.41875,1.00221
61.6362,1.47515,0.449752,1.34737
59.7342,2.98275,0.10122,-2.37383
57.3996,3.14143,0.0863885,2.30351
56.0497,-2.94926,3.03693,-2.2068
53.5052,0.847414,0.8097,2.59911
49.0812,2.73983,0.128983,1.07254
43.7191,1.89373,0.298777,3.10995
43.8608,-1.35693,2.63764,-2.66414
40.7984,3.14719,0.0858929,-1.27639
39.1935,-1.56923,2.73105,-1.40182
38.4721,1.83968,0.315104,-1.67523
37.9419,-2.7145,3.00931,-0.493457
41.856,-0.422109,1.9809,-0.285769
37.5443,4.0111,0.0362229,0.792952
36.3349,3.16081,0.0847324,-0.114118
35.2011,4.21737,0.0294726,-1.00301
32.6005,4.15841,0.0312623,2.32119
29.1493,-3.90636,3.10137,-2.80117
28.869,-4.00549,3.10517,-0.0467426
29.0821,-0.560696,2.10423,2.50356
25.8658,-2.80095,3.02024,2.78467
25.62,4.08789,0.0335462,-2.78911
24.6469,-4.08031,3.10779,2.38097
24.0524,-2.93434,3.03536,1.74628
23.2943,-3.8525,3.09915,-1.23341
21.4201,-4.37023,3.1163,1.16307
19.8418,1.91951,0.291279,0.296277
19.2421,1.85907,0.309149,2.05286
18.0427,-2.59407,2.99244,-1.36482
18.1144,-1.59193,2.74001,-0.41649
15.9575,-2.32322,2.9463,0.620572
15.7275,-0.37929,1.94131,-2.10197
14.737,-4.58908,3.12127,-1.911
15.2612,0.866325,0.796096,-1.22789
14.5321,-0.11691,1.68744,1.81703
13.1592,4.27796,0.0277401,-0.11845
11.9489,4.31493,0.0267333,-1.92013
11.8926,-1.8104,2.81729,2.75231
11.0267,2.88657,0.111419,3.0656
10.3933,-0.693504,2.21458,0.582297
10.0768,-2.12137,2.903,1.77127
9.87998,4.93715,0.0143498,1.02376
8.83043,1.96041,0.279763,-0.776126
7.78885,3.79278,0.0450582,1.52385
7.52336,-2.1354,2.90629,-2.23465
6.96344,-4.73927,3.1241,-0.80277
5.86096,-4.87502,3.12632,2.93653
4.58893,0.628574,0.979943,1.83629
4.1448,-4.87027,3.12625,0.332326
4.10738,4.95099,0.0141526,2.04422
3.91414,-4.82943,3.12561,1.85543
3.84043,4.96948,0.0138933,3.08231
3.75665,0.575069,1.02503,0.316489
3.12218,5.01932,0.0132179,-1.05611
