energy,pos_x,pos_y,pos_z,eta,phi,algo,etaWidth,phiWidth,rawEnergy,preshowerEnergy
12.0582,-0.779424,-1.10646,1.2173,0.80844,-2.18449,undefined,0.0213877,0.116213,11.5301,0
12.8707,-0.254088,-1.32921,1.46508,0.938602,-1.75967,undefined,0.0136327,0.0784391,12.3517,0
3.19443,0.751954,1.1365,0.204373,0.149415,0.986281,undefined,0.0169577,0.0128519,3.22637,0
2.50139,1.30019,-0.369304,-0.893614,-0.620541,-0.276749,undefined,0.0140581,0.0139015,2.51414,0
3.73478,-0.827019,1.0582,1.99282,1.18575,2.23418,undefined,0.00665988,0.00836416,3.73894,0
1.89652,-1.36099,-0.0891009,-0.0312467,-0.0229077,-3.07622,undefined,0.0133273,0.0146629,1.88918,0
1.75928,0.643805,-1.19914,-0.53274,-0.38206,-1.07807,undefined,0.0112028,0.0109992,1.78091,0
1.46073,0.716283,1.15553,0.100981,0.0742087,1.01589,undefined,0.0123945,0.00714027,1.44968,0
1.0785,0.433063,1.28598,-0.528929,-0.380543,1.24597,undefined,0.00323031,0.00287612,1.0935,0
