pt,charge,pos_x,pos_y,pos_z,phi,eta
3.82038,-1,0.000698143,0.00062237,-0.0311811,0.874372,2.28364
1.09326,-1,0.000550831,0.000430535,-0.0193311,2.45335,-2.30026
1.10648,-1,-0.0050186,-0.00785859,-0.0660128,2.54823,-1.99279
