detid,fraction,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
838888573,1,-0.546514,1.17033,-1.41968,-0.552532,1.1852,-1.40306,-0.532085,1.19347,-1.40306,-0.526327,1.1785,-1.41968,-0.607908,1.32199,-1.58135,-0.614642,1.33862,-1.56275,-0.591547,1.34797,-1.56275,-0.585104,1.33122,-1.58135
838888061,1,-0.546514,1.17033,-1.38705,-0.552457,1.18501,-1.37024,-0.53201,1.19329,-1.37024,-0.526327,1.1785,-1.38705,-0.608626,1.32376,-1.54677,-0.615277,1.34019,-1.52795,-0.592182,1.34954,-1.52795,-0.585822,1.33299,-1.54677
838889085,1,-0.546514,1.17033,-1.45268,-0.552606,1.18538,-1.43625,-0.532159,1.19366,-1.43625,-0.526327,1.1785,-1.45268,-0.60718,1.32019,-1.6163,-0.613997,1.33703,-1.59791,-0.590902,1.34638,-1.59791,-0.584376,1.32942,-1.6163
838887549,1,-0.546514,1.17033,-1.3548,-0.552381,1.18483,-1.3378,-0.531935,1.1931,-1.3378,-0.526327,1.1785,-1.3548,-0.609336,1.32552,-1.51253,-0.615902,1.34173,-1.4935,-0.592807,1.35108,-1.4935,-0.586532,1.33475,-1.51253
838888574,1,-0.567103,1.162,-1.41968,-0.573381,1.17676,-1.40306,-0.552935,1.18503,-1.40306,-0.546917,1.17017,-1.41968,-0.631115,1.31259,-1.58135,-0.63814,1.32911,-1.56275,-0.615045,1.33846,-1.56275,-0.608311,1.32182,-1.58135
838888062,1,-0.567103,1.162,-1.38705,-0.573307,1.17657,-1.37024,-0.55286,1.18485,-1.37024,-0.546917,1.17017,-1.38705,-0.631833,1.31437,-1.54677,-0.638775,1.33068,-1.52795,-0.61568,1.34003,-1.52795,-0.609029,1.3236,-1.54677
838889086,1,-0.567103,1.162,-1.45268,-0.573455,1.17694,-1.43625,-0.553008,1.18522,-1.43625,-0.546917,1.17017,-1.45268,-0.630387,1.3108,-1.6163,-0.637496,1.32752,-1.59791,-0.6144,1.33687,-1.59791,-0.607583,1.32003,-1.6163
838887550,1,-0.567103,1.162,-1.3548,-0.573231,1.17639,-1.3378,-0.552784,1.18466,-1.3378,-0.546917,1.17017,-1.3548,-0.632543,1.31612,-1.51253,-0.639401,1.33222,-1.4935,-0.616305,1.34157,-1.4935,-0.609739,1.32535,-1.51253
838888575,1,-0.586588,1.15081,-1.41968,-0.593122,1.16546,-1.40306,-0.572977,1.17444,-1.40306,-0.5667,1.15968,-1.41968,-0.653242,1.30023,-1.58135,-0.660553,1.31662,-1.56275,-0.637798,1.32677,-1.56275,-0.630774,1.31025,-1.58135
838888063,1,-0.586588,1.15081,-1.38705,-0.593041,1.16528,-1.37024,-0.572896,1.17426,-1.37024,-0.5667,1.15968,-1.38705,-0.654022,1.30198,-1.54677,-0.661242,1.31816,-1.52795,-0.638487,1.32831,-1.52795,-0.631554,1.312,-1.54677
838889087,1,-0.586588,1.15081,-1.45268,-0.593202,1.16564,-1.43625,-0.573057,1.17462,-1.43625,-0.5667,1.15968,-1.45268,-0.652452,1.29846,-1.6163,-0.659853,1.31505,-1.59791,-0.637098,1.3252,-1.59791,-0.629984,1.30848,-1.6163
838887551,1,-0.586588,1.15081,-1.3548,-0.592959,1.16509,-1.3378,-0.572814,1.17408,-1.3378,-0.5667,1.15968,-1.3548,-0.654792,1.30371,-1.51253,-0.661921,1.31969,-1.4935,-0.639166,1.32984,-1.4935,-0.632325,1.31373,-1.51253
838888576,1,-0.606874,1.14176,-1.41968,-0.613664,1.15629,-1.40306,-0.593519,1.16528,-1.40306,-0.586985,1.15063,-1.41968,-0.676106,1.29003,-1.58135,-0.683705,1.30629,-1.56275,-0.66095,1.31644,-1.56275,-0.653639,1.30005,-1.58135
838888064,1,-0.606874,1.14176,-1.38705,-0.613583,1.15611,-1.37024,-0.593438,1.1651,-1.37024,-0.586985,1.15063,-1.38705,-0.676886,1.29178,-1.54677,-0.684394,1.30784,-1.52795,-0.661639,1.31799,-1.52795,-0.654419,1.3018,-1.54677
838889088,1,-0.606874,1.14176,-1.45268,-0.613744,1.15647,-1.43625,-0.593599,1.16546,-1.43625,-0.586985,1.15063,-1.45268,-0.675316,1.28826,-1.6163,-0.683005,1.30472,-1.59791,-0.66025,1.31487,-1.59791,-0.652849,1.29828,-1.6163
