et,eta,theta,phi
304.113,0.230514,1.3423,-0.756195
225.755,-0.926971,2.38792,2.04364
126.851,-0.0262289,1.59702,2.74902
59.9722,0.948857,0.738818,-1.12397
42.318,-4.24376,3.11289,-1.52886
36.9315,2.60804,0.147092,0.503064
33.9718,1.2153,0.576705,2.8822
30.4436,-2.76915,3.01633,-0.00855719
29.3653,-1.22475,2.57002,0.887379
29.1544,-1.06234,2.47601,-0.151612
26.7633,-2.88044,3.02949,-1.71521
23.1738,2.58779,0.15009,-2.63776
24.3098,0.29019,1.2846,-2.41403
21.2484,0.918451,0.759524,1.02825
20.439,-1.04852,2.46743,-2.17425
19.4111,-1.79045,2.81087,2.76336
18.9062,-3.16837,3.0575,-3.02929
17.7162,3.17301,0.0837056,2.59664
17.6998,3.8395,0.0430022,1.15944
17.1525,-2.8175,3.02222,2.02799
16.4201,-1.89201,2.84231,-0.133662
16.4014,-1.75855,2.80035,-1.43672
15.9498,-2.29996,2.94174,1.10684
14.7466,2.96904,0.102615,-1.48211
14.8255,1.84331,0.31398,-0.217587
14.4577,-4.28889,3.11415,0.359823
13.9049,2.95425,0.104141,-0.522046
14.0941,1.6401,0.383164,-2.04994
15.1875,-0.00119864,1.57199,1.54945
13.1936,3.53058,0.0585593,-2.37507
12.2892,3.85335,0.0424106,-0.15977
11.7651,4.1855,0.030427,2.88387
11.0841,2.18208,0.224664,2.2653
10.7651,-3.68246,3.09128,-0.485881
10.5407,-4.01956,3.10567,2.81355
11.1818,0.0275063,1.54329,0.414038
9.92326,4.45605,0.0232153,-1.09825
8.34918,1.2112,0.578946,1.95041
8.09826,-3.19978,3.0601,0.825829
7.42926,-0.954904,2.40684,-1.02916
7.01221,-2.0441,2.88403,-2.62511
6.41911,4.86188,0.0154716,1.26164
6.61839,0.245153,1.32806,-1.56202
5.78819,-3.80645,3.09715,-2.37637
5.25808,-4.12875,3.10939,1.61525
5.08019,4.80209,0.0164248,-0.175503
4.42361,2.65544,0.140305,1.53031
3.47272,-4.96257,3.1276,2.23885
3.26013,-4.90649,3.1268,-2.40577
3.19584,4.92023,0.0145946,-2.727
3.1638,-1.94383,2.85721,2.03251
3.15817,4.3862,0.0248947,-1.93477
3.00317,4.7397,0.0174821,2.2044
