detid,fraction,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
838930251,1,0.990792,-0.830825,0.168009,0.991818,-0.83162,0.145871,1.00466,-0.813982,0.145871,1.00361,-0.813218,0.168009,1.17388,-0.969045,0.185468,1.17509,-0.969985,0.159326,1.19028,-0.949119,0.159326,1.18905,-0.948218,0.185468
838930763,1,0.990792,-0.830825,0.190634,0.992129,-0.831847,0.168522,1.00497,-0.814209,0.168522,1.00361,-0.813218,0.190634,1.17361,-0.968846,0.212083,1.17519,-0.970053,0.185971,1.19038,-0.949188,0.185971,1.18877,-0.948018,0.212083
838929739,1,0.990792,-0.830825,0.14541,0.991506,-0.831394,0.123253,1.00435,-0.813755,0.123253,1.00361,-0.813218,0.14541,1.1741,-0.969204,0.158875,1.17494,-0.969875,0.132711,1.19013,-0.94901,0.132711,1.18926,-0.948376,0.158875
838929227,1,0.990792,-0.830825,0.122801,0.991412,-0.831289,0.0992657,1.00424,-0.813674,0.0992656,1.00361,-0.813218,0.122801,1.17422,-0.969328,0.132267,1.17489,-0.96983,0.106833,1.19008,-0.94897,0.106832,1.1894,-0.948477,0.132267
838931275,1,0.990792,-0.830825,0.213293,0.99244,-0.832073,0.191213,1.00528,-0.814435,0.191214,1.00361,-0.813218,0.213293,1.17328,-0.968606,0.238724,1.17523,-0.97008,0.212651,1.19042,-0.949215,0.212651,1.18844,-0.947778,0.238724
838930252,1,1.00386,-0.81288,0.168009,1.00491,-0.813643,0.145871,1.01775,-0.796005,0.145871,1.01667,-0.795273,0.168009,1.18929,-0.947879,0.185468,1.19053,-0.948781,0.159326,1.20572,-0.927915,0.159326,1.20445,-0.927052,0.185468
838930764,1,1.00386,-0.81288,0.190634,1.00522,-0.81387,0.168522,1.01806,-0.796231,0.168522,1.01667,-0.795273,0.190634,1.18902,-0.94768,0.212083,1.19062,-0.948849,0.185971,1.20581,-0.927984,0.185971,1.20418,-0.926853,0.212083
838929740,1,1.00386,-0.81288,0.14541,1.00459,-0.813416,0.123253,1.01743,-0.795778,0.123253,1.01667,-0.795273,0.14541,1.18951,-0.948037,0.158875,1.19038,-0.948671,0.132711,1.20557,-0.927806,0.132711,1.20467,-0.92721,0.158875
838929228,1,1.00386,-0.81288,0.122801,1.00448,-0.813336,0.0992656,1.01731,-0.795721,0.0992656,1.01667,-0.795274,0.122801,1.18965,-0.948139,0.132267,1.19033,-0.948632,0.106833,1.20551,-0.927772,0.106832,1.20483,-0.927288,0.132267
838931276,1,1.00386,-0.81288,0.213293,1.00553,-0.814096,0.191214,1.01837,-0.796458,0.191213,1.01667,-0.795273,0.213293,1.18869,-0.94744,0.238724,1.19066,-0.948876,0.212651,1.20585,-0.928011,0.212651,1.20385,-0.926612,0.238724
