pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,pt,phi,eta,charge,chi2,ndof
0.000702931,0.000710623,-0.0328396,-0.664377,-0.124356,-0.73698,0.913069,-2.95656,-0.943836,1,0.853709,3
0.00073981,0.000410466,-0.0325762,-0.501472,-0.0480968,-0.863836,0.825656,-3.04597,-1.30827,-1,6.51009,9
0.000696977,0.00073456,0.055224,-0.684811,-0.168024,-0.709086,3.3892,-2.90099,-0.885342,-1,25.2355,17
0.000739035,0.000563128,-0.0329081,-0.667115,-0.22042,0.711599,1.03684,-2.82248,0.890415,1,15.9641,14
0.000746227,0.000571807,-0.0329465,-0.632247,-0.334489,0.698842,1.60576,-2.65498,0.865034,-1,9.70147,15
0.00066565,0.0006876,-0.00424044,-0.565359,-0.47346,-0.675429,1.16708,-2.44443,-0.82066,-1,8.43468,10
0.000713252,0.00062472,-0.00424286,-0.397689,-0.873016,0.282289,0.803968,-1.99824,0.290167,1,1.78792,9
0.000723626,0.0006207,-0.0328647,-0.25346,-0.602007,-0.757196,1.61045,-1.96929,-0.989609,1,11.8353,14
0.00076062,0.000606374,-0.00878558,-0.242702,-0.645691,0.724002,1.56953,-1.93034,0.916005,-1,10.0093,16
0.000690556,0.00062996,-0.0411193,-0.0773166,-0.309119,-0.947875,1.1209,-1.81589,-1.81043,1,24.6642,33
0.000891018,0.000581359,-0.0326346,-0.192227,-0.802373,-0.56502,0.930468,-1.80594,-0.640176,-1,4.81982,11
0.000779732,0.000609978,-0.0408512,-0.0911896,-0.429953,-0.898234,1.04592,-1.77979,-1.463,-1,8.71605,9
0.000682819,0.000623183,0.0554109,-0.062878,-0.512068,0.85664,1.97085,-1.69298,1.28058,-1,0.004396,1
0.000870236,0.000615081,0.0259928,-0.0119445,-0.400104,-0.916392,1.61579,-1.60064,-1.56603,1,26.2062,33
0.00082939,0.000620261,0.0256492,0.00617354,-0.804003,0.594593,0.843376,-1.56312,0.684741,1,11.1878,18
0.000708363,0.000620531,-0.0414479,0.158048,-0.697088,0.699349,0.805978,-1.34784,0.866026,-1,4.789,7
0.000767697,0.000637348,-0.00422136,0.315558,-0.89231,0.322809,3.41921,-1.23088,0.334779,-1,10.0704,6
0.000693013,0.00060874,-0.00872007,0.334993,-0.754544,-0.564307,0.965266,-1.15297,-0.639131,1,24.1382,15
0.000736668,0.00063069,-0.0413348,0.347861,-0.795891,-0.49553,2.14942,-1.15875,-0.543364,1,14.0695,14
0.0007629,0.000641364,-0.00434277,0.256091,-0.521314,0.814033,3.15476,-1.11418,1.13887,1,11.2153,6
0.000597977,0.000562014,-0.00429086,0.177787,-0.37206,0.911023,0.772299,-1.12503,1.53351,-1,0.851055,3
0.000730089,0.000627472,-0.00863993,0.55491,-0.795128,-0.244636,1.26333,-0.961489,-0.249699,-1,5.63344,16
