et,eta,theta,phi
111.316,1.40775,0.479955,3.00607
78.6282,0.442229,1.14231,-0.13728
43.9297,-2.24101,2.92969,-2.01378
47.5425,-0.600229,2.13793,-1.18337
40.1804,-0.588691,2.12816,1.20544
36.9709,3.30568,0.0733159,1.89838
36.8154,3.14159,0.0863746,-2.8433
34.8,-3.87721,3.10018,0.987143
32.4172,-3.77514,3.09573,-0.285135
32.3609,4.18188,0.0305372,2.9902
32.2491,-2.92685,3.03456,1.93254
33.7919,0.950576,0.737661,-1.11276
32.1398,-1.66595,2.76798,0.585208
33.4044,0.93657,0.74713,-2.35597
30.7667,-1.49593,2.70079,-2.86636
29.0905,2.03459,0.259993,-1.36288
28.3433,-2.97411,3.0395,-1.17677
27.7047,2.10951,0.241415,2.28382
26.7726,-3.30807,3.06845,-2.33077
27.6587,-0.971831,2.41811,2.27534
25.9248,3.28832,0.0745984,-1.61461
25.4026,3.0014,0.0993527,-0.474953
25.5969,1.56927,0.410528,1.33327
24.564,4.20158,0.0299416,-0.324676
22.6028,3.76111,0.0465076,0.876243
22.2488,-3.39262,3.07438,2.95339
23.7598,0.661096,0.953181,2.25401
21.9473,-1.66425,2.76736,-1.06206
19.5369,-4.38907,3.11677,-2.92989
18.564,1.79344,0.329753,0.416267
18.1736,2.88638,0.11144,0.691932
17.3262,4.3282,0.0263809,-2.04224
17.223,-2.82349,3.02294,0.747415
17.0688,-2.56837,2.98857,-0.259458
16.6335,-1.8721,2.83638,1.55281
15.1837,-4.00797,3.10526,2.1866
15.6122,-0.649181,2.17866,-2.37677
13.3754,-0.744837,2.255,-0.0123347
13.0066,0.431098,1.15246,1.11836
12.0962,-4.49334,3.11923,-1.08016
11.45,-4.86384,3.12615,1.17527
11.2564,4.56816,0.0207532,1.9011
10.5849,-3.9761,3.10408,-1.7604
10.3239,2.12149,0.238568,-2.63414
10.1156,-1.75406,2.79885,2.56188
8.78459,4.75997,0.0171313,-1.1522
9.14872,0.338925,1.23818,3.12797
8.28079,-2.33351,2.94829,3.07929
7.56417,-4.65586,3.12258,0.173577
7.07526,1.5672,0.411356,-0.382549
6.89589,-1.5022,2.70346,-0.256531
6.48681,4.74379,0.0174107,0.639844
5.78924,-0.153947,1.72414,2.11375
4.28701,4.97814,0.0137735,3.05915
3.91357,-5.0216,3.1284,-2.56198
3.91038,-4.92694,3.1271,2.45814
3.12801,-5.04221,3.12867,-0.627996
