detid,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
575012864,4.1357,-0.697659,3.93669,4.13621,-0.698615,1.42569,4.13667,1.48138,1.42486,4.13615,1.48234,3.93586,4.4977,-0.697734,3.93676,4.49821,-0.698691,1.42576,4.49867,1.48131,1.42493,4.49815,1.48227,3.93593
579207168,4.95353,-1.5478,3.94091,4.95394,-1.54821,1.42991,4.95072,1.11979,1.42948,4.95031,1.1202,3.94048,5.31553,-1.54736,3.94097,5.31594,-1.54777,1.42997,5.31272,1.12023,1.42954,5.31231,1.12063,3.94054
583401472,6.02052,-1.3571,3.93822,6.021,-1.35745,1.42722,6.02166,1.80175,1.42678,6.02118,1.8021,3.93778,6.34752,-1.35717,3.93828,6.348,-1.35752,1.42728,6.34866,1.80168,1.42685,6.34818,1.80203,3.93785
587595776,7.04384,-3.02617,3.93836,7.04565,-3.02689,1.42736,7.04652,1.13651,1.42618,7.04471,1.13722,3.93718,7.36984,-3.02624,3.9386,7.37165,-3.02696,1.4276,7.37252,1.13644,1.42641,7.37071,1.13716,3.93741
575012864,4.1357,-0.697659,3.93669,4.13621,-0.698615,1.42569,4.13667,1.48138,1.42486,4.13615,1.48234,3.93586,4.4977,-0.697734,3.93676,4.49821,-0.698691,1.42576,4.49867,1.48131,1.42493,4.49815,1.48227,3.93593
579207168,4.95353,-1.5478,3.94091,4.95394,-1.54821,1.42991,4.95072,1.11979,1.42948,4.95031,1.1202,3.94048,5.31553,-1.54736,3.94097,5.31594,-1.54777,1.42997,5.31272,1.12023,1.42954,5.31231,1.12063,3.94054
583401472,6.02052,-1.3571,3.93822,6.021,-1.35745,1.42722,6.02166,1.80175,1.42678,6.02118,1.8021,3.93778,6.34752,-1.35717,3.93828,6.348,-1.35752,1.42728,6.34866,1.80168,1.42685,6.34818,1.80203,3.93785
587595776,7.04384,-3.02617,3.93836,7.04565,-3.02689,1.42736,7.04652,1.13651,1.42618,7.04471,1.13722,3.93718,7.36984,-3.02624,3.9386,7.37165,-3.02696,1.4276,7.37252,1.13644,1.42641,7.37071,1.13716,3.93741
575012864,4.1357,-0.697659,3.93669,4.13621,-0.698615,1.42569,4.13667,1.48138,1.42486,4.13615,1.48234,3.93586,4.4977,-0.697734,3.93676,4.49821,-0.698691,1.42576,4.49867,1.48131,1.42493,4.49815,1.48227,3.93593
579207168,4.95353,-1.5478,3.94091,4.95394,-1.54821,1.42991,4.95072,1.11979,1.42948,4.95031,1.1202,3.94048,5.31553,-1.54736,3.94097,5.31594,-1.54777,1.42997,5.31272,1.12023,1.42954,5.31231,1.12063,3.94054
583401472,6.02052,-1.3571,3.93822,6.021,-1.35745,1.42722,6.02166,1.80175,1.42678,6.02118,1.8021,3.93778,6.34752,-1.35717,3.93828,6.348,-1.35752,1.42728,6.34866,1.80168,1.42685,6.34818,1.80203,3.93785
587595776,7.04384,-3.02617,3.93836,7.04565,-3.02689,1.42736,7.04652,1.13651,1.42618,7.04471,1.13722,3.93718,7.36984,-3.02624,3.9386,7.37165,-3.02696,1.4276,7.37252,1.13644,1.42641,7.37071,1.13716,3.93741
