pt,charge,pos_x,pos_y,pos_z,phi,eta
23.596,1,0.000716714,0.000515314,0.0321939,0.0174413,0.361259
4.76701,1,0.00072728,0.000622196,0.0326682,-0.508454,0.464854
1.85948,-1,0.000711197,0.000595224,0.0494399,2.25641,1.50121
4.91747,-1,0.000699753,0.000584788,-0.0330637,2.69115,1.80106
2.46633,1,0.00070599,0.000633508,-0.0334932,-3.04794,2.11592
5.29876,-1,0.000728083,0.000618201,0.0325643,-0.630944,0.373611
4.73621,-1,0.000754963,0.00111556,0.0325847,-0.0769599,0.28084
