pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
0.863426,1,0.00110826,-7.23299e-05,-0.0424652,0.51101,-2.26602,0
1.41404,-1,0.000438243,0.00110144,-0.0707949,-2.6135,-2.35447,0
0.788433,-1,-0.0209769,-0.0752161,-0.080569,2.86289,-1.97334,0
