detid,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
604050200,0.890273,-0.488895,-6.07472,0.993294,-0.205755,-6.07472,2.56826,-0.615087,-6.07472,2.36003,-1.18738,-6.07472,0.890273,-0.488895,-6.22172,0.993294,-0.205755,-6.22172,2.56826,-0.615087,-6.22172,2.36003,-1.18738,-6.22172
604050208,0.961013,-0.327145,-5.78164,1.0133,-0.0304165,-5.78136,2.63542,-0.160028,-5.78143,2.52974,-0.759788,-5.78198,0.961018,-0.327011,-5.92864,1.0133,-0.0302823,-5.92836,2.63542,-0.159894,-5.92843,2.52974,-0.759654,-5.92898
604050712,0.890273,-0.488895,-6.07472,0.993294,-0.205755,-6.07472,2.56826,-0.615087,-6.07472,2.36003,-1.18738,-6.07472,0.890273,-0.488895,-6.22172,0.993294,-0.205755,-6.22172,2.56826,-0.615087,-6.22172,2.36003,-1.18738,-6.22172
604050720,0.961013,-0.327145,-5.78164,1.0133,-0.0304165,-5.78136,2.63542,-0.160028,-5.78143,2.52974,-0.759788,-5.78198,0.961018,-0.327011,-5.92864,1.0133,-0.0302823,-5.92836,2.63542,-0.159894,-5.92843,2.52974,-0.759654,-5.92898
604050112,-0.761861,-0.674521,-5.78291,-0.531205,-0.868376,-5.78266,-1.45572,-2.20753,-5.78279,-1.92193,-1.8157,-5.7833,-0.761752,-0.674582,-5.92991,-0.531096,-0.868436,-5.92966,-1.45562,-2.20759,-5.92979,-1.92183,-1.81576,-5.9303
604050120,-0.633386,-0.796624,-6.07628,-0.37262,-0.947559,-6.07517,-1.05101,-2.4267,-6.07491,-1.57808,-2.12163,-6.07716,-0.632902,-0.796872,-6.22328,-0.372135,-0.947807,-6.22217,-1.05052,-2.42695,-6.22191,-1.57759,-2.12187,-6.22416
604050624,-0.761861,-0.674521,-5.78291,-0.531205,-0.868376,-5.78266,-1.45572,-2.20753,-5.78279,-1.92193,-1.8157,-5.7833,-0.761752,-0.674582,-5.92991,-0.531096,-0.868436,-5.92966,-1.45562,-2.20759,-5.92979,-1.92183,-1.81576,-5.9303
604050632,-0.633386,-0.796624,-6.07628,-0.37262,-0.947559,-6.07517,-1.05101,-2.4267,-6.07491,-1.57808,-2.12163,-6.07716,-0.632902,-0.796872,-6.22328,-0.372135,-0.947807,-6.22217,-1.05052,-2.42695,-6.22191,-1.57759,-2.12187,-6.22416
604054120,-0.931872,-1.11586,-8.31683,-0.253812,-1.4319,-8.31472,-0.763413,-3.45171,-8.31519,-2.15098,-2.80496,-8.31952,-0.93135,-1.11595,-8.4973,-0.253291,-1.43199,-8.49518,-0.762892,-3.4518,-8.49566,-2.15046,-2.80505,-8.49998
604050104,-0.866804,-0.532082,-6.07582,-0.673344,-0.763069,-6.076,-1.81651,-1.92119,-6.07615,-2.20754,-1.45431,-6.07578,-0.866857,-0.532011,-6.22282,-0.673397,-0.762998,-6.223,-1.81656,-1.92112,-6.22315,-2.20759,-1.45424,-6.22278
604050112,-0.761861,-0.674521,-5.78291,-0.531205,-0.868376,-5.78266,-1.45572,-2.20753,-5.78279,-1.92193,-1.8157,-5.7833,-0.761752,-0.674582,-5.92991,-0.531096,-0.868436,-5.92966,-1.45562,-2.20759,-5.92979,-1.92183,-1.81576,-5.9303
604050616,-0.866804,-0.532082,-6.07582,-0.673344,-0.763069,-6.076,-1.81651,-1.92119,-6.07615,-2.20754,-1.45431,-6.07578,-0.866857,-0.532011,-6.22282,-0.673397,-0.762998,-6.223,-1.81656,-1.92112,-6.22315,-2.20759,-1.45424,-6.22278
604050624,-0.761861,-0.674521,-5.78291,-0.531205,-0.868376,-5.78266,-1.45572,-2.20753,-5.78279,-1.92193,-1.8157,-5.7833,-0.761752,-0.674582,-5.92991,-0.531096,-0.868436,-5.92966,-1.45562,-2.20759,-5.92979,-1.92183,-1.81576,-5.9303
