eta,phi,pt,charge,isolationPFChargedHadrCandsPtSum,isolationPFGammaCandsEtSum,maximumHCALPFClusterEt,emFraction,hcalTotOverPLead,hcalMaxOverPLead,hcal3x3OverPLead,ecalStripSumEOverPLead,bremsRecoveryEOverPLead,electronPreIDOutput,electronPreIDDecision,hasMuonReference,caloComp,segComp,muonDecision
0.506378,1.8322,6.48025,1,0,0,0,1,0,0,0,0.693426,,-999,0,0,,,1
-2.28008,2.59112,2.27691,1,0,0,0.870452,0.511179,0.922074,0.384197,0.6022,0.96425,,-0.88089,0,0,,,1
-1.94706,-1.31599,2.51373,-1,0,1.08669,2.15871,0.158902,2.03947,1.20351,0,0.3853,,-999,0,0,,,1
2.39579,1.24412,3.02956,1,1.96192,0,4.52219,0.0613336,4.74101,2.41448,1.65957,0.309783,,-999,0,0,,,1
0.939166,0.521345,2.199,1,0,1.97352,0,1,0,0,0,1.18116,,-999,0,0,,,1
2.25389,-2.0505,24.2518,1,1.95635,7.85188,4.26416,0.801616,1.49489,0.971724,1.33614,4.98154,,-999,0,0,,,1
0.165299,-2.07215,69.5717,-1,9.08447,53.8129,69.4563,0.42205,1.33052,0.999789,1.33052,0.955305,,-0.837697,0,0,,,1
-1.98155,0.657416,4.42287,-1,0,0,2.502,0.478962,3.91966,2.22464,0,0,,-999,0,0,,,1
-0.188437,-0.353938,2.11963,1,1.48364,0,0,1,0,0,0,0.51498,,-999,0,0,,,1
0.35623,0.00444041,1.7341,-1,0,1.57517,0,0.823665,1.01439,1.01439,1.01439,4.73823,,-999,0,0,,,1
-0.261232,2.4312,8.21491,-1,0.603388,1.12692,0,0.932285,0.292189,0.292189,0,0.840769,,-999,0,0,,,1
-1.09041,-2.75766,5.08379,-1,4.89648,0,0.274019,0.849968,0.348537,0.348537,0,1.82042,,-999,0,0,,,1
-3.98523,-2.73309,9.53807,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.48798,0.859773,10.3492,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
1.46939,2.51875,10.0164,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.63165,-0.428249,9.5217,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.38289,1.7994,5.40582,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.76765,-1.3942,10.4334,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.03731,-1.48896,10.7246,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.03869,2.90365,10.8534,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.10722,-2.15587,10.9932,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.96901,1.78398,11.1732,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.97915,2.40729,11.6955,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.0035,-2.54668,12.7142,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.84113,0.492068,15.0334,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.62684,1.35089,5.02187,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
1.53264,-2.98209,3.11422,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.48985,1.4978,3.12297,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.34887,2.32891,3.16399,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.57357,2.54533,3.37872,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.3811,-0.784201,3.45818,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.68408,0.400839,3.50478,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-1.27988,0.724599,3.78009,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.34769,-1.16904,3.86131,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.60033,-2.92932,4.25596,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
1.76459,0.696612,4.27644,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.39323,-2.96727,4.29559,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.70905,-2.07771,4.40114,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.58369,1.35405,4.41451,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.74066,-2.24332,4.75042,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-0.392224,1.83503,4.84272,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.01041,2.7214,9.51264,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.54372,-2.07376,3.00787,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.71398,-0.606579,5.42695,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.92684,1.32114,5.63318,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.01362,3.09328,5.67575,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.69118,-0.736498,6.25865,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.11665,2.03515,6.54492,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.91035,-2.53079,6.68355,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
0.0271035,-1.32007,6.80207,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-0.433084,-2.87466,7.18874,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.07172,-2.27269,7.43763,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.17647,-1.52956,7.47774,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-1.34543,2.69234,7.50539,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.92743,-2.88874,7.59268,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.08137,-0.0899581,7.70104,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.0518,-0.768973,15.9948,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.80807,-0.142336,15.5899,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.80951,2.09632,18.1328,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.03127,-1.50796,16.2291,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.90127,0.805703,130.706,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-1.20449,0.369714,1.7184,-1,0,0,0.863657,0.396689,3.15688,1.4232,1.00028,0.370321,,-999,0,0,,,1
2.22186,2.71313,1.26204,-1,0,0,2.17033,0,2.84826,1.89433,0.953937,0,,-999,0,0,,,1
0.657514,-0.764988,3.2781,1,0,0,0,1,0,0,0,0,,-999,0,0,,,1
1.25623,-0.278256,1.77985,-1,0,0,1.42989,0,0.822156,0.822156,0.822156,0,,-999,0,0,,,1
-0.918901,-0.939997,2.9638,1,0,0,0,1,0,0,0,0,,-999,0,0,,,1
-2.48078,-1.30497,0.541302,1,0,0.609555,7.73493,0.0736932,25.5063,21.2891,0.896311,0.568301,,-999,0,0,,,1
-0.764058,1.02199,0.870855,-1,0,0.697207,1.84811,0.19543,2.82006,1.89663,0,0,,-999,0,0,,,1
2.10098,2.20915,0.983207,1,0.788171,0,2.17033,0.0297766,4.66567,2.73454,0.988731,0,,-999,0,0,,,1
-2.24922,-0.279208,1.05554,1,0.84071,0,1.19636,0,1.62973,1.10212,0.527616,0,,-999,0,0,,,1
0.395034,3.03646,4.44349,-1,0.987502,0,0,1,0,0,0,1.54118,,-999,0,0,,,1
0.878702,-1.24136,1.20278,-1,1.20169,0,0,1,0,0,0,0.193219,,-999,0,0,,,1
0.000856853,1.19068,4.12385,1,0.533709,0.707246,0.126696,0.797114,0.150738,0.150738,0,0.592232,,-999,0,0,,,1
1.18916,-2.32617,3.16824,1,0.736414,0.51756,1.10479,0.582852,1.51992,1.08879,0,0,,-999,0,0,,,1
-0.450241,-1.90872,2.09886,-1,1.42616,0,0.743332,0.337129,0.43836,0.43836,0,0,,-999,0,0,,,1
1.02798,1.17685,1.47303,1,0,1.63629,0,1,0,0,0,0.665878,,-999,0,0,,,1
-1.10867,-0.535221,1.47323,1,0,1.90694,1.29003,0.623208,0.906261,0.906261,0.906261,1.49894,,-999,0,0,,,1
-1.80814,1.28955,1.41597,1,1.98789,0,1.34998,0.575693,0.998298,0.998298,0.998298,0,,-999,0,0,,,1
-1.45445,2.50635,0.850748,1,0,2.22518,1.20502,0.328898,5.32188,1.70868,1.70868,0,,-999,0,0,,,1
0.425298,2.61077,2.44948,1,1.46806,1.13194,0.171463,0.890837,0.205402,0.205402,0,1.42527,,-999,0,0,,,1
1.47424,-1.72455,0.551017,-1,0.597296,2.79361,1.10492,0.311244,9.30373,2.86067,2.24354,0,,-999,0,0,,,1
-0.74439,2.25101,1.40772,-1,0.835413,2.60819,1.69413,0.434961,2.28772,1.26238,1.26238,1.43036,,-999,0,0,,,1
2.15193,-1.53872,0.978856,1,0,5.23847,2.16248,0.55546,5.21221,3.36771,0,6.51275,,-999,0,1,,,1
