pt,charge,pos_x,pos_y,pos_z,phi,eta,calo_energy
1.68056,1,0.000697543,0.000628519,-0.00166402,3.11392,2.37429,0
2.0514,1,0.000698633,0.000645996,-0.00246783,-0.224804,2.34418,0
