pt,charge,pos_x,pos_y,pos_z,phi,eta
1.93517,1,0.000627249,0.00113696,-0.00427748,-2.99813,2.11218
1.93803,1,0.000714205,0.000634556,-0.0487548,-1.91335,2.14836
0.978856,1,0.000637648,0.000639162,-0.0414308,-1.53872,2.15193
