isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000727913,0.000611995,0.011221,1.33758e-05,1.53015e-05,1.75548e-05,81.1547,100.502
1,0,0.000724293,0.000672573,-0.041629,1.93611e-05,1.84223e-05,2.14436e-05,78.188,104.792
1,0,0.000692045,0.00065624,-0.0498513,2.72597e-05,3.42061e-05,2.98943e-05,43.8312,65.6553
1,0,0.000707811,0.000696035,0.00100005,2.98017e-05,3.39893e-05,4.28801e-05,22.8442,32.1065
1,0,0.000731992,0.000675215,0.00880001,4.28943e-05,4.12832e-05,5.75995e-05,36.0287,40.597
1,0,0.000706167,0.000630632,-0.0745387,4.35969e-05,3.98492e-05,4.62389e-05,22.7728,35.7557
1,0,0.000694676,0.000541441,-0.00450328,6.96107e-05,7.96896e-05,0.000111625,15.6065,17.4816
1,0,0.000713662,0.000669956,-0.0034229,7.70392e-05,6.34504e-05,8.71907e-05,10.8913,19.6128
1,0,0.000668376,0.000640259,-0.0486087,7.75364e-05,0.000101885,0.000142457,4.98391,6.69301
1,0,0.000712353,0.000543863,0.016451,0.000116894,8.87148e-05,9.10031e-05,6.56574,16.5658
1,0,0.000928317,0.000415783,-0.0557451,0.000223059,0.000127344,0.000661695,3.09808,4.82332
1,0,0.00085809,0.000643298,0.0530581,0.000184665,0.000136586,0.000248502,0.0243488,2.91375
1,0,0.00096125,0.000734209,0.0399157,0.000420093,0.000453438,0.00150458,3.245,2.76967
1,0,-0.000265812,0.00161197,0.0372224,0.00045341,0.00041658,0.00102618,4.8251,0.471463
