et,eta,theta,phi
111.437,-0.579421,2.12028,0.0386827
101.157,-0.462027,2.01721,-2.87787
43.4484,1.07817,0.655866,2.6491
40.9928,2.14007,0.234216,1.67344
42.8411,0.784139,0.856513,-0.207856
40.091,-1.60023,2.74325,-0.88567
41.2277,0.161785,1.40971,1.36484
37.1936,-1.64473,2.76016,1.69604
35.5451,-1.69257,2.77757,3.10212
35.3249,1.3877,0.489297,-2.45489
32.9988,-3.11015,3.05246,-1.29245
32.1061,3.32845,0.0716665,-0.5242
34.5115,0.573602,1.02629,-1.5951
29.6464,3.34808,0.0702749,0.589499
29.4645,-2.75366,3.01438,-2.85235
27.0846,4.14258,0.031761,1.41959
22.6423,-3.44287,3.07767,2.4624
22.5997,3.08471,0.0914224,-1.77974
22.5476,3.30876,0.0730906,2.44024
23.0978,1.40037,0.483375,0.785008
24.0142,-0.293973,1.86062,-0.995602
20.8974,-3.10777,3.05225,1.53881
19.4492,-3.10273,3.0518,-0.000272531
20.0622,-1.23568,2.5759,-1.92937
19.2552,-1.60558,2.74532,0.315277
17.2082,2.19494,0.221816,3.10145
16.4827,-4.27175,3.11368,-1.41117
15.5459,-4.19786,3.11154,-0.130205
15.4325,2.03036,0.261084,-0.185615
15.001,-4.34149,3.11556,1.84424
14.0837,1.61835,0.391379,-1.19588
13.7057,4.20663,0.0297909,-2.34833
13.6236,-3.33461,3.07037,-2.18176
13.4873,4.46327,0.0230481,2.41652
13.4122,-4.09641,3.10833,-2.96699
10.9102,4.35805,0.0256053,0.10257
10.0384,2.92458,0.107272,1.58517
9.91751,4.13255,0.032081,-1.15777
10.5664,-0.514109,2.06365,1.93574
9.62636,3.03973,0.0956222,-2.87598
9.69883,1.15986,0.607645,1.74711
9.88154,0.0838022,1.48709,-2.26781
8.64236,-2.27974,2.93768,0.924268
8.54273,-3.8566,3.09932,0.888196
8.37022,-2.37691,2.95645,2.33232
7.96175,2.20598,0.2194,-1.95196
5.93219,-2.22947,2.92725,-1.4684
5.32015,2.25139,0.209733,0.533616
4.93396,-0.857151,2.33892,0.996441
4.72988,-4.87852,3.12638,-2.40649
4.87717,0.332273,1.24447,3.12084
4.59347,0.155673,1.41575,0.585457
4.22357,4.97332,0.01384,-1.82702
3.90014,-4.82739,3.12558,0.762515
3.84106,2.54943,0.155936,-1.07053
3.59274,3.95488,0.0383171,3.08793
3.14389,-5.04549,3.12872,-0.906563
3.03604,-5.01312,3.12829,2.3955
