detid,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
576782336,-2.8386,-3.34525,-3.93988,-2.83679,-3.3443,-1.42888,-3.9315,-1.45909,-1.4288,-3.93331,-1.46005,-3.9398,-3.15165,-3.52704,-3.93958,-3.14983,-3.52608,-1.42858,-4.24455,-1.64087,-1.42851,-4.24636,-1.64183,-3.93951
580976640,-3.72386,-3.4409,-3.94038,-3.7227,-3.43903,-1.42938,-5.06266,-1.13192,-1.43048,-5.06381,-1.13379,-3.94148,-4.03689,-3.62271,-3.9401,-4.03574,-3.62084,-1.4291,-5.37569,-1.31373,-1.4302,-5.37684,-1.3156,-3.9412
585170944,-4.30932,-4.56635,-3.93868,-4.30977,-4.56508,-1.42768,-5.8959,-1.83291,-1.42935,-5.89545,-1.83418,-3.94035,-4.59212,-4.73053,-3.93865,-4.59257,-4.72926,-1.42765,-6.1787,-1.99709,-1.42931,-6.17825,-1.99836,-3.94031
589365248,-4.63301,-6.05426,-3.93312,-4.63229,-6.05239,-1.42212,-6.70089,-2.48167,-1.42419,-6.70161,-2.48354,-3.93519,-4.91509,-6.21768,-3.93292,-4.91437,-6.21581,-1.42192,-6.98297,-2.64509,-1.42399,-6.98369,-2.64696,-3.93498
576782336,-2.8386,-3.34525,-3.93988,-2.83679,-3.3443,-1.42888,-3.9315,-1.45909,-1.4288,-3.93331,-1.46005,-3.9398,-3.15165,-3.52704,-3.93958,-3.14983,-3.52608,-1.42858,-4.24455,-1.64087,-1.42851,-4.24636,-1.64183,-3.93951
580976640,-3.72386,-3.4409,-3.94038,-3.7227,-3.43903,-1.42938,-5.06266,-1.13192,-1.43048,-5.06381,-1.13379,-3.94148,-4.03689,-3.62271,-3.9401,-4.03574,-3.62084,-1.4291,-5.37569,-1.31373,-1.4302,-5.37684,-1.3156,-3.9412
585170944,-4.30932,-4.56635,-3.93868,-4.30977,-4.56508,-1.42768,-5.8959,-1.83291,-1.42935,-5.89545,-1.83418,-3.94035,-4.59212,-4.73053,-3.93865,-4.59257,-4.72926,-1.42765,-6.1787,-1.99709,-1.42931,-6.17825,-1.99836,-3.94031
589365248,-4.63301,-6.05426,-3.93312,-4.63229,-6.05239,-1.42212,-6.70089,-2.48167,-1.42419,-6.70161,-2.48354,-3.93519,-4.91509,-6.21768,-3.93292,-4.91437,-6.21581,-1.42192,-6.98297,-2.64509,-1.42399,-6.98369,-2.64696,-3.93498
576782336,-2.8386,-3.34525,-3.93988,-2.83679,-3.3443,-1.42888,-3.9315,-1.45909,-1.4288,-3.93331,-1.46005,-3.9398,-3.15165,-3.52704,-3.93958,-3.14983,-3.52608,-1.42858,-4.24455,-1.64087,-1.42851,-4.24636,-1.64183,-3.93951
580976640,-3.72386,-3.4409,-3.94038,-3.7227,-3.43903,-1.42938,-5.06266,-1.13192,-1.43048,-5.06381,-1.13379,-3.94148,-4.03689,-3.62271,-3.9401,-4.03574,-3.62084,-1.4291,-5.37569,-1.31373,-1.4302,-5.37684,-1.3156,-3.9412
585170944,-4.30932,-4.56635,-3.93868,-4.30977,-4.56508,-1.42768,-5.8959,-1.83291,-1.42935,-5.89545,-1.83418,-3.94035,-4.59212,-4.73053,-3.93865,-4.59257,-4.72926,-1.42765,-6.1787,-1.99709,-1.42931,-6.17825,-1.99836,-3.94031
589365248,-4.63301,-6.05426,-3.93312,-4.63229,-6.05239,-1.42212,-6.70089,-2.48167,-1.42419,-6.70161,-2.48354,-3.93519,-4.91509,-6.21768,-3.93292,-4.91437,-6.21581,-1.42192,-6.98297,-2.64509,-1.42399,-6.98369,-2.64696,-3.93498
574947328,4.13635,1.48505,-3.9396,4.13643,1.48511,-1.4286,4.13595,-0.694892,-1.42855,4.13588,-0.694952,-3.93955,4.49835,1.48497,-3.93961,4.49843,1.48503,-1.42861,4.49796,-0.694971,-1.42856,4.49788,-0.69503,-3.93956
579141632,4.95172,1.12264,-3.93747,4.95094,1.12196,-1.42647,4.95037,-1.54603,-1.42718,4.95114,-1.54536,-3.93818,5.31372,1.12256,-3.93736,5.31294,1.12189,-1.42636,5.31237,-1.54611,-1.42707,5.31314,-1.54544,-3.93807
583335936,6.02097,1.80109,-3.94139,6.02087,1.80107,-1.43039,6.02466,-1.35812,-1.43041,6.02476,-1.35811,-3.94141,6.34797,1.80148,-3.94138,6.34787,1.80147,-1.43038,6.35166,-1.35773,-1.4304,6.35176,-1.35772,-3.9414
587497472,7.04614,1.13532,-6.60013,7.04631,1.13603,-4.08913,7.04541,-3.02737,-4.08797,7.04524,-3.02808,-6.59897,7.37214,1.13525,-6.60015,7.37231,1.13596,-4.08915,7.37141,-3.02744,-4.08799,7.37124,-3.02815,-6.59899
574947328,4.13635,1.48505,-3.9396,4.13643,1.48511,-1.4286,4.13595,-0.694892,-1.42855,4.13588,-0.694952,-3.93955,4.49835,1.48497,-3.93961,4.49843,1.48503,-1.42861,4.49796,-0.694971,-1.42856,4.49788,-0.69503,-3.93956
579141632,4.95172,1.12264,-3.93747,4.95094,1.12196,-1.42647,4.95037,-1.54603,-1.42718,4.95114,-1.54536,-3.93818,5.31372,1.12256,-3.93736,5.31294,1.12189,-1.42636,5.31237,-1.54611,-1.42707,5.31314,-1.54544,-3.93807
583335936,6.02097,1.80109,-3.94139,6.02087,1.80107,-1.43039,6.02466,-1.35812,-1.43041,6.02476,-1.35811,-3.94141,6.34797,1.80148,-3.94138,6.34787,1.80147,-1.43038,6.35166,-1.35773,-1.4304,6.35176,-1.35772,-3.9414
