pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
11.9388,-1,0.000710747,0.000573,-0.092318,-2.91338,-0.396583,0
25.6068,1,0.000307069,0.00742735,-0.100873,0.0578919,-0.530899,0
1.22089,1,0.000673894,0.000587662,-0.0930332,2.13908,1.72512,0
1.44858,1,0.000440169,0.000565802,-0.037918,1.7111,2.15197,0
0.887797,1,0.000694603,0.000595092,-0.0220373,2.05115,2.33716,0
1.52217,1,0.000674305,0.00057304,-0.0200279,2.2674,-1.3625,0
1.62099,-1,0.00394563,0.00206962,0.00480099,1.99674,1.81063,0
